person_id,hh_id,work_covid_protocols_mask,bike_type_bike_share,bike_purpose_other,reduced_vehicle_no_need,increased_vehicle_moved,attitude_mask_indoor,modes_used_july_bike,attitude_street_containers,medical_none,race_black_cms,car_use,work_covid_protocols_common,changed_home,attitude_transit_future,weight,attitude_mask_outdoor,vehicle_change,modes_used_july_bus,bike_num_days,modes_used_july_scooter,attitude_street_bike_parking,medical_mode,ethnicity_cms,employment_before,employment_status_change,attitude_street_dining,bike_purpose_transit_cms,bike_num_days_cms,work_covid_protocols_telework,food_mode,bike_purpose_medical,increased_vehicle_unreliable,changed_num_adults,work_return_barriers_vaccine,work_return_barriers_family,income,modes_used_bus,medical_other_virtual,num_people,reduced_vehicle_cost,changed_num_children,employment_change_left_job,modes_used_rail,modes_used_july_ferry,medical_postponed,race_white_cms,attitude_nyc_activities,shopping_food_grocery_delivery,delivery_service,age_13_17,delivery_work,bike_type_borrowed,increased_vehicle_covid_modes,attitude_bus,disability_none_cms,industry_before,bike_purpose_shopping,modes_used_walk,employment_change_pay_cut,work_covid_protocols_hours,attitude_walk,school_type_preschool,work_return,bike_purpose_errands_cms,work_return_barriers_none,employment_change_increased,increased_vehicle_new_driver,attitude_bike,move_elsewhere,employment_change_furloughed,industry,trip_purpose_social,employment,bike_purpose_work,trip_purpose_shopping,increased_vehicle_flexibility
1913183101,19131831,995,995,995,995,995,2,0,2,1,0,995,995,0,1,284.375147253984,1,3,0,0,0,2,995,1,1,2,1,995,0,995,9,995,995,0,1,0,3,0,0,1,995,0,995,0,0,0,1,3,0,0,0,0,995,995,3,1,18,995,0,995,995,3,995,6,995,0,995,995,4,995,995,18,0,1,995,0,995
1972336601,19723366,995,995,995,995,995,2,0,3,0,1,2,995,0,995,968.953790879982,2,3,1,0,0,3,995,1,2,2,4,995,995,995,3,995,995,0,995,995,1,1,0,3,995,0,995,0,0,0,0,1,0,0,0,0,995,995,2,1,5,995,0,995,995,2,0,995,995,995,995,995,4,995,995,995,0,5,995,1,995
1910999101,19109991,995,995,995,995,995,1,0,3,0,0,995,995,0,995,347.264841080217,1,3,0,0,0,3,9,1,1,2,1,995,995,995,9,995,995,0,1,0,5,0,1,1,995,0,995,0,0,0,0,2,0,0,0,0,995,995,5,1,1,995,7,995,995,1,995,6,995,0,995,995,3,995,995,1,2,1,995,2,995
1911917001,19119170,995,995,995,995,995,1,0,3,0,1,995,995,0,4,467.161637751005,1,3,0,0,0,3,3,997,6,2,3,995,0,995,9,995,995,0,995,995,999,0,1,3,995,0,995,0,0,1,0,4,0,1,1,0,995,995,4,1,995,995,4,995,995,1,0,995,995,995,995,995,2,995,995,995,0,5,995,1,995
1956995601,19569956,995,995,995,995,995,1,0,1,0,999,995,995,0,995,105320.727909163,1,3,1,0,0,1,5,997,2,1,3,995,995,995,5,995,995,0,995,995,2,4,0,4,995,0,1,0,0,0,999,3,1,0,0,0,995,995,4,1,8,995,6,0,995,1,0,995,995,995,0,995,5,995,0,995,1,5,995,4,995
1906850601,19068506,0,0,0,995,995,1,0,1,0,0,1,0,0,995,12075.2347442953,2,3,1,2,0,1,5,3,1,1,1,0,0,0,3,0,995,0,995,995,3,2,0,1,995,0,0,0,0,0,1,5,0,0,0,0,0,995,1,0,14,1,3,0,0,4,995,995,0,995,0,995,2,995,0,997,0,1,0,2,995
19325111101,193251111,995,1,0,995,995,1,1,2,0,0,995,995,0,4,3393.49925844534,1,3,0,7,0,1,10,1,1,2,1,1,995,995,9,1,995,0,1,0,6,0,0,2,995,0,995,0,0,0,0,4,0,0,0,0,0,995,5,1,17,0,0,995,995,2,995,4,1,0,995,995,1,995,995,17,0,1,0,4,995
1915530601,19155306,995,995,995,995,995,2,0,1,0,1,995,995,0,997,1235.06017367026,5,3,0,0,0,3,995,1,5,2,2,995,0,995,1,995,995,0,995,995,1,0,1,3,995,0,995,0,0,0,0,2,0,7,0,0,995,995,4,0,995,995,2,995,995,1,995,995,995,995,995,995,1,995,995,995,0,5,995,4,995
1968022101,19680221,1,995,995,995,995,1,0,1,0,0,995,1,0,4,983.455376082613,1,3,0,0,0,1,995,1,1,1,3,995,0,1,1,995,995,0,995,995,4,0,1,1,995,0,0,0,0,1,1,5,0,0,0,0,995,995,5,1,16,995,7,0,1,1,995,995,995,995,1,995,5,995,0,16,0,1,995,0,995
1928833101,19288331,1,995,995,995,995,1,0,2,0,1,1,0,0,1,1572.15369735776,1,3,0,0,0,4,1,4,1,2,2,-9998,995,1,1,995,995,0,995,995,4,0,1,3,995,0,995,0,0,0,0,5,0,3,0,0,995,995,3,1,7,995,0,995,0,1,0,995,-9998,995,995,995,5,995,995,7,0,1,995,4,995
1907723801,19077238,995,995,995,995,995,1,0,1,0,1,995,995,0,995,3496.6342191046,1,3,0,0,0,1,995,1,1,2,1,0,995,995,1,995,995,0,1,0,4,1,1,1,995,0,995,0,0,0,0,5,0,0,0,0,995,995,2,1,7,995,0,995,995,3,995,6,0,0,995,995,2,995,995,7,0,1,995,3,995
1965048901,19650489,995,0,0,995,995,1,1,1,0,0,1,995,0,4,12157.7439401591,1,3,0,3,0,1,10,2,3,2,1,1,995,995,10,1,995,0,995,995,5,0,1,3,995,0,995,0,0,0,0,3,0,1,0,0,0,995,3,1,18,0,4,995,995,2,0,7,1,995,995,995,1,995,995,18,2,3,0,3,995
1974304901,19743049,995,995,995,995,995,1,0,3,0,0,1,995,0,995,543.428384281006,1,3,0,0,0,5,2,3,6,2,1,995,995,995,2,995,995,0,995,995,4,0,0,2,995,0,995,0,0,0,1,5,0,1,0,2,995,995,5,0,995,995,0,995,995,5,995,995,995,995,995,995,5,995,995,995,0,6,995,5,995
1971346501,19713465,995,0,0,995,995,1,1,3,0,0,1,995,0,996,49791.5369672849,1,3,0,4,0,2,995,3,6,2,2,0,4,995,10,0,995,0,995,995,2,0,0,2,995,0,995,0,0,1,1,4,0,0,0,0,0,995,3,1,995,0,2,995,995,4,995,995,1,995,995,995,2,995,995,995,0,6,0,1,995
1968747301,19687473,995,995,995,995,995,1,0,1,0,0,995,995,0,995,710.631827672147,1,3,0,0,0,3,6,1,1,2,2,995,0,995,9,995,995,0,1,0,4,0,0,2,995,0,995,0,0,0,0,3,0,0,0,0,995,995,2,1,8,995,3,995,995,1,995,6,995,0,995,995,5,995,995,8,0,1,995,2,995
1974589601,19745896,995,995,995,995,995,1,0,3,0,0,995,995,0,995,1849.35455633008,2,3,0,0,0,3,6,1,5,2,1,995,995,995,9,995,995,0,0,0,4,0,0,2,995,0,995,0,0,0,1,4,1,0,0,0,995,995,4,1,995,995,5,995,995,1,995,6,995,1,995,995,3,995,995,17,0,2,995,3,995
1926687501,19266875,995,995,995,995,995,1,0,3,0,0,1,995,0,4,43304.096180475,1,3,0,0,0,5,9,1,5,2,2,995,995,995,9,995,995,0,995,995,6,0,0,3,995,0,995,0,0,0,0,2,0,1,0,0,995,995,4,1,995,995,4,995,995,2,995,7,995,995,995,995,4,1,995,17,2,1,995,3,995
1932834401,19328344,0,995,995,995,995,2,0,1,1,0,1,0,0,995,4567.59222774832,4,3,1,0,0,2,995,1,1,2,1,1,0,0,1,995,995,0,995,995,6,1,0,1,995,0,995,0,0,0,1,5,1,1,0,0,995,995,1,1,8,995,0,995,0,2,995,995,1,995,995,995,3,995,995,8,1,1,995,2,995
1966443301,19664433,995,995,995,995,995,1,0,4,0,0,1,995,0,4,366.138857968649,1,3,0,0,0,4,995,1,1,2,2,995,995,995,1,995,995,0,1,0,5,0,0,2,995,0,995,0,0,1,1,1,1,0,0,0,995,995,3,1,15,995,6,995,995,1,995,6,995,0,995,995,2,2,995,15,0,1,995,1,995
1935623201,19356232,995,1,0,0,995,2,0,2,0,1,995,995,0,995,101627.601327626,1,1,1,1,0,1,5,1,6,3,3,-9998,995,995,4,0,995,0,995,995,2,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,995,2,1,995,0,0,0,995,1,995,995,-9998,995,0,995,1,995,0,995,0,5,0,1,995
1981507601,19815076,995,995,995,995,995,1,0,1,0,0,995,995,0,995,59941.329864065,1,3,1,0,0,1,8,1,3,2,5,1,995,995,9,995,995,0,995,995,2,2,0,1,995,0,995,1,1,1,1,5,1,2,0,0,995,995,3,1,10,995,7,995,995,3,995,995,1,995,995,995,3,995,995,995,0,5,995,3,995
1984955101,19849551,995,995,995,995,995,1,0,1,0,0,995,995,0,995,56520.12277081,1,3,0,0,0,1,1,2,1,1,3,0,0,995,1,995,995,0,0,0,1,0,1,6,995,0,0,0,0,1,1,5,0,0,2,0,995,995,2,1,5,995,1,0,995,2,0,4,0,1,0,995,2,995,0,8,0,1,995,2,995
1921321601,19213216,995,995,995,995,0,1,0,1,0,0,995,995,0,4,545.246100074998,1,2,0,0,0,2,9,1,6,2,1,995,0,995,9,995,0,0,995,995,5,0,0,2,995,0,995,0,0,0,0,2,0,0,0,0,995,1,2,1,995,995,2,995,995,1,995,995,995,995,995,0,4,2,995,995,0,5,995,2,1
1974645001,19746450,1,995,995,995,995,4,0,3,0,0,2,0,0,995,14371.4246179065,1,3,1,0,0,2,2,997,1,2,5,995,0,0,2,995,995,0,995,995,6,5,0,1,995,0,995,0,0,0,0,1,0,0,0,0,995,995,4,0,8,995,0,995,0,3,995,995,995,995,995,995,5,995,995,8,0,1,995,1,995
1914493401,19144934,1,995,995,995,995,1,0,1,0,0,995,0,0,1,586.809866019575,1,3,1,0,0,1,2,3,1,2,3,995,995,0,2,995,995,0,995,995,4,2,0,1,995,0,995,0,0,0,0,3,0,1,0,1,995,995,1,1,15,995,2,995,0,3,995,995,995,995,995,995,3,995,995,15,0,1,995,2,995
1988410901,19884109,1,0,0,995,995,1,0,3,0,0,995,0,0,1,1003.64328652049,1,3,0,3,0,3,7,1,1,2,2,0,995,1,2,0,995,0,995,995,5,0,1,3,995,0,995,3,0,0,1,5,1,0,1,0,0,995,2,1,4,0,0,995,0,2,0,995,0,995,995,995,2,995,995,997,2,1,0,1,995
1932586901,19325869,1,995,995,995,995,1,0,1,0,0,2,0,0,995,586.119285215354,1,3,0,0,0,3,2,1,1,2,3,995,0,1,2,995,995,0,995,995,3,2,0,2,995,0,995,0,0,0,1,5,0,0,0,0,995,995,1,1,1,995,0,995,0,5,995,995,995,995,995,995,5,995,995,1,0,1,995,0,995
1930344901,19303449,995,995,995,995,995,1,0,3,0,0,995,995,0,1,1496.06976232382,2,3,0,0,0,3,1,1,1,2,2,995,0,995,9,995,995,0,1,0,3,0,0,1,995,0,995,0,0,0,1,4,0,0,0,0,995,995,4,1,18,995,5,995,995,2,995,6,995,0,995,995,4,995,995,18,1,1,995,3,995
1981280601,19812806,995,1,0,995,995,1,1,1,0,0,1,995,0,4,475.574033083131,1,3,0,5,0,1,10,1,2,2,1,995,995,995,9,1,995,0,995,995,4,0,0,2,995,0,995,0,0,0,1,3,1,0,0,0,0,995,3,1,10,1,7,995,995,1,995,995,995,995,995,995,1,995,995,995,1,5,1,3,995
19616503201,196165032,995,0,0,995,995,1,1,1,0,0,1,995,0,4,635.192406385752,4,3,0,5,0,1,9,1,1,2,1,0,995,995,9,0,995,0,995,995,6,0,0,2,995,0,995,0,0,0,1,4,1,1,0,1,0,995,4,1,6,0,2,995,995,1,995,7,1,995,995,995,1,995,995,6,3,1,0,1,995
1911733201,19117332,995,1,0,995,995,2,1,1,0,1,995,995,0,995,1247.49822355464,4,3,1,3,0,3,5,1,1,2,1,995,995,995,9,0,995,0,0,0,5,2,0,2,995,0,995,0,0,0,0,5,0,0,0,0,0,995,5,1,16,0,0,995,995,5,995,6,995,0,995,995,1,995,995,15,4,1,0,2,995
1918570501,19185705,1,995,995,995,995,1,0,2,0,0,995,0,0,995,2948.81936858497,3,3,0,0,0,2,9,1,3,2,1,995,0,1,9,995,995,0,995,995,5,0,0,2,995,0,995,0,0,0,1,5,0,0,0,0,995,995,4,1,15,995,7,995,0,2,995,995,995,995,995,995,4,995,995,15,1,3,995,4,995
1992693801,19926938,995,995,995,995,995,2,0,2,0,0,2,995,0,997,606.904416931069,4,3,0,0,0,4,995,1,1,2,2,995,995,995,2,995,995,0,0,0,999,0,1,4,995,0,995,0,0,0,1,5,0,0,0,0,995,995,3,1,7,995,0,995,995,3,1,6,995,1,995,995,3,995,995,7,0,1,995,1,995
1956456301,19564563,995,995,995,995,995,1,0,1,0,0,995,995,0,995,2171.82574261696,1,3,1,0,0,1,5,1,2,2,1,995,995,995,9,995,995,0,995,995,999,2,0,2,995,0,995,0,0,0,1,5,0,0,0,0,995,995,3,1,10,995,7,995,995,1,995,995,995,995,995,995,5,995,995,995,0,5,995,6,995
1992100501,19921005,995,995,995,995,0,1,0,2,0,1,995,995,0,997,69372.6524982523,1,2,0,0,0,3,4,997,5,3,1,995,0,995,9,995,0,0,995,995,2,0,0,3,995,0,0,0,0,1,0,3,0,0,0,0,995,1,4,0,995,995,3,0,995,3,995,995,995,995,0,0,5,995,0,995,0,7,995,3,0
1969257301,19692573,1,995,995,995,995,1,0,1,0,0,1,0,0,996,980.064223344023,1,3,0,0,0,1,2,997,1,2,1,995,0,0,2,995,995,0,995,995,5,0,0,4,995,0,995,0,0,0,0,3,0,0,0,0,995,995,2,1,7,995,0,995,0,3,0,995,995,995,995,995,3,995,995,7,0,1,995,2,995
1924769501,19247695,1,0,0,995,995,1,0,3,0,0,1,0,0,995,13674.5140143834,2,3,1,1,0,2,6,1,1,2,1,0,1,1,2,0,995,1,995,995,6,4,0,5,995,0,995,0,0,0,1,5,0,0,0,5,0,995,3,1,997,0,3,995,1,2,995,995,0,995,995,995,4,995,995,12,2,1,0,0,995
1913207901,19132079,0,995,995,995,0,1,0,1,0,999,1,0,0,996,979.662726910345,2,2,0,0,0,1,9,3,2,1,1,0,995,0,1,995,0,0,995,995,1,0,0,2,995,0,0,0,0,0,999,1,0,0,0,0,995,1,5,1,7,995,0,0,0,1,995,995,0,995,0,0,1,1,0,17,0,2,995,1,0
1968985501,19689855,995,0,1,995,995,1,1,1,0,0,995,995,0,997,469.011775323613,3,3,0,4,0,1,10,1,5,1,1,995,0,995,9,1,995,0,0,0,5,0,1,2,995,0,0,0,0,0,1,4,1,0,0,0,0,995,5,0,995,0,2,0,995,1,995,5,995,1,0,995,2,995,0,17,1,2,0,3,995
1959812601,19598126,995,995,995,995,995,1,0,3,1,0,995,995,0,1,711.339132653295,1,3,0,0,0,3,995,1,1,2,5,995,995,995,9,995,995,1,995,995,2,0,0,3,995,0,995,0,0,0,1,3,0,0,0,0,995,995,5,1,5,995,0,995,995,2,995,995,995,995,995,995,3,995,995,995,0,5,995,0,995
1973746401,19737464,995,995,995,995,995,1,0,1,0,0,995,995,0,4,952.682734696729,1,3,0,0,0,2,5,997,1,2,1,995,995,995,9,995,995,1,995,995,3,1,0,6,995,0,995,0,0,1,0,4,0,1,0,0,995,995,2,1,16,995,0,995,995,1,995,995,995,995,995,995,2,995,995,995,3,5,995,1,995
1964486101,19644861,1,0,0,995,995,1,1,1,1,0,995,1,0,995,24529.7535188573,1,3,1,3,0,1,995,1,2,2,1,1,0,0,10,0,995,0,995,995,4,0,0,7,995,0,995,0,0,0,0,1,0,0,0,1,0,995,3,1,8,0,0,995,1,1,0,995,1,995,995,995,1,995,995,8,0,2,1,1,995
1964922401,19649224,995,995,995,995,995,1,0,3,0,0,2,995,0,995,1391.3562981088,2,3,0,0,0,4,6,1,1,2,2,995,0,995,2,995,995,0,995,995,5,0,0,2,995,0,995,1,0,0,1,5,0,1,0,0,995,995,3,1,16,995,3,995,995,3,995,7,995,995,995,995,5,995,995,997,1,1,995,3,995
1944019401,19440194,1,0,0,995,995,1,0,1,0,0,2,0,0,995,1527.29127652685,1,3,1,3,0,1,2,999,1,2,2,995,995,1,997,0,995,0,995,995,5,2,0,3,995,0,995,0,0,0,1,2,0,0,0,0,0,995,5,1,17,0,0,995,0,1,0,995,995,995,995,995,2,1,995,17,2,1,0,3,995
1908127401,19081274,995,995,995,995,995,2,0,3,0,0,1,995,0,1,1143.5381905025,3,3,0,0,0,5,995,3,1,2,3,995,0,995,1,995,995,0,1,0,3,0,1,4,995,0,995,0,0,1,1,3,1,0,1,0,995,995,2,1,8,995,0,995,995,4,0,4,995,0,995,995,5,995,995,8,0,1,995,0,995
1992059701,19920597,995,995,995,995,995,1,0,2,0,0,995,995,0,1,5472.26929153553,2,3,0,0,0,3,1,1,1,2,1,995,995,995,9,995,995,0,0,0,6,0,1,1,995,0,995,0,0,0,0,4,0,0,0,0,995,995,4,1,17,995,3,995,995,1,995,6,995,1,995,995,4,995,995,17,1,1,995,1,995
1922271501,19222715,995,1,0,995,995,1,1,4,0,0,995,995,0,4,2683.51599568306,1,3,0,3,0,1,9,1,1,2,1,1,995,995,9,0,995,0,1,0,5,0,0,1,995,0,995,0,0,0,1,5,0,0,0,0,0,995,3,1,7,0,0,995,995,1,995,5,0,0,995,995,1,995,995,7,0,1,0,0,995
1980612401,19806124,995,995,995,995,995,1,0,5,0,0,2,995,0,996,42604.1774448159,2,3,0,0,0,4,2,1,5,2,1,995,995,995,2,995,995,0,0,0,5,0,0,3,995,0,995,0,0,0,1,3,0,0,0,0,995,995,3,1,995,995,7,995,995,3,995,6,995,1,995,995,5,2,995,997,0,2,995,5,995
1933588301,19335883,995,995,995,995,995,1,0,1,0,0,1,995,0,995,6324.09912374379,1,3,0,0,0,4,9,997,1,1,1,995,995,995,2,995,995,0,995,995,1,0,0,3,995,0,0,0,0,0,0,1,0,0,1,0,995,995,3,1,13,995,0,0,995,1,0,995,995,995,0,995,3,995,1,995,0,7,995,2,995
1979976801,19799768,995,995,995,995,995,1,0,3,0,1,995,995,0,995,980.043949761729,1,3,0,0,0,3,5,1,1,2,1,995,995,995,9,995,995,0,0,0,5,0,0,1,995,0,995,0,0,0,0,5,1,0,0,0,995,995,1,1,16,995,0,995,995,1,995,6,995,1,995,995,3,995,995,16,0,1,995,1,995
1985173101,19851731,995,995,995,995,995,1,0,1,0,1,1,995,0,995,901.171336047902,1,3,1,0,0,1,2,1,6,2,1,995,995,995,9,995,995,0,995,995,3,3,0,1,995,0,995,0,0,0,0,5,0,0,0,0,995,995,2,1,995,995,0,995,995,2,995,995,995,995,995,995,3,995,995,995,1,6,995,5,995
1947843401,19478434,995,995,995,995,995,2,0,2,0,0,995,995,0,1,919.134874904352,2,3,0,0,0,3,9,1,1,2,2,995,995,995,9,995,995,0,1,0,5,0,0,3,995,0,995,0,0,0,1,5,0,1,0,0,995,995,5,1,1,995,3,995,995,2,995,6,995,0,995,995,5,995,995,1,0,1,995,2,995
1954606001,19546060,995,995,995,995,0,1,0,1,0,0,1,995,0,4,1075.32332345658,1,2,0,0,0,1,2,1,6,2,1,995,0,995,1,995,0,0,995,995,6,0,0,2,995,0,995,0,0,1,1,5,2,0,0,0,995,1,1,0,995,995,6,995,995,1,995,995,995,995,995,0,3,995,995,995,1,6,995,0,0
1969470001,19694700,1,995,995,995,995,1,0,1,1,1,995,1,0,995,1158.0707480048,1,3,1,0,0,1,995,1,1,1,1,995,0,0,9,995,995,0,995,995,2,5,0,2,995,0,0,0,0,0,0,5,0,0,0,0,995,995,1,0,8,995,0,0,0,5,995,995,995,995,0,995,5,995,0,8,0,1,995,1,995
1945725001,19457250,1,1,0,995,995,1,1,2,1,0,1,0,0,995,1319.10491894858,1,3,1,2,0,4,995,1,1,2,5,995,0,1,2,0,995,0,995,995,5,0,0,3,995,0,995,0,0,0,0,1,0,0,0,3,0,995,4,1,3,0,0,995,0,1,1,995,995,995,995,995,2,995,995,4,1,1,1,1,995
1984903701,19849037,995,995,995,995,995,1,0,1,0,999,2,995,0,995,1229.25300053347,2,3,0,0,0,1,6,999,1,2,1,995,0,995,1,995,995,0,995,995,999,1,0,3,995,0,995,0,0,0,999,4,1,0,0,0,995,995,2,1,8,995,3,995,995,1,0,7,995,995,995,995,2,995,995,8,0,1,995,3,995
1967592801,19675928,995,995,995,1,995,1,0,2,1,0,995,995,0,995,8432.95332118072,1,1,0,0,0,2,995,1,1,2,2,0,995,995,1,995,995,0,1,0,999,0,0,3,0,0,995,0,0,0,0,2,2,0,0,0,995,995,3,1,1,995,0,995,995,2,1,6,0,0,995,995,3,995,995,1,0,1,995,1,995
1970620101,19706201,995,995,995,995,995,1,0,1,0,0,995,995,0,4,1385.65012259178,1,3,0,0,0,1,4,1,6,2,1,995,995,995,1,995,995,0,995,995,2,0,0,1,995,0,995,0,0,0,1,5,1,0,0,0,995,995,1,1,995,995,0,995,995,1,995,995,995,995,995,995,3,995,995,995,0,6,995,0,995
1974709501,19747095,995,995,995,995,995,1,0,2,1,0,995,995,0,995,1237.28566087812,2,3,0,0,0,1,995,1,1,1,1,995,995,995,1,995,995,0,995,995,3,0,0,2,995,0,1,0,0,0,1,4,0,0,0,2,995,995,4,1,8,995,5,0,995,2,995,995,995,995,0,995,4,995,0,995,3,6,995,3,995
1991027201,19910272,1,995,995,995,995,1,0,1,0,0,2,0,0,995,1602.3058579667,5,3,1,0,0,4,9,1,1,2,4,995,995,1,9,995,995,0,995,995,3,5,0,2,995,0,995,0,0,0,1,4,0,0,0,0,995,995,1,999,15,995,5,995,1,2,995,995,995,995,995,995,5,995,995,15,0,1,995,2,995
1992386301,19923863,995,995,995,995,995,1,0,1,0,1,995,995,0,997,49062.559010145,1,3,1,0,0,3,995,1,2,2,4,995,0,995,1,995,995,0,995,995,1,2,0,2,995,0,995,0,0,0,0,5,0,0,0,0,995,995,1,1,8,995,0,995,995,2,0,995,995,995,995,995,5,995,995,995,0,6,995,2,995
1953439301,19534393,995,995,995,995,995,1,0,3,0,0,2,995,0,4,7861.81898257847,4,3,0,0,0,3,2,1,6,2,2,995,995,995,2,995,995,0,995,995,5,0,0,1,995,0,995,0,0,0,1,5,0,1,0,0,995,995,3,1,995,995,0,995,995,1,995,995,995,995,995,995,3,995,995,995,0,6,995,1,995
1980393701,19803937,995,995,995,0,995,2,0,2,1,1,2,995,0,996,2879.47403957142,2,1,0,0,0,4,995,999,3,3,2,0,0,995,2,995,995,0,995,995,1,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,995,995,2,999,13,995,0,0,995,1,995,995,1,995,0,995,3,1,0,995,0,5,995,1,995
