id,modification_time,ad_group_id,bid_amount,bid_currency,campaign_id,deleted,match_type,status,text
983951523,2025-11-27 00:12:27.006812,983960448,2.25,USD,973923055,f,BROAD,PAUSED,puzzle
983951524,2025-12-11 00:12:27.006822,983960448,1.05,USD,973923055,f,EXACT,ACTIVE,music
983951525,2025-12-18 00:12:27.006833,983960448,0.84,USD,973923055,f,BROAD,PAUSED,family
983951526,2025-12-23 00:12:27.006845,983960449,2.39,USD,973923055,f,BROAD,ACTIVE,family
983951527,2025-12-20 00:12:27.006855,983960449,2.93,USD,973923055,f,EXACT,ACTIVE,play
983951528,2025-12-03 00:12:27.006866,983960449,1.92,USD,973923055,f,BROAD,PAUSED,education
983951529,2025-12-01 00:12:27.006881,983960450,2.09,USD,973923056,f,BROAD,PAUSED,download
983951530,2025-12-11 00:12:27.006892,983960450,2.3,USD,973923056,f,BROAD,ACTIVE,game
983951531,2025-12-12 00:12:27.006904,983960451,1.38,USD,973923056,f,BROAD,PAUSED,strategy
983951532,2025-12-24 00:12:27.006914,983960451,1.2,USD,973923056,f,EXACT,ACTIVE,adventure
983951533,2025-12-24 00:12:27.006925,983960451,2.02,USD,973923056,f,EXACT,ACTIVE,music
983951534,2025-12-21 00:12:27.006938,983960451,2.25,USD,973923056,f,EXACT,PAUSED,game
983951535,2025-12-20 00:12:27.00695,983960452,2.07,USD,973923056,f,EXACT,ACTIVE,app
983951536,2025-11-28 00:12:27.006961,983960452,1.91,USD,973923056,f,BROAD,ACTIVE,free
983951537,2025-12-06 00:12:27.006973,983960453,2.48,USD,973923057,f,BROAD,PAUSED,play
983951538,2025-12-17 00:12:27.006983,983960453,1.66,USD,973923057,f,EXACT,ACTIVE,simulation
983951539,2025-12-12 00:12:27.006994,983960453,2.88,USD,973923057,f,BROAD,PAUSED,strategy
983951540,2025-12-10 00:12:27.007005,983960454,1.31,USD,973923057,f,EXACT,ACTIVE,strategy
983951541,2025-12-05 00:12:27.007016,983960454,1.43,USD,973923057,f,BROAD,ACTIVE,fun
983951542,2025-12-06 00:12:27.007026,983960454,0.88,USD,973923057,f,BROAD,ACTIVE,photo
983951543,2025-12-15 00:12:27.007039,983960455,1.09,USD,973923057,f,EXACT,ACTIVE,puzzle
983951544,2025-12-05 00:12:27.007049,983960455,0.69,USD,973923057,f,BROAD,PAUSED,arcade
983951545,2025-12-21 00:12:27.007061,983960456,1.34,USD,973923058,f,BROAD,ACTIVE,simulation
983951546,2025-12-20 00:12:27.007072,983960456,2.96,USD,973923058,f,EXACT,ACTIVE,play
983951547,2025-12-06 00:12:27.007085,983960456,1.86,USD,973923058,f,BROAD,PAUSED,simulation
983951548,2025-12-01 00:12:27.007097,983960457,1.73,USD,973923059,f,EXACT,ACTIVE,puzzle
983951549,2025-12-19 00:12:27.007108,983960457,0.78,USD,973923059,f,BROAD,ACTIVE,play
983951550,2025-12-17 00:12:27.007122,983960457,2.22,USD,973923059,f,BROAD,ACTIVE,action
983951551,2025-12-05 00:12:27.007134,983960458,1.58,USD,973923060,f,EXACT,ACTIVE,puzzle
983951552,2025-12-05 00:12:27.007144,983960458,2.11,USD,973923060,f,BROAD,PAUSED,kids
983951553,2025-12-13 00:12:27.007157,983960459,1.65,USD,973923060,f,BROAD,ACTIVE,education
983951554,2025-11-30 00:12:27.007168,983960459,0.91,USD,973923060,f,BROAD,ACTIVE,simulation
983951555,2025-12-25 00:12:27.007178,983960459,0.77,USD,973923060,f,BROAD,ACTIVE,music
983951556,2025-12-03 00:12:27.007189,983960459,2.96,USD,973923060,f,EXACT,PAUSED,puzzle
983951557,2025-12-24 00:12:27.007201,983960460,2.83,USD,973923060,f,EXACT,ACTIVE,download
983951558,2025-12-05 00:12:27.007211,983960460,1.62,USD,973923060,f,BROAD,PAUSED,arcade
983951559,2025-12-20 00:12:27.007224,983960461,1.62,USD,973923061,f,BROAD,ACTIVE,action
983951560,2025-12-13 00:12:27.007237,983960461,1.69,USD,973923061,f,BROAD,PAUSED,puzzle
983951561,2025-12-01 00:12:27.007252,983960462,1.44,USD,973923061,f,EXACT,ACTIVE,download
983951562,2025-12-03 00:12:27.007264,983960462,2.66,USD,973923061,f,BROAD,ACTIVE,strategy
983951563,2025-12-14 00:12:27.007276,983960463,2.49,USD,973923061,f,BROAD,PAUSED,game
983951564,2025-12-15 00:12:27.007286,983960463,2.8,USD,973923061,f,EXACT,PAUSED,app
983951565,2025-12-09 00:12:27.007297,983960463,2.06,USD,973923061,f,EXACT,PAUSED,play
983951566,2025-12-04 00:12:27.007307,983960463,2.72,USD,973923061,f,BROAD,ACTIVE,free
983951567,2025-12-26 00:12:27.007319,983960464,0.95,USD,973923062,f,EXACT,ACTIVE,download
983951568,2025-11-29 00:12:27.00733,983960464,2.77,USD,973923062,f,BROAD,ACTIVE,strategy
983951569,2025-12-23 00:12:27.007341,983960464,2.05,USD,973923062,f,BROAD,PAUSED,adventure
983951570,2025-12-23 00:12:27.007351,983960464,1.06,USD,973923062,f,BROAD,ACTIVE,game
983951571,2025-12-18 00:12:27.007366,983960465,1.57,USD,973923063,f,BROAD,PAUSED,kids
983951572,2025-12-08 00:12:27.007377,983960465,2.71,USD,973923063,f,BROAD,PAUSED,adventure
983951573,2025-12-20 00:12:27.007392,983960466,2.18,USD,973923063,f,EXACT,ACTIVE,puzzle
983951574,2025-12-14 00:12:27.007403,983960466,1.19,USD,973923063,f,EXACT,ACTIVE,photo
983951575,2025-12-02 00:12:27.007414,983960466,1.37,USD,973923063,f,BROAD,ACTIVE,family
983951576,2025-12-15 00:12:27.007424,983960466,0.99,USD,973923063,f,BROAD,ACTIVE,music
983951577,2025-12-06 00:12:27.007436,983960467,0.78,USD,973923063,f,BROAD,ACTIVE,simulation
983951578,2025-12-12 00:12:27.007447,983960467,1.84,USD,973923063,f,EXACT,ACTIVE,racing
983951579,2025-12-26 00:12:27.007458,983960468,2.41,USD,973923064,f,BROAD,ACTIVE,free
983951580,2025-12-08 00:12:27.007469,983960468,0.59,USD,973923064,f,BROAD,ACTIVE,download
983951581,2025-12-16 00:12:27.007479,983960468,2.27,USD,973923064,f,EXACT,PAUSED,photo
983951582,2025-11-28 00:12:27.007491,983960469,1.98,USD,973923065,f,EXACT,ACTIVE,action
983951583,2025-11-28 00:12:27.007502,983960469,2.44,USD,973923065,f,BROAD,ACTIVE,strategy
983951584,2025-12-23 00:12:27.007513,983960469,0.92,USD,973923065,f,BROAD,PAUSED,game
983951585,2025-12-17 00:12:27.007523,983960469,1.93,USD,973923065,f,EXACT,PAUSED,app
983951586,2025-12-15 00:12:27.007538,983960470,0.74,USD,973923065,f,EXACT,PAUSED,app
983951587,2025-12-20 00:12:27.007549,983960470,1.71,USD,973923065,f,BROAD,PAUSED,education
983951588,2025-12-02 00:12:27.00756,983960470,2.43,USD,973923065,f,EXACT,ACTIVE,photo
983951589,2025-12-17 00:12:27.00757,983960470,2.98,USD,973923065,f,EXACT,ACTIVE,casual
983951590,2025-12-10 00:12:27.007582,983960471,2.26,USD,973923065,f,BROAD,ACTIVE,adventure
983951591,2025-11-27 00:12:27.007592,983960471,0.72,USD,973923065,f,EXACT,ACTIVE,photo
983951592,2025-12-08 00:12:27.007606,983960471,1.29,USD,973923065,f,EXACT,PAUSED,download
983951593,2025-12-11 00:12:27.007617,983960471,1.87,USD,973923065,f,EXACT,PAUSED,game
983951594,2025-12-18 00:12:27.007629,983960472,2.45,USD,973923066,f,BROAD,PAUSED,play
983951595,2025-12-26 00:12:27.00764,983960472,0.93,USD,973923066,f,EXACT,PAUSED,arcade
983951596,2025-11-29 00:12:27.007652,983960473,2.86,USD,973923066,f,EXACT,ACTIVE,fun
983951597,2025-12-13 00:12:27.007663,983960473,2.4,USD,973923066,f,EXACT,PAUSED,kids
983951598,2025-12-07 00:12:27.007675,983960474,0.74,USD,973923067,f,BROAD,ACTIVE,family
983951599,2025-12-14 00:12:27.007688,983960474,0.92,USD,973923067,f,EXACT,ACTIVE,download
983951600,2025-12-02 00:12:27.007699,983960474,2.03,USD,973923067,f,BROAD,ACTIVE,action
983951601,2025-12-14 00:12:27.00771,983960474,2.92,USD,973923067,f,BROAD,ACTIVE,puzzle
983951602,2025-11-29 00:12:27.007722,983960475,1.64,USD,973923068,f,EXACT,ACTIVE,arcade
983951603,2025-12-13 00:12:27.007732,983960475,1.12,USD,973923068,f,EXACT,ACTIVE,kids
983951604,2025-12-21 00:12:27.007743,983960475,1.48,USD,973923068,f,EXACT,PAUSED,strategy
983951605,2025-12-08 00:12:27.007755,983960476,0.62,USD,973923069,f,EXACT,ACTIVE,app
983951606,2025-12-13 00:12:27.007765,983960476,0.72,USD,973923069,f,BROAD,PAUSED,adventure
983951607,2025-12-04 00:12:27.007776,983960476,0.81,USD,973923069,f,EXACT,ACTIVE,free
983951608,2025-12-14 00:12:27.007788,983960477,1.95,USD,973923069,f,BROAD,PAUSED,download
983951609,2025-12-12 00:12:27.007799,983960477,1.64,USD,973923069,f,BROAD,ACTIVE,arcade
983951610,2025-12-13 00:12:27.00781,983960478,2.9,USD,973923069,f,BROAD,ACTIVE,racing
983951611,2025-12-08 00:12:27.007824,983960478,2.51,USD,973923069,f,BROAD,PAUSED,free
983951612,2025-12-07 00:12:27.007838,983960478,1.35,USD,973923069,f,EXACT,ACTIVE,strategy
983951613,2025-12-15 00:12:27.007853,983960478,0.52,USD,973923069,f,EXACT,ACTIVE,sports
983951614,2025-12-07 00:12:27.007865,983960479,2.6,USD,973923070,f,EXACT,ACTIVE,casual
983951615,2025-12-18 00:12:27.007876,983960479,2.17,USD,973923070,f,BROAD,ACTIVE,kids
983951616,2025-12-12 00:12:27.007886,983960479,0.7,USD,973923070,f,BROAD,ACTIVE,game
983951617,2025-12-04 00:12:27.007897,983960479,1.24,USD,973923070,f,BROAD,ACTIVE,kids
983951618,2025-12-05 00:12:27.007909,983960480,2.64,USD,973923070,f,EXACT,PAUSED,kids
983951619,2025-12-03 00:12:27.007919,983960480,2.16,USD,973923070,f,EXACT,PAUSED,game
983951620,2025-12-18 00:12:27.00793,983960480,1.9,USD,973923070,f,EXACT,ACTIVE,photo
983951621,2025-12-13 00:12:27.007941,983960480,0.59,USD,973923070,f,BROAD,ACTIVE,download
983951622,2025-12-05 00:12:27.007952,983960481,2.54,USD,973923070,f,BROAD,PAUSED,kids
983951623,2025-12-04 00:12:27.007963,983960481,1.7,USD,973923070,f,EXACT,PAUSED,kids
983951624,2025-12-06 00:12:27.007973,983960481,1.42,USD,973923070,f,BROAD,PAUSED,puzzle
983951625,2025-12-13 00:12:27.007987,983960481,1.81,USD,973923070,f,EXACT,ACTIVE,family
983951626,2025-12-05 00:12:27.008,983960482,2.6,USD,973923071,f,BROAD,PAUSED,sports
983951627,2025-12-18 00:12:27.00801,983960482,0.98,USD,973923071,f,BROAD,ACTIVE,app
983951628,2025-12-10 00:12:27.008022,983960482,1.53,USD,973923071,f,BROAD,PAUSED,app
983951629,2025-12-09 00:12:27.008034,983960483,1.81,USD,973923071,f,BROAD,PAUSED,education
983951630,2025-12-18 00:12:27.008045,983960483,2.66,USD,973923071,f,BROAD,PAUSED,strategy
983951631,2025-12-07 00:12:27.008057,983960484,2.27,USD,973923072,f,EXACT,ACTIVE,racing
983951632,2025-12-16 00:12:27.008067,983960484,2.35,USD,973923072,f,EXACT,PAUSED,fun
983951633,2025-12-07 00:12:27.008078,983960484,1.25,USD,973923072,f,BROAD,PAUSED,kids
983951634,2025-12-17 00:12:27.008092,983960484,0.7,USD,973923072,f,EXACT,ACTIVE,game
983951635,2025-12-01 00:12:27.008104,983960485,1.56,USD,973923072,f,EXACT,ACTIVE,fun
983951636,2025-12-10 00:12:27.008114,983960485,1.95,USD,973923072,f,EXACT,ACTIVE,arcade
983951637,2025-12-11 00:12:27.008126,983960486,1.67,USD,973923073,f,BROAD,ACTIVE,play
983951638,2025-11-29 00:12:27.008139,983960486,2.92,USD,973923073,f,EXACT,PAUSED,play
983951639,2025-12-24 00:12:27.008151,983960486,2.98,USD,973923073,f,BROAD,ACTIVE,adventure
983951640,2025-12-10 00:12:27.008162,983960487,1.84,USD,973923073,f,EXACT,ACTIVE,casual
983951641,2025-12-25 00:12:27.008173,983960487,0.92,USD,973923073,f,BROAD,PAUSED,family
983951642,2025-12-17 00:12:27.008185,983960488,1.11,USD,973923073,f,BROAD,ACTIVE,photo
983951643,2025-12-24 00:12:27.008195,983960488,1.1,USD,973923073,f,EXACT,ACTIVE,free
983951644,2025-11-27 00:12:27.008206,983960488,2.72,USD,973923073,f,EXACT,PAUSED,racing
983951645,2025-11-27 00:12:27.008217,983960488,0.9,USD,973923073,f,EXACT,PAUSED,action
983951646,2025-12-06 00:12:27.008229,983960489,0.95,USD,973923074,f,EXACT,PAUSED,simulation
983951647,2025-12-23 00:12:27.008239,983960489,1.55,USD,973923074,f,EXACT,ACTIVE,education
983951648,2025-12-06 00:12:27.008249,983960489,2.79,USD,973923074,f,EXACT,PAUSED,fun
