feature_id,app_id,created_at,created_by_user_id,is_dirty,group_id,is_core_event,last_updated_at,last_updated_by_user_id,feature_name,page_id,root_version_id,stable_version_id,valid_through,_fivetran_synced,product_area_name,page_name,page_created_at,page_valid_through,app_display_name,app_platform,created_by_user_full_name,created_by_user_username,last_updated_by_user_full_name,last_updated_by_user_username
PHW_00000000000000000000015,-323232,2020-11-18 19:32:05.512,5094792729067520,False,j6xX765pPxBI6UxXkmDQElkkDDo,False,2020-11-18 19:32:05.512,5174147554869248,Close Modal,MhndMcBS3TD14daYe45awBDyR6E,61muxsf-RhA7TGh34twJZxGGJ7U,61muxsf-RhA7TGh34twJZxGGJ7U-20201118193205.520794829,2021-04-17 13:00:00,2021-04-17 13:26:18.595,shirts,,,,Fivetran,web,,,,
PHW_00000000000000000000016,-323232,2020-11-18 19:32:05.512,5094792729067520,False,j6xX765pPxBI6UxXkmDQElkkDDo,False,2020-11-18 19:32:05.512,5174147554869248,Close Modal,MhndMcBS3TD14daYe45awBDyR6E,61muxsf-RhA7TGh34twJZxGGJ7U,61muxsf-RhA7TGh34twJZxGGJ7U-20201118193205.520794829,2021-04-17 13:00:00,2021-04-17 13:26:18.595,shirts,,,,Fivetran,web,,,,
PHW_00000000000000000000017,-323232,2020-11-18 19:32:05.512,5094792729067520,False,j6xX765pPxBI6UxXkmDQElkkDDo,False,2020-11-18 19:32:05.512,5174147554869248,Close Modal,MhndMcBS3TD14daYe45awBDyR6E,61muxsf-RhA7TGh34twJZxGGJ7U,61muxsf-RhA7TGh34twJZxGGJ7U-20201118193205.520794829,2021-04-17 13:00:00,2021-04-17 13:26:18.595,shirts,,,,Fivetran,web,,,,
PHW_00000000000000000000018,-323232,2020-11-18 19:32:05.512,5094792729067520,False,j6xX765pPxBI6UxXkmDQElkkDDo,False,2020-11-18 19:32:05.512,5174147554869248,Close Modal,MhndMcBS3TD14daYe45awBDyR6E,61muxsf-RhA7TGh34twJZxGGJ7U,61muxsf-RhA7TGh34twJZxGGJ7U-20201118193205.520794829,2021-04-17 13:00:00,2021-04-17 13:26:18.595,shirts,,,,Fivetran,web,,,,
PHW_00000000000000000000019,-323232,2020-11-18 19:32:05.512,5094792729067520,False,j6xX765pPxBI6UxXkmDQElkkDDo,False,2020-11-18 19:32:05.512,5174147554869248,Close Modal,MhndMcBS3TD14daYe45awBDyR6E,61muxsf-RhA7TGh34twJZxGGJ7U,61muxsf-RhA7TGh34twJZxGGJ7U-20201118193205.520794829,2021-04-17 13:00:00,2021-04-17 13:26:18.595,shirts,,,,Fivetran,web,,,,
PHW_00000000000000000000020,-323232,2020-11-18 19:32:05.512,5094792729067520,False,j6xX765pPxBI6UxXkmDQElkkDDo,False,2020-11-18 19:32:05.512,5174147554869248,Close Modal,MhndMcBS3TD14daYe45awBDyR6E,61muxsf-RhA7TGh34twJZxGGJ7U,61muxsf-RhA7TGh34twJZxGGJ7U-20201118193205.520794829,2021-04-17 13:00:00,2021-04-17 13:26:18.595,shirts,,,,Fivetran,web,,,,
PHW_00000000000000000000021,-323232,2020-11-18 19:32:05.512,5094792729067520,False,j6xX765pPxBI6UxXkmDQElkkDDo,False,2020-11-18 19:32:05.512,5174147554869248,Close Modal,MhndMcBS3TD14daYe45awBDyR6E,61muxsf-RhA7TGh34twJZxGGJ7U,61muxsf-RhA7TGh34twJZxGGJ7U-20201118193205.520794829,2021-04-17 13:00:00,2021-04-17 13:26:18.595,shirts,,,,Fivetran,web,,,,
PHW_00000000000000000000022,-323232,2020-11-18 19:32:05.512,5094792729067520,False,j6xX765pPxBI6UxXkmDQElkkDDo,False,2020-11-18 19:32:05.512,5174147554869248,Close Modal,MhndMcBS3TD14daYe45awBDyR6E,61muxsf-RhA7TGh34twJZxGGJ7U,61muxsf-RhA7TGh34twJZxGGJ7U-20201118193205.520794829,2021-04-17 13:00:00,2021-04-17 13:26:18.595,shirts,,,,Fivetran,web,,,,
PHW_00000000000000000000023,-323232,2020-11-18 19:32:05.512,5094792729067520,False,j6xX765pPxBI6UxXkmDQElkkDDo,False,2020-11-18 19:32:05.512,5174147554869248,Close Modal,MhndMcBS3TD14daYe45awBDyR6E,61muxsf-RhA7TGh34twJZxGGJ7U,61muxsf-RhA7TGh34twJZxGGJ7U-20201118193205.520794829,2021-04-17 13:00:00,2021-04-17 13:26:18.595,shirts,,,,Fivetran,web,,,,
PHW_00000000000000000000024,-323232,2020-11-18 19:32:05.512,5094792729067520,False,j6xX765pPxBI6UxXkmDQElkkDDo,False,2020-11-18 19:32:05.512,5174147554869248,Close Modal,MhndMcBS3TD14daYe45awBDyR6E,61muxsf-RhA7TGh34twJZxGGJ7U,61muxsf-RhA7TGh34twJZxGGJ7U-20201118193205.520794829,2021-04-17 13:00:00,2021-04-17 13:26:18.595,shirts,,,,Fivetran,web,,,,
PHW_00000000000000000000025,-323232,2020-11-18 19:32:05.512,5094792729067520,False,j6xX765pPxBI6UxXkmDQElkkDDo,False,2020-11-18 19:32:05.512,5174147554869248,Close Modal,MhndMcBS3TD14daYe45awBDyR6E,61muxsf-RhA7TGh34twJZxGGJ7U,61muxsf-RhA7TGh34twJZxGGJ7U-20201118193205.520794829,2021-04-17 13:00:00,2021-04-17 13:26:18.595,shirts,,,,Fivetran,web,,,,
PHW_00000000000000000000026,-323232,2020-11-18 19:32:05.512,5094792729067520,False,j6xX765pPxBI6UxXkmDQElkkDDo,False,2020-11-18 19:32:05.512,5174147554869248,Close Modal,MhndMcBS3TD14daYe45awBDyR6E,61muxsf-RhA7TGh34twJZxGGJ7U,61muxsf-RhA7TGh34twJZxGGJ7U-20201118193205.520794829,2021-04-17 13:00:00,2021-04-17 13:26:18.595,shirts,,,,Fivetran,web,,,,
PHW_00000000000000000000027,-323232,2020-11-18 19:32:05.512,5094792729067520,False,j6xX765pPxBI6UxXkmDQElkkDDo,False,2020-11-18 19:32:05.512,5174147554869248,Close Modal,MhndMcBS3TD14daYe45awBDyR6E,61muxsf-RhA7TGh34twJZxGGJ7U,61muxsf-RhA7TGh34twJZxGGJ7U-20201118193205.520794829,2021-04-17 13:00:00,2021-04-17 13:26:18.595,shirts,,,,Fivetran,web,,,,
PHW_00000000000000000000028,-323232,2020-11-18 19:32:05.512,5094792729067520,False,j6xX765pPxBI6UxXkmDQElkkDDo,False,2020-11-18 19:32:05.512,5174147554869248,Close Modal,MhndMcBS3TD14daYe45awBDyR6E,61muxsf-RhA7TGh34twJZxGGJ7U,61muxsf-RhA7TGh34twJZxGGJ7U-20201118193205.520794829,2021-04-17 13:00:00,2021-04-17 13:26:18.595,shirts,,,,Fivetran,web,,,,
PHW_00000000000000000000029,-323232,2020-11-18 19:32:05.512,5094792729067520,False,j6xX765pPxBI6UxXkmDQElkkDDo,False,2020-11-18 19:32:05.512,5174147554869248,Close Modal,MhndMcBS3TD14daYe45awBDyR6E,61muxsf-RhA7TGh34twJZxGGJ7U,61muxsf-RhA7TGh34twJZxGGJ7U-20201118193205.520794829,2021-04-17 13:00:00,2021-04-17 13:26:18.595,shirts,,,,Fivetran,web,,,,
PHW_00000000000000000000030,-323232,2020-11-18 19:32:05.512,5094792729067520,False,j6xX765pPxBI6UxXkmDQElkkDDo,False,2020-11-18 19:32:05.512,5174147554869248,Close Modal,MhndMcBS3TD14daYe45awBDyR6E,61muxsf-RhA7TGh34twJZxGGJ7U,61muxsf-RhA7TGh34twJZxGGJ7U-20201118193205.520794829,2021-04-17 13:00:00,2021-04-17 13:26:18.595,shirts,,,,Fivetran,web,,,,
PHW_00000000000000000000031,-323232,2020-11-18 19:32:05.512,5094792729067520,False,j6xX765pPxBI6UxXkmDQElkkDDo,False,2020-11-18 19:32:05.512,5174147554869248,Close Modal,MhndMcBS3TD14daYe45awBDyR6E,61muxsf-RhA7TGh34twJZxGGJ7U,61muxsf-RhA7TGh34twJZxGGJ7U-20201118193205.520794829,2021-04-17 13:00:00,2021-04-17 13:26:18.595,shirts,,,,Fivetran,web,,,,
PHW_00000000000000000000032,-323232,2020-11-18 19:32:05.512,5094792729067520,False,j6xX765pPxBI6UxXkmDQElkkDDo,False,2020-11-18 19:32:05.512,5174147554869248,Close Modal,MhndMcBS3TD14daYe45awBDyR6E,61muxsf-RhA7TGh34twJZxGGJ7U,61muxsf-RhA7TGh34twJZxGGJ7U-20201118193205.520794829,2021-04-17 13:00:00,2021-04-17 13:26:18.595,shirts,,,,Fivetran,web,,,,
PHW_00000000000000000000033,-323232,2020-11-18 19:32:05.512,5094792729067520,False,j6xX765pPxBI6UxXkmDQElkkDDo,False,2020-11-18 19:32:05.512,5174147554869248,Close Modal,MhndMcBS3TD14daYe45awBDyR6E,61muxsf-RhA7TGh34twJZxGGJ7U,61muxsf-RhA7TGh34twJZxGGJ7U-20201118193205.520794829,2021-04-17 13:00:00,2021-04-17 13:26:18.595,shirts,,,,Fivetran,web,,,,
