pull_request_review_id,pull_request_id,submitted_at,state,user_id
521870391,513186968,2019-03-28 12:25:42,COMMENTED,54283769
450740340,451099299,2019-05-05 01:51:03,APPROVED,54283769
521919740,513325989,2020-08-30 13:14:25,APPROVED,54283769
521880004,513325989,2020-10-12 23:59:34,COMMENTED,54283769
527509132,516921766,2020-09-26 19:25:23,APPROVED,54283769
526753171,516921766,2020-02-28 20:24:38,COMMENTED,54283769
457122817,455378855,2020-07-24 18:35:03,APPROVED,54283769
487126467,478239147,2020-08-31 23:52:39,APPROVED,54283769
487130133,478239147,2020-04-13 03:50:27,APPROVED,54283769
457123690,455382188,2020-02-25 12:09:22,APPROVED,54283769
521858236,513228215,2019-03-18 05:15:23,COMMENTED,54283769
521891068,513228215,2020-02-23 11:12:40,APPROVED,54283769
458844472,458703543,2019-04-26 22:18:24,APPROVED,54283769
457123416,455400389,2019-02-28 08:38:04,APPROVED,54283769
471854936,471134918,2018-12-04 08:34:45,APPROVED,54283769
457123011,455377099,2020-07-14 01:32:55,APPROVED,54283769
527514429,516990667,2020-09-17 14:53:28,APPROVED,54283769
522963407,514307531,2019-08-27 10:19:03,APPROVED,54283769
522809340,514402778,2019-01-30 14:00:41,APPROVED,54283769
447635901,446889435,2019-02-25 12:03:30,APPROVED,54283769
398737034,407306468,2020-10-04 18:48:54,COMMENTED,54283769
399314317,407306468,2019-03-21 23:42:22,APPROVED,54283769
450197353,449514986,2019-05-08 06:55:54,APPROVED,54283769
492857218,478237677,2019-04-11 15:22:41,APPROVED,54283769
521920238,513326833,2020-02-28 02:27:50,APPROVED,54283769
521881649,513326833,2020-10-08 23:15:51,COMMENTED,54283769
450740057,451101939,2019-05-14 07:04:43,APPROVED,54283769
524679877,516345075,2019-12-02 23:52:46,APPROVED,54283769
488215794,486935284,2019-05-04 12:26:19,APPROVED,54283769
387464969,398307573,2019-06-27 16:17:18,APPROVED,54283769
526749735,516919031,2019-05-04 19:18:08,APPROVED,54283769
524521176,516236540,2020-10-21 22:26:31,APPROVED,54283769
527513639,516988925,2020-04-22 12:24:06,APPROVED,54283769
