person_id,r_ethnicity,telework_freq,no_bike_share_3,disability_follow_2,home_park_pay,school_scooter_park,tnc_purp,citi_bike_freq,remote_class_freq,work_mode_rail,r_telework_freq,disability_follow_4,school_county,age,ethnicity_5,carshare_freq,harassment_change_9,citi_bike_pay,education,ethnicity_2,harassment,no_bike_nyc_9,work_bike_park,race_997,r_kid_mode,work_mode_taxi,disability_follow_6,race_6,work_park_loc,kid_mode_rail,harassment_change_2,work_mode_scooter,home_park_amount,school_park_cost,no_freq_bike_nyc_2,school_mode_own,no_bike_nyc_4,no_freq_bike_nyc_997,employment,r_school_type,school_mode_auto,bike_purp_4,bike_freq,disability_follow_999,tnc_freq,work_park_cost,num_days_complete,phone_type,bike_stolen,industry,ethnicity_3,micromobility_devices_73
2206505301,1,995,1,995,0,995,995,6,995,995,996,995,,5,0,995,995,995,7,0,4,995,995,0,995,995,995,0,995,995,995,995,,995,1,995,995,0,2,995,995,0,6,995,995,995,7,995,0,8,0,0
2204985701,1,2,995,995,995,995,1,4,995,30,2,995,,5,0,995,995,4,6,0,4,995,995,0,995,995,995,0,995,995,995,995,,995,1,995,995,0,1,995,995,0,6,995,5,995,6,995,0,1,0,0
2203912901,1,995,995,995,995,995,995,995,6,995,995,995,36061.0,4,0,995,995,995,999,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,6,4,995,995,996,995,995,995,6,995,995,995,0,0
2204888901,1,995,995,0,995,995,995,995,995,995,995,0,,10,0,995,995,995,6,0,4,1,995,0,995,995,1,0,995,995,995,995,,995,995,995,0,995,5,995,995,995,996,0,995,995,1,2,995,995,0,0
2206125201,999,995,995,0,1,995,995,995,995,995,995,1,,9,0,995,995,995,7,0,995,1,995,0,995,995,0,0,995,995,995,995,222.2,995,995,995,0,995,5,995,995,995,996,0,995,995,5,995,995,995,0,0
2206512001,1,3,995,995,995,995,4,995,995,30,3,995,,7,0,995,1,995,7,0,3,0,995,0,995,995,995,0,995,995,1,995,,995,995,995,0,995,1,995,995,995,996,995,4,995,6,995,995,7,0,0
2202863701,1,995,995,0,995,995,995,995,995,995,995,0,,8,0,995,995,995,3,0,4,0,995,0,995,995,0,0,995,995,995,995,,995,995,995,1,995,5,995,995,995,996,0,6,995,6,995,0,995,0,0
2204078301,1,995,995,995,995,995,2,995,995,995,996,995,,8,0,995,995,995,5,0,4,0,995,0,995,49,995,0,995,995,995,995,,995,995,995,0,995,3,995,995,995,996,995,1,995,1,2,995,1,0,0
2206463301,1,995,995,0,995,995,995,995,995,995,995,1,,9,0,995,995,995,1,0,4,1,995,0,995,995,0,0,995,995,995,995,,995,995,995,0,995,5,995,995,995,996,0,995,995,1,0,995,995,0,0
2202410001,1,995,995,995,995,995,995,995,995,30,996,995,,8,0,995,1,995,2,0,1,0,995,0,995,995,995,0,995,995,1,995,,995,995,995,1,995,2,995,995,995,996,995,995,995,1,1,995,8,0,0
2202604301,1,3,995,995,995,995,995,5,995,995,3,995,,5,0,995,0,1,6,0,1,995,995,1,995,995,995,0,995,995,0,995,,995,1,995,995,0,1,995,995,0,6,995,995,995,6,995,0,1,0,0
2201489401,1,995,995,995,995,995,995,995,995,30,996,995,,7,0,995,995,995,3,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,1,995,995,995,996,995,6,995,7,995,995,997,0,0
2201209601,3,995,0,995,0,995,995,1,995,995,996,995,,7,0,995,0,995,7,0,3,995,995,1,995,995,995,0,4,995,0,995,,995,0,995,995,0,1,995,995,0,6,995,995,995,4,995,0,7,1,0
2200869301,1,995,995,0,995,995,995,995,995,995,995,0,,8,0,995,995,995,2,0,4,0,995,0,995,995,0,0,995,995,995,995,,995,995,995,0,995,5,995,995,995,996,0,995,995,1,0,995,995,0,0
2205163901,1,995,995,995,995,995,1,2,995,995,996,995,,5,0,995,995,2,6,0,4,995,995,0,995,995,995,0,995,995,995,995,,995,995,995,995,995,1,995,995,1,1,995,5,995,5,995,995,13,0,0
2204411101,1,2,0,995,995,995,1,1,995,30,2,995,,6,0,995,995,995,7,0,4,995,995,0,995,995,995,1,995,995,995,995,,995,0,995,995,0,1,995,995,0,5,995,5,995,7,995,0,1,0,0
2203660901,1,6,995,995,0,995,995,995,995,995,6,995,,11,0,995,995,995,7,0,4,0,995,0,995,995,995,0,4,995,995,995,,995,995,995,0,995,3,995,995,995,996,995,995,995,1,2,995,8,0,0
2206400401,1,995,995,995,0,995,995,995,995,995,995,995,,9,0,995,995,995,4,0,995,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,5,995,995,995,996,995,995,995,6,995,995,995,0,0
2202346301,3,995,995,0,995,995,995,995,995,995,995,0,,9,0,995,995,995,5,0,4,0,995,0,995,995,0,0,995,995,995,995,,995,995,995,0,995,5,995,995,995,996,0,995,995,1,0,995,995,1,0
2202852701,1,3,995,995,1,995,50,995,995,995,3,995,,5,0,995,995,995,7,0,4,0,995,0,995,995,995,0,3,995,995,995,93.0,995,995,995,0,995,1,995,995,995,996,995,5,995,1,2,995,7,0,0
2205683901,999,3,995,995,1,995,995,3,995,995,3,995,,5,0,995,995,3,7,0,4,995,995,0,995,995,995,0,995,995,995,995,6.65,995,995,995,995,995,1,995,995,0,4,995,995,995,5,995,0,7,0,0
2206019901,1,995,0,995,995,995,995,1,995,995,995,995,,9,0,995,995,995,3,0,4,995,995,0,995,995,995,0,995,995,995,995,,995,0,995,995,0,5,995,995,0,5,995,995,995,1,2,0,995,0,0
2202883601,1,996,0,995,0,995,995,1,995,995,996,995,,9,0,995,1,995,3,0,1,995,995,0,995,995,995,0,3,995,0,995,,995,995,995,995,995,2,995,995,0,3,995,995,995,1,1,0,997,0,0
2202731901,2,995,995,995,0,995,995,995,3,995,995,995,36061.0,4,0,995,995,995,995,1,995,995,995,1,995,995,995,0,995,995,995,995,,995,995,995,995,995,5,5,995,995,995,995,6,995,1,995,995,995,0,995
2204559201,1,4,995,995,995,995,995,2,995,30,4,995,,6,0,6,995,2,7,0,4,995,995,0,995,995,995,0,995,995,995,995,,995,995,995,995,995,1,995,995,1,3,995,995,995,7,995,0,4,0,0
2203833001,1,995,995,995,995,995,995,995,995,995,995,995,,9,0,995,0,995,2,0,1,0,995,0,995,995,995,0,995,995,0,995,,995,995,995,0,995,5,995,995,995,996,995,995,995,1,0,995,995,0,0
2203804401,1,995,995,995,0,995,2,995,995,995,996,995,,7,0,995,995,995,6,0,4,0,995,0,995,995,995,0,4,995,995,995,,995,995,995,0,995,1,995,995,995,996,995,5,995,6,995,995,7,0,0
2203191101,999,996,995,995,0,995,995,995,995,995,996,995,,6,0,995,0,995,7,0,3,0,995,0,995,995,995,0,995,995,1,995,,995,995,995,0,995,1,995,995,995,996,995,6,995,1,1,995,7,0,0
2203244001,1,995,995,995,0,995,995,995,995,995,996,995,,5,0,995,995,995,6,0,4,0,995,0,995,995,995,0,3,995,995,995,,995,995,995,0,995,1,995,995,995,996,995,995,995,7,995,0,997,0,0
2206481901,1,995,995,995,0,995,995,995,995,995,996,995,,6,0,995,995,995,2,0,4,0,995,0,995,995,995,0,4,995,995,995,,995,995,995,0,995,1,995,995,995,996,995,995,995,7,995,995,12,0,0
2200183001,5,995,995,995,995,995,1,995,995,30,996,995,,7,1,995,995,995,3,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,1,995,995,995,996,995,2,995,7,995,995,8,0,0
2200315101,1,995,995,995,0,995,4,995,3,995,996,995,36061.0,6,0,995,0,995,5,0,1,0,995,0,995,995,995,0,995,995,1,995,,995,995,995,0,995,2,5,995,995,996,995,4,995,7,995,995,7,0,0
2201904201,5,996,995,995,995,995,2,995,4,30,996,995,36061.0,4,1,995,1,995,5,0,2,0,995,0,995,995,995,0,995,995,0,995,,995,995,995,0,995,2,5,995,995,996,995,3,995,7,995,995,997,0,0
2202556701,1,995,995,995,995,995,4,995,995,995,995,995,,7,0,995,995,995,5,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,5,995,995,995,996,995,5,995,1,1,995,995,0,0
2205416301,1,3,995,995,995,995,995,995,995,995,3,995,,5,0,995,995,995,995,0,995,995,997,0,995,995,995,0,995,995,995,995,,995,995,995,995,995,1,995,995,995,995,995,995,995,1,995,995,997,0,995
2205734601,1,3,995,995,0,995,995,995,995,174,3,995,,5,0,995,995,995,6,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,1,995,1,995,995,995,996,995,6,995,5,995,995,1,0,0
2200346401,2,995,995,995,995,995,1,995,995,995,996,995,,4,0,6,0,995,2,1,1,0,995,1,995,995,995,0,3,995,1,995,,995,995,995,0,995,2,995,995,995,996,995,2,995,4,995,995,14,0,0
2205904701,1,995,1,995,995,995,995,1,995,995,995,995,,6,0,995,995,995,2,0,4,995,995,0,995,995,995,0,995,995,995,995,,995,0,995,995,0,5,995,995,0,6,995,995,995,1,1,0,995,0,0
2203179401,6,4,995,995,995,995,995,5,995,30,4,995,,6,0,995,995,1,3,0,4,995,995,1,995,995,995,0,995,995,995,995,,995,995,995,995,995,1,995,995,0,4,995,6,995,2,995,0,1,0,0
2203146901,6,3,995,995,1,995,995,995,995,30,3,995,,5,0,995,1,995,7,0,1,0,995,0,995,995,995,1,995,995,0,995,222.25,995,995,995,1,995,1,995,995,995,996,995,6,995,7,995,995,16,0,0
2203966601,4,1,0,995,0,995,995,1,995,995,1,995,,8,0,995,995,995,7,0,4,995,995,0,995,995,995,0,995,995,995,995,,995,995,995,995,995,1,995,995,0,4,995,995,995,6,995,0,8,0,0
2201243401,7,995,995,995,0,995,995,995,995,30,996,995,,7,1,995,995,995,7,1,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,1,995,995,995,996,995,6,995,7,995,995,7,1,0
2205327201,1,995,0,995,995,995,995,6,995,995,1,995,,6,0,995,1,995,6,0,1,995,995,0,995,995,995,0,995,995,1,995,,995,0,995,995,0,3,995,995,1,6,995,6,995,7,995,995,4,0,0
2205040001,1,2,995,995,0,995,1,995,995,30,2,995,,6,0,995,1,995,6,0,1,0,995,0,995,995,995,0,995,995,0,995,,995,995,995,0,995,3,995,995,995,996,995,5,995,6,995,995,8,0,0
2206390101,1,995,0,995,0,995,995,1,995,995,1,995,,8,0,995,1,995,7,0,3,995,995,0,995,995,995,0,995,995,0,995,,995,0,995,995,1,3,995,995,0,6,995,6,995,5,995,995,13,0,0
2200010501,3,995,995,995,995,995,995,995,995,995,996,995,,8,0,995,995,995,3,0,4,0,995,1,995,995,995,0,995,995,995,995,,995,995,995,0,995,1,995,995,995,996,995,995,995,7,995,995,8,1,0
2203603701,1,995,995,995,995,995,995,995,995,995,1,995,,9,0,995,995,995,6,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,3,995,995,995,996,995,995,995,7,995,995,17,0,0
2204732701,1,995,995,995,995,995,1,5,995,995,995,995,,5,0,995,1,2,6,0,1,995,995,0,995,995,995,0,995,995,0,995,,995,0,995,995,0,5,995,995,0,6,995,5,995,7,995,995,995,0,0
2202512401,3,995,995,995,995,995,995,995,995,995,995,995,,9,0,995,995,995,1,0,4,0,995,1,995,995,995,0,995,995,995,995,,995,995,995,0,995,5,995,995,995,996,995,995,995,1,0,995,995,1,0
2203377501,1,995,995,995,995,995,995,995,995,30,996,995,,6,0,995,995,995,4,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,1,995,1,995,995,995,996,995,995,995,5,995,995,8,0,0
2200893701,3,995,995,995,0,995,995,995,995,995,995,995,,6,0,995,0,995,2,0,3,0,995,0,995,995,995,0,995,995,1,995,,995,995,995,1,995,6,995,995,995,996,995,995,995,7,995,995,995,1,0
2205742401,1,995,995,995,0,995,995,995,995,995,995,995,,9,0,995,995,995,999,0,4,1,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,5,995,995,995,996,995,995,995,1,0,995,995,0,0
2204611201,1,5,995,995,0,995,995,3,995,995,5,995,,7,0,995,0,2,3,0,3,995,995,0,995,995,995,0,7,995,0,995,,995,995,995,995,995,1,995,995,1,3,995,995,995,1,2,0,13,0,0
2203245201,1,995,995,1,995,995,995,995,995,995,995,0,,11,0,995,995,995,3,0,4,1,995,0,995,995,1,0,995,995,995,995,,995,995,995,0,995,5,995,995,995,996,0,995,995,1,0,995,995,0,0
2203062401,1,995,995,0,0,995,995,995,995,995,995,0,,9,0,995,0,995,7,0,1,0,995,0,995,995,0,0,995,995,0,995,,995,995,995,0,995,5,995,995,995,996,1,995,995,5,995,995,995,0,0
2205112001,999,995,0,995,995,995,995,1,995,995,996,995,,7,0,995,995,995,7,0,4,995,997,0,995,995,995,0,995,995,995,995,,995,995,995,995,995,1,995,995,1,1,995,995,995,1,2,0,7,0,0
2206078001,1,3,995,995,0,995,995,995,995,30,3,995,,5,0,995,1,995,6,0,1,0,995,1,995,995,995,0,995,995,1,995,,995,995,995,1,995,1,995,995,995,996,995,995,995,7,995,995,12,0,0
2206237701,1,995,995,995,0,995,995,995,995,30,996,995,,8,0,995,0,995,6,0,1,0,995,0,995,995,995,0,995,995,0,995,,995,995,995,0,995,1,995,995,995,996,995,995,995,1,2,995,12,0,0
2205304301,1,995,0,995,995,995,995,1,995,995,995,995,,9,0,995,1,995,7,0,1,995,995,0,995,995,995,0,995,995,1,995,,995,0,995,995,1,5,995,995,0,6,995,995,995,1,0,0,995,0,0
2204441901,1,1,995,995,995,995,7,995,995,30,1,995,,5,0,5,1,995,6,0,1,0,995,0,995,995,995,0,995,995,0,995,,995,995,995,0,995,1,995,995,995,996,995,5,995,7,995,995,10,0,0
2201224501,3,995,0,995,995,995,995,1,1,995,995,995,36061.0,5,0,995,0,995,3,0,1,995,995,0,995,995,995,1,995,995,1,995,,995,0,995,995,0,5,5,995,1,6,995,6,995,1,2,995,995,1,0
2203857301,3,995,995,995,1,995,995,995,995,995,996,995,,6,0,995,995,995,2,0,4,0,995,0,995,995,995,0,3,995,995,995,4.44,995,995,995,0,995,1,995,995,995,996,995,6,995,5,995,995,4,1,0
2200653901,1,3,995,995,995,995,2,995,995,30,3,995,,6,0,995,0,995,4,0,1,0,995,0,995,995,995,0,995,995,1,995,,995,995,995,0,995,3,995,995,995,996,995,4,995,7,995,995,8,0,0
2201656701,3,995,995,995,995,995,995,995,995,995,995,995,,7,0,995,995,995,2,0,4,0,995,0,995,995,995,1,995,995,995,995,,995,995,995,0,995,6,995,995,995,996,995,6,995,7,995,995,995,1,0
2203068401,1,995,995,995,1,995,995,995,995,995,995,995,,9,0,995,995,995,7,0,4,0,995,0,995,995,995,0,995,995,995,995,202.0,995,995,995,0,995,5,995,995,995,996,995,995,995,4,995,995,995,0,0
2204800301,1,995,995,995,995,995,1,5,995,30,996,995,,5,0,995,1,1,7,0,3,995,995,0,995,995,995,0,995,995,1,995,,995,0,995,995,0,1,995,995,0,6,995,4,995,7,995,995,7,0,0
2204526601,1,3,995,995,995,995,50,995,995,30,3,995,,6,0,995,995,995,7,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,1,995,995,995,996,995,4,995,7,995,995,7,0,0
2201541201,1,2,995,995,995,995,995,995,995,995,2,995,,8,0,995,1,995,7,0,1,0,995,0,995,995,995,0,995,995,0,995,,995,995,995,0,995,1,995,995,995,996,995,995,995,7,995,995,15,0,0
2205408401,1,995,995,995,995,995,1,3,995,995,1,995,,5,0,995,0,3,6,0,1,995,995,0,995,995,995,0,995,995,0,995,,995,995,995,995,995,1,995,995,0,2,995,5,995,1,1,0,9,0,0
2204950301,1,995,995,995,995,995,1,5,995,995,1,995,,5,0,995,1,1,7,0,3,995,995,0,995,995,995,0,995,995,1,995,,995,1,995,995,0,1,995,995,0,6,995,3,995,6,995,0,14,0,0
2202129001,1,995,995,995,995,995,1,995,6,995,996,995,36061.0,5,0,995,995,995,7,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,1,7,995,995,996,995,5,995,7,995,995,1,0,0
2204012201,5,995,995,995,0,995,995,995,995,30,996,995,,7,1,995,995,995,3,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,1,995,995,995,996,995,995,995,1,2,995,14,0,0
2200311601,1,995,995,995,1,995,995,995,995,995,995,995,,10,0,995,995,995,7,0,4,1,995,0,995,995,995,0,995,995,995,995,300.8,995,995,995,0,995,5,995,995,995,996,995,995,995,1,0,995,995,0,0
2205141101,1,995,995,995,995,995,995,995,995,995,995,995,,6,0,995,0,995,4,0,1,0,995,0,995,995,995,0,995,995,0,995,,995,995,995,0,995,6,995,995,995,996,995,995,995,2,995,0,995,0,0
2203006001,1,995,995,995,0,995,995,995,995,30,996,995,,9,0,995,995,995,7,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,1,995,995,995,996,995,995,995,1,1,0,15,0,0
2206399901,999,995,995,995,0,995,995,995,995,995,996,995,,8,0,995,0,995,999,0,3,0,995,0,995,995,995,0,3,995,1,995,,995,995,995,0,995,1,995,995,995,996,995,6,995,1,2,995,4,0,0
2202862701,1,995,995,995,0,995,995,995,995,995,996,995,,8,0,995,995,995,6,0,4,0,995,0,995,995,995,0,4,995,995,995,,995,995,995,0,995,1,995,995,995,996,995,995,995,1,1,995,12,0,0
2203325101,3,996,995,995,0,995,995,995,995,995,996,995,,7,0,995,0,995,3,0,3,0,995,1,995,995,995,0,3,995,0,995,,995,995,995,1,995,1,995,995,995,996,995,995,995,1,1,995,997,1,0
2202455301,1,995,995,995,995,995,7,995,995,995,1,995,,6,0,6,995,995,7,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,1,995,1,995,995,995,996,995,5,995,7,995,0,4,0,1
2205068701,1,3,995,995,995,995,1,3,995,30,3,995,,5,0,995,0,4,6,0,1,995,995,0,995,995,995,0,995,995,0,995,,995,995,995,995,995,1,995,995,1,3,995,4,995,7,995,0,15,0,1
2203812301,1,995,995,995,995,995,1,995,996,995,996,995,36005.0,5,0,995,995,995,7,0,995,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,1,6,995,995,996,995,4,995,6,995,995,997,0,0
2204890401,1,2,995,995,995,995,1,5,995,30,2,995,,5,0,995,1,1,6,0,1,995,995,0,995,995,995,0,995,995,1,995,,995,0,995,995,0,1,995,995,0,6,995,5,995,7,995,995,15,0,0
