pct2_mos,extractdt,unit_elig,taxlessabt,abt_year1,baseyrtax,abtpyrlim,yrbegdt,icip_appct
2,2022-08-20T00:00:00.000,,2919981.83,13490.0,3024861.76,0.0,2019-05-01T00:00:00.000,0.0
7,2022-08-20T00:00:00.000,,2897152.27,46565.0,2796103.6,0.0,2019-12-01T00:00:00.000,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,XY,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,XY,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
9,2022-08-20T00:00:00.000,,3476453.37,3500.0,2721101.04,0.0,2021-10-01T00:00:00.000,0.0
0,2022-08-20T00:00:00.000,XY,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,XY,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,XY,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,XY,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,XY,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,XY,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,XY,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
8,2022-08-20T00:00:00.000,,2902651.36,12357.5,2695364.88,0.0,2018-11-01T00:00:00.000,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,XY,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
4,2022-08-20T00:00:00.000,,2771579.64,5387.5,2970886.36,0.0,2019-03-01T00:00:00.000,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,XY,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,XY,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,XY,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,XY,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,XY,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,XY,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,XY,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,XY,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,,6546388.23,57235.0,7158131.0,0.0,2018-07-01T00:00:00.000,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,XY,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
