source_relation,ad_account_id,ad_account_name,created_at,advertiser,currency,timezone,_fivetran_synced,updated_at,is_most_recent_record
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-03-12 07:43:14.809,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-03-11 07:43:16.253,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-03-10 07:43:25.518,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-03-09 07:43:14.048,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-03-08 07:43:18.988,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-03-07 07:43:24.403,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-03-06 07:43:27.585,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-03-05 07:58:34.334,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-03-04 07:43:17.319,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-03-03 07:43:16.901,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-03-02 07:43:15.841,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-03-01 07:43:34.45,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-02-28 07:43:14.551,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-02-27 07:43:12.564,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-02-26 07:43:19.72,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-02-25 07:58:18.55,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-02-24 07:43:35.353,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-02-23 07:43:22.097,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-02-22 07:43:25.731,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-02-21 07:43:24.316,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-02-20 07:43:13.037,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-02-19 07:43:26.611,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-02-18 07:43:21.624,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-02-17 07:44:46.323,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-02-16 07:43:22.595,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-02-15 07:43:15.389,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-02-14 07:43:17.239,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-02-13 07:43:18.519,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-02-12 07:43:21.703,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-02-11 07:43:31.667,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-02-10 07:43:32.18,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-02-09 07:43:19.243,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-02-08 07:44:16.826,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-02-07 07:43:32.689,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-02-06 07:43:18.539,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-02-05 07:43:34.568,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-02-04 07:43:20.164,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-02-03 07:56:28.077,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-02-02 07:43:11.891,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-02-01 07:43:20.82,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-01-31 07:43:15.597,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-01-30 07:43:16.398,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-01-29 07:43:27.257,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-01-28 07:43:14.532,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-01-27 07:43:28.593,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-01-26 07:43:21.891,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-01-25 07:43:17.084,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-01-24 07:43:27.924,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-01-23 07:43:13.522,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-01-22 07:43:15.771,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-01-21 07:43:13.287,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-01-20 07:43:16.734,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-01-19 07:43:25.869,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-01-18 07:43:17.819,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-01-17 07:43:15.805,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-01-16 07:43:16.786,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-01-15 07:43:16.525,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-01-14 07:43:15.406,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-01-13 07:43:15.601,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-01-12 07:43:11.987,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-01-11 07:43:53.672,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-01-10 07:43:10.652,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-01-09 07:43:23.798,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-01-08 07:43:17.899,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-01-07 07:43:11.29,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-01-06 07:43:12.885,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-01-05 07:43:39.014,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-01-04 07:43:14.924,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-01-03 07:43:15.739,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-01-02 07:43:29.487,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2021-01-01 07:43:12.893,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2020-12-31 07:43:25.205,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2020-12-30 07:43:14.618,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2020-12-29 07:43:14.248,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2020-12-28 07:43:35.894,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2020-12-27 07:43:21.563,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2020-12-26 07:43:19.341,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2020-12-25 07:56:57.587,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2020-12-24 07:43:12.44,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2020-12-23 07:43:19.362,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2020-12-22 07:43:18.622,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2020-12-21 07:43:21.476,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2020-12-20 07:43:12.184,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2020-12-19 07:54:54.401,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2020-12-18 07:43:24.216,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2020-12-17 07:43:17.47,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2020-12-16 07:43:18.216,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2020-12-15 07:43:10.465,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2020-12-14 07:43:16.555,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2020-12-13 07:43:12.8,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2020-12-12 07:43:21.182,,f
"",07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,,,,,2020-12-11 17:16:34.479,,f
