list_membership_id,prospect_id,list_id,created_timestamp,updated_timestamp,has_opted_out,_fivetran_synced
827575086,409248013,109826,2020-03-07 03:47:00 UTC,2020-03-07 03:47:00 UTC,f,2020-03-07 12:08:32.009 UTC
456358783,386925235,96499,2018-08-28 14:15:40 UTC,2018-08-28 14:15:40 UTC,f,2018-10-26 21:25:29.224 UTC
762312939,386931881,124295,2019-12-03 06:45:57 UTC,2019-12-03 06:45:57 UTC,f,2019-12-03 15:08:25.186 UTC
771302817,397693502,125047,2019-12-16 13:59:36 UTC,2019-12-16 13:59:36 UTC,f,2019-12-16 22:08:46.719 UTC
640165229,399978309,112233,2019-05-22 16:58:32 UTC,2019-05-22 16:58:32 UTC,f,2019-05-23 00:08:15.092 UTC
612340766,399026954,108236,2019-04-16 05:09:19 UTC,2019-04-16 05:09:19 UTC,f,2019-04-16 13:09:22.904 UTC
790603161,411327653,106602,2020-01-24 16:20:32 UTC,2020-01-24 16:20:32 UTC,f,2020-01-25 01:08:20.259 UTC
739204851,407374535,108506,2019-10-17 07:36:30 UTC,2019-10-17 07:36:30 UTC,f,2019-10-17 15:08:10.157 UTC
729187313,406812917,114695,2019-09-26 10:08:43 UTC,2019-09-26 10:08:43 UTC,f,2019-09-26 18:08:07.114 UTC
822318876,413302662,114695,2020-02-28 00:05:51 UTC,2020-02-28 00:05:51 UTC,f,2020-02-28 08:09:22.450 UTC
689445395,398926814,116645,2019-07-30 09:08:32 UTC,2019-07-30 09:08:32 UTC,f,2019-07-30 17:08:20.379 UTC
575779892,386920009,106348,2019-02-07 10:34:21 UTC,2019-02-07 10:34:21 UTC,f,2019-02-07 19:08:48.400 UTC
673251217,395861679,115639,2019-07-08 16:01:49 UTC,2019-07-08 16:01:49 UTC,f,2019-07-08 23:08:10.717 UTC
755765961,394709743,123295,2019-11-14 17:02:57 UTC,2019-11-14 17:02:57 UTC,f,2019-11-15 01:08:31.753 UTC
693598271,402998207,117251,2019-08-09 11:05:40 UTC,2019-08-09 11:05:40 UTC,f,2019-08-09 18:08:10.760 UTC
426993415,386924607,93305,2018-07-11 06:57:39 UTC,2018-07-11 06:57:39 UTC,f,2018-10-26 21:25:24.763 UTC
744992075,386416587,114513,2019-10-28 18:57:07 UTC,2019-10-28 18:57:07 UTC,f,2019-10-29 02:08:07.129 UTC
628089771,398741012,111589,2019-04-29 13:06:16 UTC,2019-04-29 13:06:16 UTC,f,2019-04-29 20:08:08.666 UTC
829013494,413642574,119889,2020-03-11 17:22:30 UTC,2020-03-11 17:22:30 UTC,f,2020-03-12 01:08:30.303 UTC
717450789,399619325,118777,2019-09-04 15:34:56 UTC,2019-09-04 15:34:56 UTC,f,2019-09-04 23:08:09.381 UTC
670089221,402281047,112233,2019-06-28 14:03:34 UTC,2019-06-28 14:03:34 UTC,f,2019-06-28 21:08:27.965 UTC
675535113,403053825,114257,2019-07-13 19:47:15 UTC,2019-07-13 19:47:15 UTC,f,2019-07-14 03:08:09.825 UTC
730296171,394840668,119577,2019-09-30 10:25:06 UTC,2019-09-30 10:25:06 UTC,f,2019-09-30 18:18:36.790 UTC
584016612,392136927,107736,2019-03-01 08:35:41 UTC,2019-03-01 08:35:41 UTC,f,2019-03-01 18:08:36.453 UTC
578187256,396218823,106900,2019-02-15 13:56:55 UTC,2019-02-15 13:56:55 UTC,f,2019-02-15 22:08:38.763 UTC
717288527,386421269,112289,2019-09-04 04:00:54 UTC,2019-09-04 04:00:54 UTC,f,2019-09-04 11:08:09.012 UTC
506903835,393057321,104423,2019-01-09 10:15:58 UTC,2019-01-09 10:15:58 UTC,f,2019-01-09 19:08:34.732 UTC
780490319,410552609,105923,2019-12-27 05:40:21 UTC,2019-12-27 05:40:21 UTC,f,2019-12-27 14:08:46.003 UTC
691624669,397807432,117031,2019-08-05 15:33:12 UTC,2019-08-05 15:33:12 UTC,f,2019-08-05 23:08:20.784 UTC
489794038,394677389,101480,2018-11-15 10:48:37 UTC,2018-11-15 10:48:37 UTC,f,2018-11-15 19:08:30.984 UTC
827543298,402926131,118122,2020-03-07 03:02:42 UTC,2020-03-07 03:02:42 UTC,f,2020-03-07 11:08:24.071 UTC
693598759,403097327,117251,2019-08-09 11:05:44 UTC,2019-08-09 11:05:44 UTC,f,2019-08-09 18:08:10.903 UTC
738863893,393057325,121477,2019-10-16 15:41:01 UTC,2019-10-16 15:41:01 UTC,f,2019-10-16 23:08:09.195 UTC
683964665,392165393,115763,2019-07-16 10:23:11 UTC,2019-07-16 10:23:11 UTC,f,2019-07-16 18:08:12.611 UTC
693597081,403188795,117251,2019-08-09 11:05:25 UTC,2019-08-09 11:05:25 UTC,f,2019-08-09 18:08:10.389 UTC
782788639,403530219,125585,2020-01-06 14:45:27 UTC,2020-01-06 14:45:27 UTC,f,2020-01-06 23:09:56.563 UTC
612787896,398701872,110924,2019-04-17 08:19:31 UTC,2019-04-17 08:19:31 UTC,f,2019-04-17 16:08:07.172 UTC
738194535,397515788,121345,2019-10-14 17:39:35 UTC,2019-10-14 17:39:35 UTC,f,2019-10-15 01:08:04.956 UTC
768085191,386524967,119889,2019-12-11 14:22:54 UTC,2019-12-11 14:22:54 UTC,f,2019-12-11 23:08:21.779 UTC
632912693,386460119,112233,2019-05-08 15:27:03 UTC,2019-05-08 15:27:03 UTC,f,2019-05-08 23:08:05.831 UTC
827749630,409216625,114695,2020-03-07 16:15:10 UTC,2020-03-07 16:15:10 UTC,f,2020-03-08 01:08:13.819 UTC
827360130,403858753,113427,2020-03-06 16:52:59 UTC,2020-03-06 16:52:59 UTC,f,2020-03-07 01:11:28.848 UTC
693606095,392993363,117251,2019-08-09 11:06:44 UTC,2019-08-09 11:06:44 UTC,f,2019-08-09 18:08:13.288 UTC
493445149,386932895,102545,2018-12-03 15:07:23 UTC,2018-12-03 15:07:23 UTC,f,2018-12-03 23:09:35.496 UTC
603883272,391354609,109442,2019-03-28 10:46:59 UTC,2019-03-28 10:46:59 UTC,f,2019-03-28 19:46:51.743 UTC
675458045,403050855,114251,2019-07-13 14:35:25 UTC,2019-07-13 14:35:25 UTC,f,2019-07-13 22:08:10.953 UTC
827754208,411682535,115191,2020-03-07 17:11:52 UTC,2020-03-07 17:11:52 UTC,f,2020-03-08 02:08:20.154 UTC
496137513,386925371,102971,2018-12-10 14:20:21 UTC,2018-12-10 14:20:21 UTC,f,2018-12-10 23:08:18.576 UTC
756913871,409619545,107736,2019-11-18 17:15:05 UTC,2019-11-18 17:15:05 UTC,f,2019-11-19 02:13:42.254 UTC
688224603,402745127,116427,2019-07-24 14:42:52 UTC,2019-07-24 14:42:52 UTC,f,2019-07-24 22:08:10.677 UTC
601627894,389422381,108954,2019-03-20 09:54:14 UTC,2019-03-20 09:54:14 UTC,f,2019-03-20 17:08:09.067 UTC
674835625,402943317,112233,2019-07-12 03:45:33 UTC,2019-07-12 03:45:33 UTC,f,2019-07-12 11:08:13.040 UTC
634456339,399674853,108506,2019-05-10 13:14:48 UTC,2019-05-10 13:14:48 UTC,f,2019-05-10 21:08:05.552 UTC
828257126,411087479,114695,2020-03-10 06:03:33 UTC,2020-03-10 06:03:33 UTC,f,2020-03-10 13:08:28.462 UTC
456479975,386526519,96529,2018-08-29 06:52:11 UTC,2018-08-29 06:52:11 UTC,f,2018-10-26 21:25:30.339 UTC
628086739,386929525,111589,2019-04-29 13:06:01 UTC,2019-04-29 13:06:01 UTC,f,2019-04-29 20:08:07.613 UTC
756908919,398046910,123299,2019-11-18 16:39:38 UTC,2019-11-18 17:33:34 UTC,f,2019-11-19 02:13:41.497 UTC
713289532,386409469,113025,2019-08-25 00:22:16 UTC,2019-08-25 00:22:16 UTC,f,2019-08-25 08:08:09.571 UTC
650305983,394587053,114381,2019-06-12 17:24:01 UTC,2019-06-12 17:24:01 UTC,f,2019-06-13 10:56:24.029 UTC
790119393,402979663,126595,2020-01-23 08:28:41 UTC,2020-01-23 08:28:41 UTC,f,2020-01-23 17:09:35.691 UTC
493846339,394586723,102603,2018-12-04 08:22:28 UTC,2018-12-04 08:22:28 UTC,f,2018-12-04 17:08:14.949 UTC
693617421,386443071,117251,2019-08-09 11:08:16 UTC,2019-08-09 11:08:16 UTC,f,2019-08-09 18:08:16.968 UTC
725734967,399049408,119107,2019-09-20 11:53:32 UTC,2019-09-20 11:53:32 UTC,f,2019-09-20 19:08:15.642 UTC
827351410,410028863,115191,2020-03-06 16:40:06 UTC,2020-03-06 16:40:06 UTC,f,2020-03-07 01:08:43.753 UTC
722370781,406513005,107736,2019-09-17 17:35:20 UTC,2019-09-17 17:35:20 UTC,f,2019-09-18 01:08:24.118 UTC
726828745,386919059,119889,2019-09-23 12:52:12 UTC,2019-09-23 12:52:12 UTC,f,2019-09-23 20:08:23.932 UTC
578207600,397579324,101472,2019-02-15 16:52:39 UTC,2019-02-15 16:52:39 UTC,f,2019-02-16 02:08:02.930 UTC
683698399,403163201,112233,2019-07-16 02:11:44 UTC,2019-07-16 02:11:44 UTC,f,2019-07-16 10:08:08.362 UTC
636230661,393083695,112483,2019-05-13 16:12:08 UTC,2019-05-13 16:12:08 UTC,f,2019-05-14 00:08:05.433 UTC
675594983,403064431,114251,2019-07-14 00:09:21 UTC,2019-07-14 00:09:21 UTC,f,2019-07-14 08:08:07.049 UTC
814449734,413045498,113427,2020-02-20 11:35:35 UTC,2020-02-20 11:35:35 UTC,f,2020-02-20 20:10:28.729 UTC
738605037,407316755,103965,2019-10-15 15:03:32 UTC,2019-10-15 15:03:32 UTC,f,2019-10-15 22:08:08.088 UTC
719383529,401688703,119071,2019-09-10 08:34:32 UTC,2019-09-10 08:34:32 UTC,f,2019-09-10 16:08:13.075 UTC
490571227,394906288,101472,2018-11-19 19:47:11 UTC,2018-11-19 19:47:11 UTC,f,2018-11-20 04:08:33.797 UTC
641445031,386932319,113427,2019-05-29 12:31:10 UTC,2019-05-29 12:31:10 UTC,f,2019-05-29 20:08:06.886 UTC
470914751,392878139,93563,2018-10-01 12:38:30 UTC,2018-10-01 12:38:30 UTC,f,2018-10-01 20:08:36.180 UTC
740554197,396385463,121635,2019-10-18 12:28:00 UTC,2019-10-18 12:28:00 UTC,f,2019-10-18 20:08:05.539 UTC
490294444,394882780,101472,2018-11-18 13:52:57 UTC,2018-11-18 13:52:57 UTC,f,2018-11-18 22:08:32.776 UTC
755745665,401700397,123295,2019-11-14 17:02:18 UTC,2019-11-14 17:02:18 UTC,f,2019-11-15 01:08:24.325 UTC
