dobrundate,job_status,owner_s__phone__,job_status_descrp,latest_action_date,sign_near_highway,rank,dense_rank
2017-09-13 00:00:00,R,2124881645,APPLICATION PROCESSED - ENTIRE          ,10/04/2017 00:00:00,,1,20
2017-09-13 00:00:00,R,2124881645,PERMIT ISSUED - ENTIRE JOB/WORK         ,10/04/2017 00:00:00,,1,20
2017-09-13 00:00:00,R,2124881645,APPLICATION PROCESSED - ENTIRE          ,10/04/2017 00:00:00,,1,20
2017-09-13 00:00:00,R,2124881645,PERMIT ISSUED - ENTIRE JOB/WORK         ,10/04/2017 00:00:00,,1,20
2017-09-13 00:00:00,R,2124881645,PERMIT ISSUED - ENTIRE JOB/WORK         ,10/04/2017 00:00:00,,1,20
2017-09-13 00:00:00,R,2124881645,APPLICATION PROCESSED - ENTIRE          ,10/04/2017 00:00:00,,1,20
2017-09-13 00:00:00,R,2124881645,PERMIT ISSUED - ENTIRE JOB/WORK         ,10/04/2017 00:00:00,,1,20
2017-09-13 00:00:00,R,2124881645,PERMIT ISSUED - ENTIRE JOB/WORK         ,10/04/2017 00:00:00,,1,20
2017-10-07 00:00:00,R,9176475509,PERMIT ISSUED - ENTIRE JOB/WORK         ,10/06/2017 00:00:00,,1,21
2017-10-07 00:00:00,R,9176475509,PERMIT ISSUED - ENTIRE JOB/WORK         ,10/06/2017 00:00:00,,1,21
2017-10-11 00:00:00,R,5164727880,PERMIT ISSUED - ENTIRE JOB/WORK         ,10/10/2017 00:00:00,,1,22
2017-10-11 00:00:00,R,7189077555,PERMIT ISSUED - ENTIRE JOB/WORK         ,10/10/2017 00:00:00,,1,22
2017-10-11 00:00:00,R,5164727880,PERMIT ISSUED - ENTIRE JOB/WORK         ,10/10/2017 00:00:00,,1,22
2017-10-11 00:00:00,R,5164727880,PERMIT ISSUED - ENTIRE JOB/WORK         ,10/10/2017 00:00:00,,1,22
2017-10-11 00:00:00,R,5164727880,PERMIT ISSUED - ENTIRE JOB/WORK         ,10/10/2017 00:00:00,,1,22
2017-10-12 00:00:00,R,7184754736,APPLICATION PROCESSED - ENTIRE          ,10/11/2017 00:00:00,,1,23
2017-10-12 00:00:00,R,7184754736,APPLICATION PROCESSED - ENTIRE          ,10/11/2017 00:00:00,,1,23
2017-10-12 00:00:00,R,7184754736,PERMIT ISSUED - ENTIRE JOB/WORK         ,10/11/2017 00:00:00,,1,23
2017-10-12 00:00:00,R,7184754736,PERMIT ISSUED - ENTIRE JOB/WORK         ,10/11/2017 00:00:00,,1,23
2017-10-12 00:00:00,R,7184754736,APPLICATION PROCESSED - ENTIRE          ,10/11/2017 00:00:00,,1,23
2017-10-12 00:00:00,R,7184754736,APPLICATION PROCESSED - ENTIRE          ,10/11/2017 00:00:00,,1,23
2017-10-12 00:00:00,R,7184754736,PERMIT ISSUED - ENTIRE JOB/WORK         ,10/11/2017 00:00:00,,1,23
2017-10-12 00:00:00,R,7184754736,PERMIT ISSUED - ENTIRE JOB/WORK         ,10/11/2017 00:00:00,,1,23
2017-10-12 00:00:00,R,7184754736,APPLICATION PROCESSED - ENTIRE          ,10/11/2017 00:00:00,,1,23
2017-10-12 00:00:00,R,7182737575,PERMIT ISSUED - ENTIRE JOB/WORK         ,10/11/2017 00:00:00,,1,23
2017-10-12 00:00:00,R,7182737575,PERMIT ISSUED - ENTIRE JOB/WORK         ,10/11/2017 00:00:00,,1,23
2017-10-12 00:00:00,R,7182737575,PERMIT ISSUED - ENTIRE JOB/WORK         ,10/11/2017 00:00:00,,1,23
2017-10-12 00:00:00,R,7184754736,APPLICATION PROCESSED - ENTIRE          ,10/11/2017 00:00:00,,1,23
2017-10-12 00:00:00,R,7182737575,PERMIT ISSUED - ENTIRE JOB/WORK         ,10/11/2017 00:00:00,,1,23
2017-10-12 00:00:00,R,7182737575,PERMIT ISSUED - ENTIRE JOB/WORK         ,10/11/2017 00:00:00,,1,23
2017-10-12 00:00:00,R,7182737575,PERMIT ISSUED - ENTIRE JOB/WORK         ,10/11/2017 00:00:00,,1,23
2017-10-12 00:00:00,R,7182737575,PERMIT ISSUED - ENTIRE JOB/WORK         ,10/11/2017 00:00:00,,1,23
2017-10-12 00:00:00,R,7182737575,PERMIT ISSUED - ENTIRE JOB/WORK         ,10/11/2017 00:00:00,,1,23
2017-10-12 00:00:00,R,2125642246,PERMIT ISSUED - ENTIRE JOB/WORK         ,10/11/2017 00:00:00,,1,23
2017-10-12 00:00:00,R,2122576600,PERMIT ISSUED - ENTIRE JOB/WORK         ,10/11/2017 00:00:00,,1,23
2017-08-04 00:00:00,R,2122576600,PERMIT ISSUED - ENTIRE JOB/WORK         ,10/11/2017 00:00:00,,1,23
2017-10-12 00:00:00,R,2122576600,PERMIT ISSUED - ENTIRE JOB/WORK         ,10/11/2017 00:00:00,,1,23
2017-10-12 00:00:00,R,2122576600,PERMIT ISSUED - ENTIRE JOB/WORK         ,10/11/2017 00:00:00,,1,23
2017-08-04 00:00:00,R,2122576600,PERMIT ISSUED - ENTIRE JOB/WORK         ,10/11/2017 00:00:00,,1,23
2017-08-04 00:00:00,R,2122576600,PERMIT ISSUED - ENTIRE JOB/WORK         ,10/11/2017 00:00:00,,1,23
2017-10-13 00:00:00,R,2128770028,PERMIT ISSUED - ENTIRE JOB/WORK         ,10/12/2017 00:00:00,,1,24
2017-10-13 00:00:00,R,2128770028,PERMIT ISSUED - ENTIRE JOB/WORK         ,10/12/2017 00:00:00,,1,24
2017-09-02 00:00:00,H,9147618880,PLAN EXAM - IN PROCESS                  ,09/01/2017 00:00:00,,1,1
2017-07-29 00:00:00,D,2124218100,APPLICATION PROCESSED - ENTIRE          ,07/28/2017 00:00:00,,1,1
2017-08-03 00:00:00,D,2128698580,PERMIT ISSUED - ENTIRE JOB/WORK         ,08/02/2017 00:00:00,,1,2
2017-08-19 00:00:00,D,9176475309,APPLICATION PROCESSED - ENTIRE          ,08/18/2017 00:00:00,,1,5
2017-08-19 00:00:00,D,9176475309,APPLICATION PROCESSED - ENTIRE          ,08/18/2017 00:00:00,,1,5
2017-08-19 00:00:00,D,9176475309,APPLICATION PROCESSED - ENTIRE          ,08/18/2017 00:00:00,,1,5
2017-08-19 00:00:00,D,9176475309,APPLICATION PROCESSED - ENTIRE          ,08/18/2017 00:00:00,,1,5
2017-09-21 00:00:00,D,7183299537,APPLICATION PROCESSED - ENTIRE          ,09/20/2017 00:00:00,,1,10
2017-09-21 00:00:00,D,7183299537,APPLICATION PROCESSED - ENTIRE          ,09/20/2017 00:00:00,,1,10
2017-09-02 00:00:00,D,5164292244,PERMIT ISSUED - ENTIRE JOB/WORK         ,09/28/2017 00:00:00,,1,11
2017-09-09 00:00:00,D,5163265353,APPLICATION PROCESSED - ENTIRE          ,10/05/2017 00:00:00,,1,12
2017-09-09 00:00:00,D,5163265353,APPLICATION PROCESSED - ENTIRE          ,10/05/2017 00:00:00,,1,12
2017-10-06 00:00:00,D,5163265353,APPLICATION PROCESSED - ENTIRE          ,10/05/2017 00:00:00,,1,12
2017-08-17 00:00:00,D,5163265353,APPLICATION PROCESSED - ENTIRE          ,10/05/2017 00:00:00,,1,12
2017-09-15 00:00:00,D,5163265353,APPLICATION PROCESSED - ENTIRE          ,10/05/2017 00:00:00,,1,12
2017-08-17 00:00:00,D,5163265353,APPLICATION PROCESSED - ENTIRE          ,10/05/2017 00:00:00,,1,12
2017-09-09 00:00:00,D,5163265353,APPLICATION PROCESSED - ENTIRE          ,10/05/2017 00:00:00,,1,12
2017-08-17 00:00:00,D,5163265353,APPLICATION PROCESSED - ENTIRE          ,10/05/2017 00:00:00,,1,12
2017-08-17 00:00:00,D,5163265353,APPLICATION PROCESSED - ENTIRE          ,10/05/2017 00:00:00,,1,12
2017-09-15 00:00:00,D,5163265353,APPLICATION PROCESSED - ENTIRE          ,10/05/2017 00:00:00,,1,12
2017-09-15 00:00:00,D,5163265353,APPLICATION PROCESSED - ENTIRE          ,10/05/2017 00:00:00,,1,12
2017-10-06 00:00:00,D,5163265353,APPLICATION PROCESSED - ENTIRE          ,10/05/2017 00:00:00,,1,12
2017-09-09 00:00:00,D,5163265353,APPLICATION PROCESSED - ENTIRE          ,10/05/2017 00:00:00,,1,12
2017-08-29 00:00:00,D,5163265353,APPLICATION PROCESSED - ENTIRE          ,10/05/2017 00:00:00,,1,12
2017-08-17 00:00:00,D,5163265353,APPLICATION PROCESSED - ENTIRE          ,10/05/2017 00:00:00,,1,12
2017-09-09 00:00:00,D,5163265353,APPLICATION PROCESSED - ENTIRE          ,10/05/2017 00:00:00,,1,12
2017-09-09 00:00:00,D,5163265353,APPLICATION PROCESSED - ENTIRE          ,10/05/2017 00:00:00,,1,12
2017-08-29 00:00:00,D,5163265353,APPLICATION PROCESSED - ENTIRE          ,10/05/2017 00:00:00,,1,12
2017-09-15 00:00:00,D,5163265353,APPLICATION PROCESSED - ENTIRE          ,10/05/2017 00:00:00,,1,12
2017-08-17 00:00:00,D,5163265353,APPLICATION PROCESSED - ENTIRE          ,10/05/2017 00:00:00,,1,12
2017-10-12 00:00:00,D,6467346681,APPLICATION PROCESSED - ENTIRE          ,10/11/2017 00:00:00,,1,13
2017-10-04 00:00:00,J,2123769300,PLAN EXAM - DISAPPROVED                 ,10/03/2017 00:00:00,,1,3
2017-10-04 00:00:00,J,2123769300,PLAN EXAM - APPROVED                    ,10/03/2017 00:00:00,,1,3
2017-08-30 00:00:00,J,2122576600,PLAN EXAM - DISAPPROVED                 ,10/11/2017 00:00:00,,1,4
2017-08-30 00:00:00,J,2122576600,PLAN EXAM - DISAPPROVED                 ,10/11/2017 00:00:00,,1,4
2017-07-29 00:00:00,P,6469653616,PLAN EXAM - APPROVED                    ,07/28/2017 00:00:00,,1,1
2017-07-29 00:00:00,P,6469653616,PLAN EXAM - APPROVED                    ,07/28/2017 00:00:00,,1,1
2017-07-29 00:00:00,P,6469653616,PLAN EXAM - APPROVED                    ,07/28/2017 00:00:00,,1,1
2017-07-29 00:00:00,P,6469653616,PLAN EXAM - APPROVED                    ,07/28/2017 00:00:00,,1,1
2017-07-29 00:00:00,P,6469653616,PLAN EXAM - APPROVED                    ,07/28/2017 00:00:00,,1,1
2017-07-29 00:00:00,P,6469653616,PLAN EXAM - APPROVED                    ,07/28/2017 00:00:00,,1,1
2017-08-02 00:00:00,P,2126499400,PLAN EXAM - APPROVED                    ,08/01/2017 00:00:00,,1,2
2017-08-26 00:00:00,P,7189660303,PLAN EXAM - APPROVED                    ,08/25/2017 00:00:00,,1,3
2017-09-16 00:00:00,P,7182254740,PLAN EXAM - APPROVED                    ,09/15/2017 00:00:00,,1,4
2017-09-21 00:00:00,P,7184853000,PLAN EXAM - APPROVED                    ,09/20/2017 00:00:00,,1,5
2017-09-21 00:00:00,P,7184853000,PLAN EXAM - APPROVED                    ,09/20/2017 00:00:00,,1,5
2017-09-29 00:00:00,P,9176998693,PLAN EXAM - APPROVED                    ,09/28/2017 00:00:00,,1,6
2017-10-07 00:00:00,P,2126784400,PLAN EXAM - APPROVED                    ,10/06/2017 00:00:00,,1,7
