person_id,delivery_2,wkday_weight,no_travel_2,end_day,delivery_3,day_num,is_complete,no_travel_4,num_trips,shop_online,num_complete_trip_surveys,delivery_7
2200378501,0,139.3941278,1,1,0,2,1,0,0,0,0.0,0
2200783101,0,0.0,995,1,0,3,1,995,7,0,7.0,0
2200920301,0,0.0,995,1,0,4,1,995,1,0,1.0,0
2200305801,0,175.6769236,995,1,0,1,1,995,4,1,4.0,0
2200228701,0,67.91056169,995,1,0,6,1,995,7,0,7.0,0
2200404601,0,67.94925296,995,1,0,1,1,995,9,0,9.0,0
2200127601,0,72.22785971,995,1,0,1,1,995,5,0,5.0,0
2200901901,0,105.5556779,995,1,0,2,1,995,2,0,2.0,0
2201346101,0,0.0,995,1,0,1,1,995,16,0,16.0,1
2200404501,1,50.92288322,995,1,0,7,1,995,4,0,4.0,0
2201209601,0,0.0,0,1,0,6,0,0,0,0,0.0,0
2201406401,0,0.0,995,1,0,4,0,995,4,0,2.0,0
2201209601,0,0.0,995,1,0,4,1,995,4,0,4.0,0
2201249101,0,0.0,995,1,0,3,1,995,1,0,1.0,0
2200853301,0,44.35124941,995,1,0,1,1,995,8,0,8.0,1
2200876201,0,319.7426139,995,1,0,7,1,995,9,0,9.0,0
2201345301,0,124.7905597,995,1,0,1,1,995,6,0,6.0,0
2200703001,0,964.2651453,995,1,0,2,1,995,7,0,7.0,0
2200438901,0,0.0,995,1,0,5,1,995,6,0,6.0,0
2200258301,0,0.0,995,1,0,4,0,995,5,0,4.0,0
2200901901,0,105.5556779,995,1,0,6,1,995,3,0,3.0,0
2201222701,0,0.0,995,1,0,5,1,995,4,0,4.0,0
2201032101,0,44.24838607,995,1,0,5,1,995,9,0,9.0,0
2200598301,0,0.0,995,1,0,1,1,995,10,0,10.0,1
2200337201,1,549.6184828,995,3,0,1,1,995,1,0,1.0,0
2200566601,0,0.0,995,1,0,3,1,995,24,0,24.0,0
2201243401,0,436.8360131,995,1,0,7,1,995,2,0,2.0,0
2201545901,1,0.0,995,1,0,3,1,995,5,0,5.0,0
2200950601,0,0.0,0,1,0,5,1,0,0,1,0.0,1
2200043001,0,0.0,1,1,0,2,1,1,0,1,0.0,0
2200876201,0,0.0,995,1,0,2,1,995,11,0,11.0,0
2200404501,0,0.0,995,1,0,4,1,995,2,0,2.0,0
2200438901,0,499.5399902,995,1,0,1,1,995,14,0,14.0,0
2200198901,0,0.0,995,1,0,3,1,995,5,0,5.0,0
2200701801,0,2002.787986,995,1,0,6,1,995,2,0,2.0,0
2201038801,0,0.0,995,1,0,5,0,995,10,0,7.0,0
2200099101,0,2740.263676,0,1,0,5,1,0,0,0,0.0,0
2201419001,0,61.49504667,0,1,0,5,1,0,0,1,0.0,0
2200329601,0,77.47119626,995,1,0,5,1,995,8,0,8.0,0
2200923801,0,83.2071011,995,3,0,2,1,995,4,0,4.0,0
2200258301,0,0.0,995,1,0,3,1,995,6,1,6.0,0
2200130601,0,0.0,995,1,0,1,1,995,6,1,6.0,0
2201545901,0,1783.06209,995,1,0,1,1,995,8,0,8.0,0
2200298301,0,361.5390789,995,1,0,7,1,995,1,0,1.0,0
2201071301,0,177.2807831,995,1,0,1,1,995,2,0,2.0,0
2200112801,0,61.63010281,995,1,0,1,1,995,5,0,5.0,1
2201209601,0,240.5592462,995,1,0,2,1,995,5,0,5.0,0
2200653901,0,77.70449296,995,1,0,4,1,995,2,0,2.0,0
2201222701,0,1156.376241,995,1,0,6,1,995,5,0,5.0,0
2200197701,0,67.86374726,995,3,0,3,1,995,7,0,7.0,0
2200438901,0,499.5399902,995,1,0,2,1,995,20,0,20.0,0
2200798201,0,0.0,995,997,0,3,1,995,2,0,2.0,0
2200624801,0,0.0,1,1,0,3,1,0,0,0,0.0,0
2200183001,0,845.4087018,995,1,0,7,1,995,7,0,7.0,0
2200239001,0,0.0,0,997,0,7,1,1,0,0,0.0,0
2200876201,0,319.7426139,995,1,0,6,1,995,11,0,11.0,0
2201404601,0,1571.987771,995,1,0,7,1,995,11,0,11.0,0
2200901901,0,0.0,995,1,0,4,1,995,4,0,4.0,0
2200060701,0,0.0,995,1,0,3,1,995,2,0,2.0,0
2201489401,0,282.4549996,995,1,0,3,1,995,9,0,9.0,0
2200657701,1,50.64149243,995,1,0,1,1,995,3,1,3.0,0
2201249801,0,44.29881707,995,1,0,6,1,995,8,0,8.0,0
2200151801,0,0.0,995,1,0,3,0,995,9,0,6.0,0
2201169001,0,395.9950445,995,1,0,7,1,995,2,0,2.0,1
2201077001,0,2119.567909,0,1,0,1,1,1,0,0,0.0,0
2200305901,0,449.1393315,995,1,0,2,1,995,7,0,7.0,0
2200239001,0,3344.134562,0,997,0,4,1,1,0,0,0.0,0
2200183001,1,0.0,995,1,0,3,1,995,9,0,9.0,0
2201209601,0,0.0,995,1,0,3,1,995,3,0,3.0,0
2200469801,0,0.0,995,1,0,4,1,995,8,0,8.0,0
2200469801,0,0.0,995,1,0,1,0,995,12,0,11.0,0
2200469801,0,0.0,995,1,0,5,1,995,9,0,9.0,0
2201580301,0,0.0,995,1,0,2,1,995,2,0,2.0,0
2200239001,0,3344.134562,0,997,0,5,1,1,0,0,0.0,0
2201038801,0,333.686431,995,1,0,1,1,995,4,0,4.0,0
2201249801,0,0.0,0,1,0,2,1,0,0,0,0.0,0
2200502201,0,0.0,0,2,0,2,1,0,0,0,0.0,0
2201580301,0,944.2987829,995,1,0,5,1,995,2,0,2.0,0
2200161101,0,76.43167495,0,1,0,1,1,1,1,0,1.0,0
2200556401,0,49.89877719,995,1,0,1,1,995,6,0,6.0,0
2200920301,0,2194.990507,995,3,0,1,1,995,6,0,6.0,0
2201243401,0,436.8360131,995,1,0,2,1,995,4,0,4.0,0
2200891701,0,0.0,995,1,0,4,1,995,4,0,4.0,0
2200403501,0,0.0,995,1,0,6,1,995,10,0,10.0,0
2200606301,0,58.97474469,995,1,0,1,1,995,6,0,6.0,0
2200343001,0,0.0,995,1,0,5,1,995,2,0,2.0,0
2200053301,0,0.0,995,1,0,5,1,995,1,1,1.0,0
2201243401,0,436.8360131,995,1,0,3,1,995,8,0,8.0,0
2201204801,0,126.5555396,1,1,0,5,1,0,0,0,0.0,0
2200452601,0,0.0,995,1,0,6,0,995,4,0,3.0,0
2200366501,0,0.0,995,3,0,4,1,995,6,0,6.0,0
2200807901,1,52.79035826,995,1,0,1,1,995,4,0,4.0,0
2200901901,0,105.5556779,995,1,0,1,1,995,5,0,5.0,0
2200454501,0,454.9192333,995,1,0,3,1,995,3,0,3.0,0
2200346401,0,0.0,0,2,0,5,0,0,0,0,0.0,0
2201475101,1,127.8267456,995,1,0,5,1,995,9,0,9.0,0
2201032101,0,44.24838607,995,1,0,4,1,995,8,1,8.0,0
2200305801,0,0.0,995,3,0,4,1,995,4,0,4.0,0
2200305901,1,0.0,995,1,0,4,1,995,2,1,2.0,0
2201222701,0,1156.376241,995,1,0,7,1,995,6,0,6.0,0
2201169001,0,0.0,995,1,0,2,1,995,2,0,2.0,0
2200893701,0,624.6566444,995,1,0,6,1,995,10,0,10.0,0
2200298301,0,0.0,995,1,0,5,1,995,6,0,6.0,0
2201116201,1,126.6076481,995,1,0,7,1,995,3,0,3.0,0
2200329601,0,77.47119626,995,1,0,6,1,995,14,0,14.0,0
2201249101,0,0.0,995,1,0,4,1,995,4,0,4.0,0
2201346101,0,0.0,995,1,0,7,0,995,12,0,11.0,1
2200765401,0,0.0,995,1,0,6,0,995,23,0,17.0,0
2200403501,0,131.7576927,995,1,0,4,1,995,7,0,7.0,0
2200839101,1,375.4907369,995,3,0,4,1,995,5,0,5.0,0
2201222701,0,1156.376241,995,1,0,2,1,995,2,0,2.0,0
2201102301,0,564.2720285,995,1,0,7,1,995,9,0,9.0,0
2200499101,0,987.8262858,995,1,0,1,1,995,3,0,3.0,0
2200258901,0,738.5996119,995,1,0,3,1,995,2,1,2.0,0
2200053301,0,479.8578584,995,1,0,7,1,995,5,0,5.0,0
2200161101,0,76.43167495,0,1,0,3,1,0,0,0,0.0,0
2201444801,0,66.63656276,995,1,0,3,1,995,2,0,2.0,0
2200695401,0,0.0,995,1,0,4,1,995,2,0,2.0,0
2200257001,0,0.0,995,1,0,5,1,995,4,1,4.0,0
2200258301,0,0.0,995,1,0,5,0,995,4,0,3.0,0
2200624801,0,61.47368157,995,1,0,1,1,995,4,0,4.0,0
2200967701,1,742.3000959,995,3,0,2,1,995,8,1,8.0,0
2200065501,0,0.0,995,1,0,6,1,995,7,0,7.0,0
2200973901,0,0.0,995,1,0,5,0,995,0,0,0.0,0
2201290201,1,44.2457021,995,1,0,1,1,995,4,0,4.0,0
2201290201,1,44.2457021,995,2,0,6,1,995,5,0,5.0,0
2200950601,1,103.7107622,1,1,0,1,1,0,0,0,0.0,0
2200239001,0,3344.134562,0,997,0,3,1,1,0,0,0.0,0
2201445801,0,0.0,995,1,0,4,1,995,16,0,16.0,0
2200649101,0,0.0,995,4,0,5,1,995,13,0,13.0,0
2200572401,0,1720.610109,0,997,0,1,1,1,0,0,0.0,0
2200293201,0,399.0054665,0,1,0,6,1,1,0,1,0.0,0
2200598301,0,0.0,995,1,0,4,0,995,8,0,7.0,0
2200060701,0,1587.128157,995,1,0,7,1,995,10,0,10.0,0
2200783101,0,44.30789247,995,1,0,5,1,995,2,0,2.0,0
2200556401,0,49.89877719,995,1,0,2,1,995,13,0,13.0,0
2200695401,0,0.0,995,1,0,3,1,995,6,0,6.0,0
2201475101,1,0.0,995,1,0,6,0,995,6,0,5.0,0
2201489401,0,0.0,995,1,0,5,1,995,3,0,3.0,0
2200403501,0,0.0,995,1,0,7,1,995,8,0,8.0,0
2200046001,0,0.0,0,1,0,6,0,0,0,0,0.0,0
2201133001,0,604.4787655,995,1,0,6,1,995,7,0,7.0,0
2200798201,0,0.0,995,1,0,4,1,995,1,0,1.0,0
2200701801,0,0.0,1,997,0,4,1,0,0,0,0.0,0
2201224501,0,177.171907,995,1,0,1,1,995,4,0,4.0,0
2200783101,0,44.30789247,995,1,0,6,1,995,4,0,4.0,0
2201444801,0,0.0,0,1,0,5,0,0,0,0,0.0,0
2200452601,0,0.0,0,1,0,5,1,1,0,0,0.0,0
2200877801,0,0.0,995,1,0,4,1,995,19,0,19.0,0
2200151801,0,271.1773728,995,1,0,5,1,995,3,0,3.0,0
2201487301,0,0.0,995,1,0,1,0,995,4,0,3.0,0
2201580301,0,0.0,995,1,0,1,1,995,3,0,3.0,0
2201487301,0,195.9796497,995,1,0,5,1,995,4,0,4.0,0
2200065501,0,0.0,995,1,0,5,1,995,6,0,6.0,0
2200197701,0,0.0,995,3,0,4,0,995,10,0,9.0,0
2201489401,0,282.4549996,995,1,0,1,1,995,17,0,17.0,0
2200156601,0,2521.66621,995,1,0,7,1,995,2,0,2.0,0
2200322301,0,203.7784959,995,2,0,1,1,995,8,0,8.0,0
2201329301,0,0.0,995,1,0,3,1,995,9,0,9.0,0
2200839601,0,1519.344922,995,1,0,6,1,995,10,1,10.0,1
2200404501,0,0.0,995,7,0,3,1,995,12,0,12.0,0
2200298301,0,0.0,995,1,0,6,1,995,4,0,4.0,0
2201222701,0,0.0,995,1,0,4,1,995,2,0,2.0,0
2200293201,0,399.0054665,995,1,0,5,1,995,3,0,3.0,0
2201580301,0,944.2987829,995,1,0,4,1,995,7,0,7.0,0
2200329601,0,77.47119626,995,1,0,4,1,995,1,0,1.0,0
2201114901,0,0.0,995,2,0,6,1,995,6,0,6.0,0
2200585301,0,6784.517239,995,995,0,1,1,995,2,0,2.0,0
2200606301,0,0.0,995,1,0,2,1,995,5,0,5.0,0
2200891701,0,0.0,995,1,0,5,1,995,3,0,3.0,0
2200065501,0,83.34419975,995,1,0,1,1,995,4,0,4.0,0
2201545901,0,1783.06209,995,1,0,6,1,995,3,0,3.0,0
2200343001,0,50.80363885,995,1,0,6,1,995,8,0,8.0,0
2201339701,0,0.0,995,1,0,6,0,995,6,0,3.0,0
2200624801,0,61.47368157,0,1,0,6,1,0,0,0,0.0,0
2200454501,0,0.0,995,1,0,6,0,995,7,0,5.0,0
2200922101,0,0.0,0,1,0,4,1,0,0,0,0.0,0
2200046001,0,0.0,0,1,0,4,0,0,0,0,0.0,0
2201197401,1,0.0,995,2,0,6,1,995,3,1,3.0,0
2200624801,0,0.0,0,1,0,4,1,0,0,0,0.0,0
2200484701,0,44.28258925,1,1,0,2,1,0,0,0,0.0,0
2200556401,0,49.89877719,995,1,0,3,1,995,16,1,16.0,0
2200502201,0,0.0,995,1,0,3,1,995,4,0,4.0,0
2200429301,0,50.97581239,995,1,0,6,1,995,4,0,4.0,0
2200122301,0,50.81760925,995,1,0,1,1,995,6,0,6.0,1
2201584101,0,44.38139504,995,1,0,2,1,995,3,0,3.0,0
2200877801,0,0.0,995,1,0,5,1,995,21,0,21.0,0
2200589601,0,0.0,995,1,0,4,1,995,3,0,3.0,0
2200315101,0,51.01571054,995,1,0,4,1,995,4,0,4.0,0
2200598301,0,0.0,995,1,0,3,1,995,3,0,3.0,0
2200950601,0,0.0,1,1,0,3,1,0,0,0,0.0,0
2200701801,0,2002.787986,995,3,0,2,1,995,2,0,2.0,0
2201346101,0,942.7730021,995,1,0,2,1,995,9,0,9.0,0
2200043001,0,0.0,1,1,0,4,1,1,0,0,0.0,0
2200279801,0,0.0,995,1,0,1,0,995,8,0,7.0,0
