newbldgtxb,appl_id,owner_stat,abt_pct2,calced_abt,rsnbl_cost,appliedrate,adjbase_av,calcedrate,sqftroof,avg_unitav,lsareatax,mcicost,yrabtpct,remain_pool
0,,,0.0,0.0,0,0.0,0,0.0,0,219622.02,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,119574.56,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,129316.36,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,122638.06,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,243007.47,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,143514.38,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,122638.06,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,220162.16,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,143514.38,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,147302.37,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,119574.56,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,126605.73,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,129316.36,0.0,0,0.0,0.0
0,4720.0,,33.4,0.0,0,2.5,0,2.5,0,0.0,42563.0,0,0.0,0.0
0,4664.0,PE,66.7,0.0,0,2.5,0,2.5,0,0.0,154989.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,122638.06,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,220162.16,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,219622.02,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,119574.56,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,220162.16,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,122638.06,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,220162.16,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,243007.47,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,143514.38,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,147302.37,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,123245.32,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,122638.06,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,219622.02,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,243007.47,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,243007.47,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,220162.16,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,219622.02,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,243007.47,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,122638.06,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,119574.56,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,129316.36,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,119574.56,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,243007.47,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,129316.36,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,243007.47,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,243007.47,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,219622.02,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,123245.32,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,220162.16,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,219622.02,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,143514.38,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,243007.47,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,219622.02,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,119574.56,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,122638.06,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,119574.56,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,243007.47,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,129316.36,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,219622.02,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,126605.73,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,126605.73,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,220162.16,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,243007.47,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,126605.73,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,123245.32,0.0,0,0.0,0.0
0,4895.0,N2,100.0,0.0,0,2.5,0,2.5,0,0.0,119601.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,243007.47,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,243007.47,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,122638.06,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,143514.38,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,111419.78,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,143514.38,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,123245.32,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,220162.16,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,119574.56,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,219622.02,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,243007.47,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,119574.56,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,119574.56,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,119574.56,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,122638.06,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,119574.56,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,220162.16,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,119574.56,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,143514.38,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,129316.36,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,220162.16,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,122638.06,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,220162.16,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,220162.16,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,119574.56,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,129316.36,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,119574.56,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,143514.38,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,243007.47,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,219622.02,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,243007.47,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,129316.36,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,147302.37,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,122638.06,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,147302.37,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,122638.06,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,219622.02,0.0,0,0.0,0.0
0,4310.0,PE,0.0,0.0,0,2.5,0,2.5,0,0.0,141330.0,0,0.0,0.0
0,4399.0,PE,0.0,0.0,0,2.5,0,2.5,0,0.0,70354.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,147302.37,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,243007.47,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,243007.47,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,129316.36,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,147302.37,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,220162.16,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,126605.73,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,219622.02,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,129316.36,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,243007.47,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,126605.73,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,119574.56,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,243007.47,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,147302.37,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,126605.73,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,243007.47,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,375300,0.0,0,0.0,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,126605.73,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,129316.36,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,129316.36,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,219622.02,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,219622.02,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,243007.47,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,119574.56,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,119574.56,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,219622.02,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,219622.02,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,147302.37,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,219622.02,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,126605.73,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,122638.06,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,122638.06,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,147302.37,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,243007.47,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,220162.16,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,243007.47,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,129316.36,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,219622.02,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,219622.02,0.0,0,0.0,0.0
0,,,0.0,0.0,0,0.0,0,0.0,0,219622.02,0.0,0,0.0,0.0
