id,body,commit_sha,state,submitted_at,user_id,pull_request_id-_fivetran_synced
472791879,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,537fcfe4ddd21b26380f0f1c5364142839849bfd,APPROVED,2020-11-11 03:13:44,5175328,458710017-2020-10-03 06:55:59
457123569,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,d6940cfbdd93bfed26ffc5673452854d69f37058,APPROVED,2020-11-03 00:31:26,38415991,455380483-2019-11-26 22:35:35
527516958,66b58aba2db1df53283d77d6e13550c5434e78f3c5d7f3448a430b3a705a6688,15a6ca6978636c81f6963827df03819ab999ca0f,APPROVED,2020-02-19 14:24:50,71422044,517800453-2019-12-13 17:50:56
458720478,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ed6c89dd2bad6a8d692ea2d566ff6c2f4adf6cdf,APPROVED,2020-02-26 08:47:38,2722259,458706950-2018-12-03 03:30:47
457123195,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ab2dd40d63d511c51522f8b21c38014707fdb80c,APPROVED,2018-12-11 06:39:41,46937486,455392265-2019-09-24 22:20:38
492863783,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2659f670d5835ab121bd150561d6b54afdca8c84,APPROVED,2020-07-11 04:55:16,46937486,477383960-2020-05-29 04:06:11
412206603,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,a5b42fcec4ca294f58c0f62b9c0391477bb1cffd,APPROVED,2020-01-12 05:49:32,71422044,418222616-2019-08-16 23:30:08
527517566,94f70d9dbe94ed69c8d4ca88f63da89f49a7d03606882ac6a2181dc1165f3bed,0a14c2a7a478d23dc86197c402101e5197bcbafc,APPROVED,2019-07-01 07:38:19,65564846,517796897-2020-05-12 03:30:26
492857592,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,4d31658a8f7f9a34d364d4faca7d2177bfc1c47c,APPROVED,2020-08-17 12:50:57,10001014,478238244-2019-08-22 22:17:02
492863368,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,8b6d1e878b8da42dc17f43e319034b29f18ebcfd,APPROVED,2019-12-25 05:41:45,56058603,477383210-2019-07-21 17:08:57
522965097,be4b3d91e203e93bde6393ce41b9c9578eb9051951e1b2df69642085423770e7,d1c2a8fad75c86b83bf17d4482f1fa95959c3f24,APPROVED,2018-12-19 16:25:49,71422035,514322474-2020-01-07 08:38:21
522963219,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,5ca3fb8d9338ae6136a48461dfd8b7c6c96211f5,COMMENTED,2020-04-22 17:12:31,2722259,514322474-2020-10-09 03:19:59
527509827,473ebeeafee3e2a32cc720e2394bf1982a6a19ad5c4895342bc47dcd639054e7,beffb949fd52c92383cc12557d2230215c0d797e,APPROVED,2019-05-30 23:07:08,2722259,516934444-2020-04-10 10:24:46
417213472,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fb585b9e25486825c954ecdadc32623153faa91b,APPROVED,2019-05-11 23:50:10,71422035,420966958-2019-12-20 12:59:43
399302421,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,60e0561f53cebc33bba96f31e23046d6d5175835,APPROVED,2020-07-18 00:11:59,56058603,407571247-2019-05-26 16:17:01
488048693,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f59403cd05bd1ce8d32dfc4b53005862df539365,COMMENTED,2018-12-31 18:41:32,53189100,486782772-2020-08-03 12:04:48
488200462,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,4390e0002098f2721cfd179baf945e5ffb42d72c,APPROVED,2020-10-01 03:53:25,2722259,486782772-2020-01-13 17:49:09
488057196,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f59403cd05bd1ce8d32dfc4b53005862df539365,COMMENTED,2019-11-15 17:29:12,54036902,486782772-2019-04-11 15:21:07
488055158,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f59403cd05bd1ce8d32dfc4b53005862df539365,COMMENTED,2020-11-06 03:54:15,38415991,486782772-2019-11-28 05:13:29
395870820,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fc324a4bb2936805495c0b2e69e167340413ee43,COMMENTED,2019-06-26 00:52:19,5175328,403763510-2019-02-15 10:02:38
395615530,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fc324a4bb2936805495c0b2e69e167340413ee43,COMMENTED,2019-04-27 00:27:09,65564846,403763510-2020-07-04 13:22:37
395613755,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fc324a4bb2936805495c0b2e69e167340413ee43,COMMENTED,2020-04-13 23:26:08,2722259,403763510-2020-08-12 17:00:48
395883266,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fc324a4bb2936805495c0b2e69e167340413ee43,APPROVED,2019-06-18 15:52:44,56058603,403763510-2019-07-15 09:18:51
395611731,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fc324a4bb2936805495c0b2e69e167340413ee43,COMMENTED,2019-04-22 18:53:45,10001014,403763510-2019-05-24 10:59:27
395835218,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fc324a4bb2936805495c0b2e69e167340413ee43,COMMENTED,2019-02-05 04:59:39,5175328,403763510-2019-01-13 23:55:25
487127342,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,b5292b34691486c6391b37f0f0e92ebf24dc8a3e,APPROVED,2019-02-25 16:39:52,10001014,478239545-2020-05-20 05:53:29
519990313,be4b3d91e203e93bde6393ce41b9c9578eb9051951e1b2df69642085423770e7,ff79a9892ec354bf3e3898f1a8de56d4f51f699e,APPROVED,2019-07-19 10:58:25,2722259,512495423-2020-08-16 02:17:19
524687376,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,a8777e6ecf9d763277480731e4ab206ce704f3e6,APPROVED,2020-01-10 23:46:57,54036902,516347967-2019-08-29 09:27:22
522961766,be4b3d91e203e93bde6393ce41b9c9578eb9051951e1b2df69642085423770e7,2cbf46b0cbeb6e73f56aa54b9b0742047c720279,APPROVED,2020-02-16 07:29:19,10001014,515055172-2019-10-22 04:36:52
530510778,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f2728fa11cb81abc5d4312f03ff558b1ea87e179,COMMENTED,2019-02-19 17:54:34,71422044,518860614-2019-04-28 15:36:39
519868108,c7662005180d75e555fac93bb36ded625eb72b3ae02e2d7610170afdceca6bd0,f363dc0719aa72a15ecde23b0aba62e5f675ced7,COMMENTED,2019-02-09 15:43:46,8586263,512405831-2020-03-24 17:01:59
519873603,be4b3d91e203e93bde6393ce41b9c9578eb9051951e1b2df69642085423770e7,edcde6e9393de44d8f2a2da0e61aac29ef37eaa2,APPROVED,2019-09-25 15:20:47,2722259,512405831-2020-11-19 10:18:02
421259983,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,cf3b30ccdb0f6e1bc479101aab1f5b80981e0695,APPROVED,2019-02-28 03:11:01,25577608,423523914-2019-03-10 12:42:36
387426596,ecec3e5c34219afabe4db1e30a00c43e699c35963badfe2f291c2ea68a5b1863,b1782f0fa089d5a59a40dbb483eee01866457b33,APPROVED,2020-07-13 13:16:55,5175328,398193226-2020-03-11 05:31:58
399415727,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,cf0cee6107bfca68ef03370b1eb4a5341a52031e,APPROVED,2020-07-06 13:13:18,71422035,408125009-2019-06-19 02:24:44
450196297,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,404ef474aec44b0f47a5b5d9a3ca15bb42443bed,APPROVED,2019-02-24 15:06:00,10001014,446976630-2019-07-20 02:56:28
457124106,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e6ef4c43008613d26407bdc8bea5a521b4e95a3f,APPROVED,2019-01-30 00:57:11,2722259,455373179-2019-06-26 21:01:48
457123916,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,bc9b49431981b1013615144fe92e02a739980bb8,APPROVED,2020-05-25 00:47:40,71422044,455386494-2019-06-10 20:45:31
526755474,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,6c5b1445b6e38c4427e741522ff07277946b2b30,APPROVED,2020-06-20 07:02:09,53189100,516951685-2019-12-01 09:34:43
387428824,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,11ac3733609238ddf6e50944bfd1558fd39c8872,APPROVED,2019-11-12 04:58:02,57712,398193029-2019-11-10 05:04:23
447635677,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,129a980bfcbbe10406b8fe97c49c1b8e02e4292b,APPROVED,2020-09-11 13:42:37,2722259,446881428-2020-01-11 05:49:57
521921493,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,3614ad5f89478446a67cdc226d13640c74be5932,APPROVED,2019-11-14 07:02:02,2722259,513186968-2019-09-15 10:32:52
521870391,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e306f24ea63debd89d240837a20b9d2bcf607648,COMMENTED,2019-03-28 12:25:42,25577608,513186968-2020-08-10 11:08:51
450740340,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,30f52c96fbe83b885532cadd7352d7748d039cf0,APPROVED,2019-05-05 01:51:03,54036902,451099299-2020-04-09 12:12:00
521919740,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,5421c7848dce1a31b478d9f32b49e9eb7e387fe6,APPROVED,2020-08-30 13:14:25,71421982,513325989-2020-08-02 17:19:10
521880004,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1203070ce8a3b495f69e10e1db6d1a046fffed95,COMMENTED,2020-10-12 23:59:34,2722259,513325989-2019-06-13 08:51:43
527509132,64c14ddc8842f49a63cef21a58c77aa4b14184618653395f6a893fce4b73828e,3aaa0064a684368894e99cdf1e0747463d4a1dde,APPROVED,2020-09-26 19:25:23,71421982,516921766-2020-05-04 05:08:01
526753171,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,3aaa0064a684368894e99cdf1e0747463d4a1dde,COMMENTED,2020-02-28 20:24:38,71422052,516921766-2019-06-07 16:04:25
457122817,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,9e00b2db96baa4923fd9eb0134d326ed2ed47e48,APPROVED,2020-07-24 18:35:03,2722259,455378855-2020-09-21 09:48:23
487126467,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,683db010989ad1294081e93d8b281b0d15b9deea,APPROVED,2020-08-31 23:52:39,2722259,478239147-2019-04-12 07:30:17
487130133,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,683db010989ad1294081e93d8b281b0d15b9deea,APPROVED,2020-04-13 03:50:27,57712,478239147-2019-06-15 07:03:37
457123690,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ffb6890487c44fcd860ef765baa616792b820038,APPROVED,2020-02-25 12:09:22,2722259,455382188-2020-02-05 06:12:25
521858236,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,4abb1205f2cc89b47f5bb36afb5a5960a13246b6,COMMENTED,2019-03-18 05:15:23,71422035,513228215-2020-06-15 21:30:16
521891068,be4b3d91e203e93bde6393ce41b9c9578eb9051951e1b2df69642085423770e7,65f9ab544dcd2699d4a69502637bac0842face70,APPROVED,2020-02-23 11:12:40,2722259,513228215-2019-11-29 07:38:11
458844472,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,31488e901059645342d562a22d97f33ee7f62176,APPROVED,2019-04-26 22:18:24,2722259,458703543-2019-06-09 09:20:18
457123416,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,769e4b99ff0daed338a0fc014e56c0194fffd0a7,APPROVED,2019-02-28 08:38:04,57712,455400389-2020-03-17 00:19:27
471854936,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,8b5309c08a5262bae9bb5f4950dcebfd1f78d4b2,APPROVED,2018-12-04 08:34:45,71422035,471134918-2019-09-13 18:37:58
457123011,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,15325ddfda82f03a082bb8235369c8c7d3a77344,APPROVED,2020-07-14 01:32:55,5175328,455377099-2019-10-10 19:38:22
527514429,473ebeeafee3e2a32cc720e2394bf1982a6a19ad5c4895342bc47dcd639054e7,99b90e449feda12494333110e442bb681f208847,APPROVED,2020-09-17 14:53:28,56058603,516990667-2018-12-11 19:44:04
522963407,be4b3d91e203e93bde6393ce41b9c9578eb9051951e1b2df69642085423770e7,dba97abbed7732e5d5205c0dac2e4eb1adf438ff,APPROVED,2019-08-27 10:19:03,10001014,514307531-2019-10-02 14:46:12
522809340,be4b3d91e203e93bde6393ce41b9c9578eb9051951e1b2df69642085423770e7,3338ace6413bef2094d74c740759f09bf8ecd57e,APPROVED,2019-01-30 14:00:41,71422044,514402778-2019-05-20 11:33:40
447635901,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fd411d5b736efa6eb02b7dcde9c7ddc3a68802eb,APPROVED,2019-02-25 12:03:30,38415991,446889435-2020-05-06 22:14:47
398737034,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,b17ff9303b1800d0c20897aef314d870dce38b80,COMMENTED,2020-10-04 18:48:54,8586263,407306468-2019-09-17 00:20:13
399314317,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,dba1c95f6dd57b11f73a2989c20aea720506a563,APPROVED,2019-03-21 23:42:22,71422035,407306468-2020-04-18 11:17:50
450197353,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,26f62b729f96f965720cc9f0f8b10760a6166a6e,APPROVED,2019-05-08 06:55:54,8586263,449514986-2018-12-21 15:02:02
492857218,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,b4be7990a7813f8088c469ac54b314a0ec1c8406,APPROVED,2019-04-11 15:22:41,54036902,478237677-2019-03-06 13:57:51
521920238,be4b3d91e203e93bde6393ce41b9c9578eb9051951e1b2df69642085423770e7,af3188689ff31015ded250ada88dcf5909c4d893,APPROVED,2020-02-28 02:27:50,46937486,513326833-2019-02-18 15:47:54
521881649,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e205ca200f6c0beef62c5b2aab5f08dd4fe95bb4,COMMENTED,2020-10-08 23:15:51,25577608,513326833-2020-08-23 00:02:36
450740057,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e389026a23ce1aa55017da27c9806fad1b2c0aa3,APPROVED,2019-05-14 07:04:43,65564846,451101939-2020-02-03 16:27:28
524679877,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ae374c3a0348bada29521ab0d88527ce5ceb50fb,APPROVED,2019-12-02 23:52:46,10001014,516345075-2020-03-12 00:47:31
488215794,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1305abd26fab5672cc1a9f19ee26372ed4d6b153,APPROVED,2019-05-04 12:26:19,65564846,486935284-2019-01-04 21:40:48
387464969,3cd8c0df0552d21d51ba18a3ea2661481adb22a159cc2e8eb3887f0fd550b066,a8efd7b0563116157532453bb521435e95879ebb,APPROVED,2019-06-27 16:17:18,2722259,398307573-2020-07-11 16:39:55
526749735,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,6fcf76e34675bbee72c2f2e6bfb00d12637efff5,APPROVED,2019-05-04 19:18:08,71421982,516919031-2020-03-11 10:00:34
524521176,b7e797c05b6bad4c3bfe3970907efbcd735b0b033811e8e48627d9da7d05483c,b115b9793e25a6a6b28b60d6a697124e6ad90e9e,APPROVED,2020-10-21 22:26:31,71421982,516236540-2020-05-02 11:02:22
527513639,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,bbc2dcf83ce2797b1e11e7a4da99882093619b97,APPROVED,2020-04-22 12:24:06,2722259,516988925-2019-07-07 22:41:08
