latitude,longitude,borough,zip,serves_food
40.708356,-74.014814,manhattan,10006.0,False
40.857445,-73.927816,manhattan,10040.0,False
40.605182,-73.751962,queens,11691.0,False
40.76291,-73.753955,queens,11362.0,False
40.713732,-73.826122,queens,11415.0,False
40.581038,-73.967452,brooklyn,11235.0,False
40.860043,-73.888267,bronx,10458.0,False
40.85359,-73.900575,bronx,10457.0,False
40.699704,-73.936714,brooklyn,11206.0,False
40.840421,-73.91091,bronx,10457.0,False
40.721348,-74.005534,manhattan,10013.0,False
40.697788,-73.913906,brooklyn,11237.0,False
40.632524,-73.973419,brooklyn,11218.0,False
,,,,False
40.766197,-73.990701,manhattan,10019.0,False
40.701945,-73.805213,queens,11435.0,False
40.627038,-74.078084,staten is,10304.0,False
40.855698,-73.882715,bronx,10458.0,False
40.636909,-74.01527,brooklyn,11220.0,False
40.691506,-73.986297,brooklyn,11201.0,False
40.688206,-73.97914,brooklyn,11217.0,False
40.649341,-73.963303,brooklyn,11226.0,False
,,,,False
,,,,False
,,,,False
40.70644,-74.017818,manhattan,10280.0,False
40.702105,-73.944975,brooklyn,11206.0,False
40.602524,-73.996827,brooklyn,11214.0,False
,,,,False
40.708934,-73.959386,brooklyn,11211.0,True
40.70618,-74.01125,manhattan,10004.0,False
40.862719,-73.900956,bronx,10468.0,False
40.712357,-73.826292,queens,11415.0,False
40.826354,-73.921024,bronx,10451.0,False
40.859752,-73.900161,bronx,10468.0,False
40.585843,-74.101319,staten is,10306.0,False
40.660118,-73.885369,brooklyn,11207.0,False
40.70727,-74.004314,manhattan,10038.0,False
40.685305,-73.954287,brooklyn,11216.0,False
40.63368,-74.075159,staten is,10301.0,False
,,,,False
40.855656,-73.895978,bronx,10457.0,False
,,,11788.0,False
40.61576,-74.081497,staten is,10304.0,False
,,,,False
40.816262,-73.918446,bronx,10455.0,False
40.808638,-73.948582,manhattan,10027.0,False
40.749569,-73.989277,manhattan,10001.0,False
40.846984,-73.918339,bronx,10453.0,False
40.812673,-73.915181,bronx,10455.0,False
40.738851,-73.848661,queens,11368.0,False
40.642948,-74.076921,staten is,10301.0,False
40.849532,-73.916077,bronx,10453.0,False
,,,,False
,,,,False
,,,,False
40.786573,-73.948303,manhattan,10029.0,False
40.708546,-74.011041,manhattan,10271.0,False
40.823788,-73.90759,bronx,10456.0,False
40.692313,-73.9911,brooklyn,11201.0,False
40.705861,-74.013266,manhattan,10004.0,False
40.575549,-73.981861,brooklyn,11224.0,False
,,,,False
40.810346,-73.924941,bronx,10454.0,False
40.712114,-74.008015,manhattan,10007.0,False
40.70727,-74.004314,manhattan,10038.0,False
40.824455,-73.914732,bronx,10451.0,False
40.642331,-74.006018,brooklyn,11220.0,False
40.645168,-73.883124,brooklyn,11239.0,False
40.691506,-73.986297,brooklyn,11201.0,False
40.87516,-73.910426,bronx,10463.0,False
40.648656,-73.922171,brooklyn,11203.0,False
40.808638,-73.948582,manhattan,10027.0,False
40.64846,-73.89571,brooklyn,11236.0,False
,,,,False
,,,,False
40.808451,-73.947112,manhattan,10027.0,False
40.81364,-73.925313,bronx,10451.0,False
40.694679,-73.93739,brooklyn,11206.0,False
40.710843,-74.006998,manhattan,10038.0,False
,,,,False
40.666214,-73.9496,brooklyn,11225.0,False
40.824455,-73.914732,bronx,10451.0,False
40.650423,-73.957825,brooklyn,11226.0,False
40.671791,-73.896506,brooklyn,11207.0,False
40.612085,-73.953826,brooklyn,11230.0,False
40.68262,-73.965755,brooklyn,11238.0,False
,,,,False
40.675695,-73.897639,brooklyn,11207.0,False
40.862109,-73.864577,bronx,10467.0,False
40.799655,-73.944034,manhattan,10029.0,False
,,,,False
40.690018,-73.986701,brooklyn,11201.0,False
40.699704,-73.936714,brooklyn,11206.0,False
40.782333,-73.779128,queens,11360.0,False
,,,,False
40.72315,-73.838216,queens,11375.0,False
40.690714,-73.950526,brooklyn,11216.0,False
40.642907,-74.076889,staten is,10301.0,False
40.849581,-73.883698,bronx,10460.0,False
40.803027,-73.940232,manhattan,10035.0,False
40.715447,-74.00189,manhattan,10013.0,False
40.680175,-73.945717,brooklyn,11216.0,False
40.716459,-74.002327,manhattan,10013.0,False
40.827513,-73.904622,bronx,10456.0,False
,,,,False
,,,,False
40.712357,-73.826292,queens,11415.0,False
40.798371,-73.932987,manhattan,10035.0,False
40.815736,-73.919342,bronx,10455.0,False
40.750432,-73.935323,queens,11101.0,False
40.663653,-73.921426,brooklyn,11212.0,False
40.766794,-73.9226,queens,11102.0,False
,,,,False
40.670745,-73.912932,brooklyn,11212.0,False
40.678488,-73.962105,brooklyn,11238.0,False
