journal_id,created_date_utc,journal_date,journal_number,reference,source_id,source_type,source_relation,journal_line_id,account_code,account_id,account_name,account_type,description,gross_amount,net_amount,tax_amount,tax_name,tax_type,account_class,invoice_id,bank_transaction_id,bank_transfer_id,manual_journal_id,payment_id,credit_note_id,region,department,location,project,contact_id,contact_name
f89df01c-f89a-46b0-968b-4aa718b3a1f7,2020-05-29 13:16:34.373 UTC,2020-05-31,734,,012c6caf-bd7a-4f50-9112-7ca0d295e082,ACCREC,"",999f13e9-793f-4c6e-9116-7e8efc59e889,200,2852bb10-c600-4d14-a4c0-68289738f686,Sales,REVENUE,,-5154,-5154,0,Tax on Sales,OUTPUT,REVENUE,012c6caf-bd7a-4f50-9112-7ca0d295e082,,,,,,,,,,a28a5c68-9539-4067-b42d-a539cac18719,l8hjYxRfAEAalH9m5DP/6Q==
2530334d-c400-4c0f-b90c-ddd13c7d8bd4,2020-05-29 13:17:29.880 UTC,2020-05-31,735,,012c6caf-bd7a-4f50-9112-7ca0d295e082,ACCREC,"",903b5e4c-a9f9-4eb5-b165-fc7566f2310e,610,b0860737-6dae-4403-8bc7-bfaa8a61a141,Accounts Receivable,CURRENT,,-5154,-5154,0,,,ASSET,012c6caf-bd7a-4f50-9112-7ca0d295e082,,,,,,,,,,a28a5c68-9539-4067-b42d-a539cac18719,l8hjYxRfAEAalH9m5DP/6Q==
f89df01c-f89a-46b0-968b-4aa718b3a1f7,2020-05-29 13:16:34.373 UTC,2020-05-31,734,,012c6caf-bd7a-4f50-9112-7ca0d295e082,ACCREC,"",39c7ed72-522a-4bba-82a0-9c4a77dd6598,610,b0860737-6dae-4403-8bc7-bfaa8a61a141,Accounts Receivable,CURRENT,,5154,5154,0,,,ASSET,012c6caf-bd7a-4f50-9112-7ca0d295e082,,,,,,,,,,a28a5c68-9539-4067-b42d-a539cac18719,l8hjYxRfAEAalH9m5DP/6Q==
2530334d-c400-4c0f-b90c-ddd13c7d8bd4,2020-05-29 13:17:29.880 UTC,2020-05-31,735,,012c6caf-bd7a-4f50-9112-7ca0d295e082,ACCREC,"",a3ad961e-f860-4a6c-a36c-ec6dbb0617ea,200,2852bb10-c600-4d14-a4c0-68289738f686,Sales,REVENUE,,5154,5154,0,Tax on Sales,OUTPUT,REVENUE,012c6caf-bd7a-4f50-9112-7ca0d295e082,,,,,,,,,,a28a5c68-9539-4067-b42d-a539cac18719,l8hjYxRfAEAalH9m5DP/6Q==
9e18dfd0-a0fe-45b9-a4ab-2c7c74e6c052,2020-05-29 13:17:29.880 UTC,2020-05-31,736,,012c6caf-bd7a-4f50-9112-7ca0d295e082,ACCREC,"",3ba40fe6-81ef-4dd3-bc00-2c4b0ba1fde6,610,b0860737-6dae-4403-8bc7-bfaa8a61a141,Accounts Receivable,CURRENT,,5154,5154,0,,,ASSET,012c6caf-bd7a-4f50-9112-7ca0d295e082,,,,,,,,,,a28a5c68-9539-4067-b42d-a539cac18719,l8hjYxRfAEAalH9m5DP/6Q==
aa30df1d-89c1-46fe-8d48-f4062d03b7fd,2020-10-28 11:14:19.873 UTC,2020-10-18,1111,,014b1783-656d-4fcc-9901-82efa10327e3,ACCPAY,"",b01d9088-0cbf-4287-ab80-5305b59f9fc3,485,649d3661-a429-43f7-8793-953fcf36f830,Subscriptions,EXPENSE,,26.36,26.36,0,Tax Exempt,NONE,EXPENSE,014b1783-656d-4fcc-9901-82efa10327e3,,,,,,,,,,5bb69734-b6b6-442b-95c0-fedeb6aebac5,aFeNbxX8YKnnXW847Oq7fA==
aa30df1d-89c1-46fe-8d48-f4062d03b7fd,2020-10-28 11:14:19.873 UTC,2020-10-18,1111,,014b1783-656d-4fcc-9901-82efa10327e3,ACCPAY,"",a1284a6a-4af6-43ea-8c4f-710e7a1ce891,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-26.36,-26.36,0,,,LIABILITY,014b1783-656d-4fcc-9901-82efa10327e3,,,,,,,,,,5bb69734-b6b6-442b-95c0-fedeb6aebac5,aFeNbxX8YKnnXW847Oq7fA==
37c337fc-5be1-4592-998c-8f77c3b8db8f,2020-12-03 20:08:44.953 UTC,2020-11-21,1256,,017e7235-6be9-4f97-8e7a-ca909b60ef4a,ACCPAY,"",a5f8d800-eb68-4fec-9014-30feffb7d60a,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-11.79,-11.79,0,,,LIABILITY,017e7235-6be9-4f97-8e7a-ca909b60ef4a,,,,,,,,,,ad6b8733-768c-45c8-b687-1826cd2111d1,1PmQJlBhX/LrEJrzqap6Qg==
488b71bf-05fd-4194-a29b-ae9087397551,2020-12-03 14:48:54.457 UTC,2020-11-21,1195,,017e7235-6be9-4f97-8e7a-ca909b60ef4a,ACCPAY,"",4748bc4a-dbff-4259-a48a-62d28cebdcc9,429,d458d8e1-e5ac-4d74-8c3d-966c7c45c866,General Expenses,EXPENSE,,9,9,0,Tax Exempt,NONE,EXPENSE,017e7235-6be9-4f97-8e7a-ca909b60ef4a,,,,,,,,,,ad6b8733-768c-45c8-b687-1826cd2111d1,1PmQJlBhX/LrEJrzqap6Qg==
c3a3f113-b49f-4382-a64b-c123c66205db,2020-12-03 20:08:44.970 UTC,2020-11-21,1255,,017e7235-6be9-4f97-8e7a-ca909b60ef4a,ACCPAY,"",1f238b5c-9e5c-41b4-9635-9c47a9a318b2,429,d458d8e1-e5ac-4d74-8c3d-966c7c45c866,General Expenses,EXPENSE,,-9,-9,0,Tax Exempt,NONE,EXPENSE,017e7235-6be9-4f97-8e7a-ca909b60ef4a,,,,,,,,,,ad6b8733-768c-45c8-b687-1826cd2111d1,1PmQJlBhX/LrEJrzqap6Qg==
37c337fc-5be1-4592-998c-8f77c3b8db8f,2020-12-03 20:08:44.953 UTC,2020-11-21,1256,,017e7235-6be9-4f97-8e7a-ca909b60ef4a,ACCPAY,"",c5f91609-6199-4e48-954e-cafadb000795,429,d458d8e1-e5ac-4d74-8c3d-966c7c45c866,General Expenses,EXPENSE,,11.79,11.79,0,Tax Exempt,NONE,EXPENSE,017e7235-6be9-4f97-8e7a-ca909b60ef4a,,,,,,,,,,ad6b8733-768c-45c8-b687-1826cd2111d1,1PmQJlBhX/LrEJrzqap6Qg==
488b71bf-05fd-4194-a29b-ae9087397551,2020-12-03 14:48:54.457 UTC,2020-11-21,1195,,017e7235-6be9-4f97-8e7a-ca909b60ef4a,ACCPAY,"",bca251ec-0ae7-4065-bb38-3e36d217dc2d,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-9,-9,0,,,LIABILITY,017e7235-6be9-4f97-8e7a-ca909b60ef4a,,,,,,,,,,ad6b8733-768c-45c8-b687-1826cd2111d1,1PmQJlBhX/LrEJrzqap6Qg==
c3a3f113-b49f-4382-a64b-c123c66205db,2020-12-03 20:08:44.970 UTC,2020-11-21,1255,,017e7235-6be9-4f97-8e7a-ca909b60ef4a,ACCPAY,"",5b506abe-2673-4812-9c03-642607c4b005,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,9,9,0,,,LIABILITY,017e7235-6be9-4f97-8e7a-ca909b60ef4a,,,,,,,,,,ad6b8733-768c-45c8-b687-1826cd2111d1,1PmQJlBhX/LrEJrzqap6Qg==
73c2d534-22b9-44fc-a7e4-8a2590721d65,2020-12-03 14:48:54.377 UTC,2020-11-23,1194,,020b7b7a-3bae-47e2-bc79-80db16c5fb79,ACCPAY,"",e11adeb3-78e6-44e6-9d12-2ff51313a484,441,33b01efa-5617-481a-9902-cda486e56d9a,Legal expenses,EXPENSE,,441.48,441.48,0,Tax Exempt,NONE,EXPENSE,020b7b7a-3bae-47e2-bc79-80db16c5fb79,,,,,,,,,,a38fa4bf-4b06-4560-96a8-177d0cdb8260,XnzymTS9dAyPf15Ty4jNjw==
73c2d534-22b9-44fc-a7e4-8a2590721d65,2020-12-03 14:48:54.377 UTC,2020-11-23,1194,,020b7b7a-3bae-47e2-bc79-80db16c5fb79,ACCPAY,"",e896a707-3f20-4804-a788-2a73c5323ce8,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-441.48,-441.48,0,,,LIABILITY,020b7b7a-3bae-47e2-bc79-80db16c5fb79,,,,,,,,,,a38fa4bf-4b06-4560-96a8-177d0cdb8260,XnzymTS9dAyPf15Ty4jNjw==
a4d6ed8a-ab51-4b01-a82b-524b3e7696b8,2020-12-06 22:46:41.387 UTC,2020-12-06,1284,,0271c042-08b4-4328-bfc1-32d126f28325,ACCPAY,"",e185d4e9-5e65-40d4-90bf-cac6da7f02bf,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-62.43,-62.43,0,,,LIABILITY,0271c042-08b4-4328-bfc1-32d126f28325,,,,,,,,,,694902b7-539b-40f7-9cae-11936cfcb251,piODfWowALPNAgKVco6CUg==
a4d6ed8a-ab51-4b01-a82b-524b3e7696b8,2020-12-06 22:46:41.387 UTC,2020-12-06,1284,,0271c042-08b4-4328-bfc1-32d126f28325,ACCPAY,"",6bc78c70-002d-4f27-bdfa-c5af6b91bb75,485,649d3661-a429-43f7-8793-953fcf36f830,Subscriptions,EXPENSE,,62.43,62.43,0,Tax Exempt,NONE,EXPENSE,0271c042-08b4-4328-bfc1-32d126f28325,,,,,,,,,,694902b7-539b-40f7-9cae-11936cfcb251,piODfWowALPNAgKVco6CUg==
cf11b518-4a96-428a-ad52-09823be03777,2020-03-13 12:55:11.203 UTC,2020-03-11,464,,02eea90c-ed12-4acf-8ab1-6a36eaea32a2,ACCPAY,"",cbb85a08-c99b-40a0-9034-ea7ecf2d45a2,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-39.59,-39.59,0,,,LIABILITY,02eea90c-ed12-4acf-8ab1-6a36eaea32a2,,,,,,,,,,8e63b162-eb15-4b2a-80f3-c25db8b30f26,swiHeUXp1VNVABG1iRzCbA==
cf11b518-4a96-428a-ad52-09823be03777,2020-03-13 12:55:11.203 UTC,2020-03-11,464,,02eea90c-ed12-4acf-8ab1-6a36eaea32a2,ACCPAY,"",22a7725f-abe4-47e6-9e82-35578de42f54,820,b32c4064-cec9-4536-a0a3-bdbcb977eaa2,Sales Tax,CURRLIAB,,6.6,6.6,0,,,LIABILITY,02eea90c-ed12-4acf-8ab1-6a36eaea32a2,,,,,,,,,,8e63b162-eb15-4b2a-80f3-c25db8b30f26,swiHeUXp1VNVABG1iRzCbA==
cf11b518-4a96-428a-ad52-09823be03777,2020-03-13 12:55:11.203 UTC,2020-03-11,464,,02eea90c-ed12-4acf-8ab1-6a36eaea32a2,ACCPAY,"",a5c14beb-098b-440a-aa00-10469bd2d3ff,429,d458d8e1-e5ac-4d74-8c3d-966c7c45c866,General Expenses,EXPENSE,,39.59,32.99,6.6,Tax Exempt,NONE,EXPENSE,02eea90c-ed12-4acf-8ab1-6a36eaea32a2,,,,,,,,,,8e63b162-eb15-4b2a-80f3-c25db8b30f26,swiHeUXp1VNVABG1iRzCbA==
e13bf384-1804-4e08-991a-da5c8f240aae,2020-06-29 19:06:20.490 UTC,2020-06-30,816,,03d4ba67-df7c-4d85-87f2-116ba3410da3,ACCREC,"",d05638cc-098b-469d-a97a-b0cb87fd7c57,200,2852bb10-c600-4d14-a4c0-68289738f686,Sales,REVENUE,,-2190.21,-2190.21,0,Tax on Sales,OUTPUT,REVENUE,03d4ba67-df7c-4d85-87f2-116ba3410da3,,,,,,,,,,4a98df03-7de4-4361-a109-82c30da496c1,1StqIHv1JVwFsdAFYjBhfg==
e13bf384-1804-4e08-991a-da5c8f240aae,2020-06-29 19:06:20.490 UTC,2020-06-30,816,,03d4ba67-df7c-4d85-87f2-116ba3410da3,ACCREC,"",9d7b7d0d-ba20-4a16-89f6-cc2cf2f60a41,610,b0860737-6dae-4403-8bc7-bfaa8a61a141,Accounts Receivable,CURRENT,,2190.21,2190.21,0,,,ASSET,03d4ba67-df7c-4d85-87f2-116ba3410da3,,,,,,,,,,4a98df03-7de4-4361-a109-82c30da496c1,1StqIHv1JVwFsdAFYjBhfg==
b8b199fc-7d9f-4141-929f-57bff3d852d3,2020-12-03 20:04:42.297 UTC,2020-11-17,1236,,03eed684-dd9e-425d-8ba3-993837b8effe,ACCPAY,"",4e73f042-6d02-4cc8-97f8-782e999d565d,820,b32c4064-cec9-4536-a0a3-bdbcb977eaa2,Sales Tax,CURRLIAB,,4.57,4.57,0,,,LIABILITY,03eed684-dd9e-425d-8ba3-993837b8effe,,,,,,,,,,42358b87-c359-47a8-a65a-2b0e9077bae8,k6RCVD70qTnjRrATQ7p/+Q==
569aba97-1e1d-4663-93c6-80c5f6d1b41b,2020-12-03 14:48:54.990 UTC,2020-11-17,1200,,03eed684-dd9e-425d-8ba3-993837b8effe,ACCPAY,"",ae83d7b4-4167-4b1c-bff3-5ac56ea07365,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-58.6,-58.6,0,,,LIABILITY,03eed684-dd9e-425d-8ba3-993837b8effe,,,,,,,,,,42358b87-c359-47a8-a65a-2b0e9077bae8,k6RCVD70qTnjRrATQ7p/+Q==
569aba97-1e1d-4663-93c6-80c5f6d1b41b,2020-12-03 14:48:54.990 UTC,2020-11-17,1200,,03eed684-dd9e-425d-8ba3-993837b8effe,ACCPAY,"",d8152d5e-d614-4dc6-b9b7-6961aeefaad2,430,1fb5b5ba-bf8f-4223-998a-76a709165e17,Food - Canada,EXPENSE,,58.6,52.61,5.99,Tax Exempt,NONE,EXPENSE,03eed684-dd9e-425d-8ba3-993837b8effe,,,,,,,,,,42358b87-c359-47a8-a65a-2b0e9077bae8,k6RCVD70qTnjRrATQ7p/+Q==
d7dce4a6-2985-4d0d-bceb-bd0da87a6441,2020-12-03 20:04:42.313 UTC,2020-11-17,1235,,03eed684-dd9e-425d-8ba3-993837b8effe,ACCPAY,"",bbd6145b-754a-40c6-a97a-7071419fe216,430,1fb5b5ba-bf8f-4223-998a-76a709165e17,Food - Canada,EXPENSE,,-58.6,-52.61,-5.99,Tax Exempt,NONE,EXPENSE,03eed684-dd9e-425d-8ba3-993837b8effe,,,,,,,,,,42358b87-c359-47a8-a65a-2b0e9077bae8,k6RCVD70qTnjRrATQ7p/+Q==
b8b199fc-7d9f-4141-929f-57bff3d852d3,2020-12-03 20:04:42.297 UTC,2020-11-17,1236,,03eed684-dd9e-425d-8ba3-993837b8effe,ACCPAY,"",64c3ddc4-3926-44d5-aa9a-918bb43f2d8b,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-44.72,-44.72,0,,,LIABILITY,03eed684-dd9e-425d-8ba3-993837b8effe,,,,,,,,,,42358b87-c359-47a8-a65a-2b0e9077bae8,k6RCVD70qTnjRrATQ7p/+Q==
d7dce4a6-2985-4d0d-bceb-bd0da87a6441,2020-12-03 20:04:42.313 UTC,2020-11-17,1235,,03eed684-dd9e-425d-8ba3-993837b8effe,ACCPAY,"",c9e98dc6-4eea-4fa0-ac95-20d49eb1ec57,820,b32c4064-cec9-4536-a0a3-bdbcb977eaa2,Sales Tax,CURRLIAB,,-5.99,-5.99,0,,,LIABILITY,03eed684-dd9e-425d-8ba3-993837b8effe,,,,,,,,,,42358b87-c359-47a8-a65a-2b0e9077bae8,k6RCVD70qTnjRrATQ7p/+Q==
b8b199fc-7d9f-4141-929f-57bff3d852d3,2020-12-03 20:04:42.297 UTC,2020-11-17,1236,,03eed684-dd9e-425d-8ba3-993837b8effe,ACCPAY,"",cbf65039-0df9-4225-b48b-1bfe4a8f9bff,430,1fb5b5ba-bf8f-4223-998a-76a709165e17,Food - Canada,EXPENSE,,44.72,40.15,4.57,Tax Exempt,NONE,EXPENSE,03eed684-dd9e-425d-8ba3-993837b8effe,,,,,,,,,,42358b87-c359-47a8-a65a-2b0e9077bae8,k6RCVD70qTnjRrATQ7p/+Q==
d7dce4a6-2985-4d0d-bceb-bd0da87a6441,2020-12-03 20:04:42.313 UTC,2020-11-17,1235,,03eed684-dd9e-425d-8ba3-993837b8effe,ACCPAY,"",ac493fa5-23f8-4cba-9419-1daadcc63942,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,58.6,58.6,0,,,LIABILITY,03eed684-dd9e-425d-8ba3-993837b8effe,,,,,,,,,,42358b87-c359-47a8-a65a-2b0e9077bae8,k6RCVD70qTnjRrATQ7p/+Q==
569aba97-1e1d-4663-93c6-80c5f6d1b41b,2020-12-03 14:48:54.990 UTC,2020-11-17,1200,,03eed684-dd9e-425d-8ba3-993837b8effe,ACCPAY,"",dd11b947-1459-43bb-8077-22bbf1c9a9cb,820,b32c4064-cec9-4536-a0a3-bdbcb977eaa2,Sales Tax,CURRLIAB,,5.99,5.99,0,,,LIABILITY,03eed684-dd9e-425d-8ba3-993837b8effe,,,,,,,,,,42358b87-c359-47a8-a65a-2b0e9077bae8,k6RCVD70qTnjRrATQ7p/+Q==
83d513cd-b41d-4706-982b-b3b98184cf09,2020-10-28 11:14:18.917 UTC,2020-10-25,1101,,0445a5e8-d2d2-47d1-b98a-baba60d97d31,ACCPAY,"",00f2dec2-feda-462c-b07b-55d1ceeccd22,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-13.15,-13.15,0,,,LIABILITY,0445a5e8-d2d2-47d1-b98a-baba60d97d31,,,,,,,,,,a23c5cee-6293-42be-8603-08a524739240,xzA5/ey/OB9V/lKcZzzszg==
83d513cd-b41d-4706-982b-b3b98184cf09,2020-10-28 11:14:18.917 UTC,2020-10-25,1101,,0445a5e8-d2d2-47d1-b98a-baba60d97d31,ACCPAY,"",d3038210-e403-4f22-bc1c-557b00b54ea5,485,649d3661-a429-43f7-8793-953fcf36f830,Subscriptions,EXPENSE,,13.15,13.15,0,Tax Exempt,NONE,EXPENSE,0445a5e8-d2d2-47d1-b98a-baba60d97d31,,,,,,,,,,a23c5cee-6293-42be-8603-08a524739240,xzA5/ey/OB9V/lKcZzzszg==
ec2394e4-53f3-4d80-95b7-cf710fe8dfab,2020-04-17 15:29:34.873 UTC,2020-04-13,615,,04c7ce4e-dc1e-479b-a139-1de05b90ae48,ACCPAY,"",bea269bf-c9b6-4d57-9424-9492ebd81b3d,110,4ff74dc8-82ac-42ad-8a65-0582792fa195,Computer Hardware,FIXED,,847.5,750,97.5,Tax Exempt,NONE,ASSET,04c7ce4e-dc1e-479b-a139-1de05b90ae48,,,,,,,,,,44baf8ad-002a-4e26-addf-8451763d80c8,+xrPGYGNL62N3kZors0A8A==
ec2394e4-53f3-4d80-95b7-cf710fe8dfab,2020-04-17 15:29:34.873 UTC,2020-04-13,615,,04c7ce4e-dc1e-479b-a139-1de05b90ae48,ACCPAY,"",7c8e2c50-9d7f-45e5-a1f7-6357195c246a,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-847.5,-847.5,0,,,LIABILITY,04c7ce4e-dc1e-479b-a139-1de05b90ae48,,,,,,,,,,44baf8ad-002a-4e26-addf-8451763d80c8,+xrPGYGNL62N3kZors0A8A==
ec2394e4-53f3-4d80-95b7-cf710fe8dfab,2020-04-17 15:29:34.873 UTC,2020-04-13,615,,04c7ce4e-dc1e-479b-a139-1de05b90ae48,ACCPAY,"",9ae019b8-e972-454f-9271-9d7e55767d7e,820,b32c4064-cec9-4536-a0a3-bdbcb977eaa2,Sales Tax,CURRLIAB,,97.5,97.5,0,,,LIABILITY,04c7ce4e-dc1e-479b-a139-1de05b90ae48,,,,,,,,,,44baf8ad-002a-4e26-addf-8451763d80c8,+xrPGYGNL62N3kZors0A8A==
cca4db56-efd4-4ede-b58c-7407be47dd0d,2021-02-28 19:10:58.920 UTC,2021-02-12,1625,,04e7b42a-ba3d-4ad3-b5ba-8820319c7d18,ACCPAY,"",2730c06d-f099-4e38-ba76-7e95e2e0dd4a,430,1fb5b5ba-bf8f-4223-998a-76a709165e17,Food - Canada,EXPENSE,,58.92,52.83,6.09,Tax Exempt,NONE,EXPENSE,04e7b42a-ba3d-4ad3-b5ba-8820319c7d18,,,,,,,,,,42358b87-c359-47a8-a65a-2b0e9077bae8,k6RCVD70qTnjRrATQ7p/+Q==
cca4db56-efd4-4ede-b58c-7407be47dd0d,2021-02-28 19:10:58.920 UTC,2021-02-12,1625,,04e7b42a-ba3d-4ad3-b5ba-8820319c7d18,ACCPAY,"",9a19fb85-5966-4c47-86db-376830980a71,820,b32c4064-cec9-4536-a0a3-bdbcb977eaa2,Sales Tax,CURRLIAB,,6.09,6.09,0,,,LIABILITY,04e7b42a-ba3d-4ad3-b5ba-8820319c7d18,,,,,,,,,,42358b87-c359-47a8-a65a-2b0e9077bae8,k6RCVD70qTnjRrATQ7p/+Q==
cca4db56-efd4-4ede-b58c-7407be47dd0d,2021-02-28 19:10:58.920 UTC,2021-02-12,1625,,04e7b42a-ba3d-4ad3-b5ba-8820319c7d18,ACCPAY,"",1f0bce1c-e774-4179-9399-811732c17ca5,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-58.92,-58.92,0,,,LIABILITY,04e7b42a-ba3d-4ad3-b5ba-8820319c7d18,,,,,,,,,,42358b87-c359-47a8-a65a-2b0e9077bae8,k6RCVD70qTnjRrATQ7p/+Q==
3acf3cfa-0157-4cfe-b4ed-b496ce65c9ec,2021-02-28 19:19:18.450 UTC,2021-02-28,1629,,04ff4e1b-ddb1-48a9-8532-8b3f17ea2eb8,ACCREC,"",58a0da1a-e58c-41ce-8923-220dc2687451,200,2852bb10-c600-4d14-a4c0-68289738f686,Sales,REVENUE,,-2036.16,-2036.16,0,Tax on Sales,OUTPUT,REVENUE,04ff4e1b-ddb1-48a9-8532-8b3f17ea2eb8,,,,,,,,,,4a98df03-7de4-4361-a109-82c30da496c1,1StqIHv1JVwFsdAFYjBhfg==
