person_id,work_mode_cms,bike_type_other,work_covid_protocols_other,attitude_shared_tnc,bike_purpose_restaurant,trip_purpose_exercise,shopping_food_restaurant_2,age_5_12,home_cms_zone,reduced_vehicle_cost,education_cms,reduced_vehicle_ridehailing,num_vehicles,employment_change_new_job,modes_used_june_household,medical_none,attitude_nyc_surge,weight,disability_seeing_cms,medical_other_virtual,trip_purpose_social,job_type,attitude_drive,employment_change_pay,employment_change_none,employment_change_reduced,trip_purpose_drop_off,work_covid_protocols_mask,trip_purpose_restaurant,disability_hearing_cms,modes_used_walk,attitude_tnc,reduced_vehicle_transit,race_black_cms,bike_purpose_grocery,employment_change_pay_1,bike_num_days,increased_vehicle_moved,employment_status_change,work_covid_protocols_health,modes_used_june_moped,attitude_transit_bus,bike_purpose_appointment,exercise,attitude_mask_indoor,reduced_vehicle_no_need,attitude_nyc_employment,attitude_transit_future,bike_purpose_commute_cms,increased_vehicle_covid_needs,trip_purpose_food,changed_num_adults,disability_concentrating,modes_used_june_walk,increased_vehicle_flexibility,disability_walking_cms,work_return_barriers_other,work_return_barriers_child,bike_freq_cms,modes_used_other_vehicle,work_return_barriers_none,increased_vehicle_area,attitude_stay_home
1940913501,100,995,995,5,995,7,0,0,Outer Queens,995,2,995,3,995,1,0,5,1586.90981,0,0,0,1,1,995,995,995,0,995,0,0,0,5,995,0,995,995,0,995,2,995,0,5,995,7,1,995,5,996,995,995,0,0,0,1,995,0,0,0,5,0,0,995,1
1972876601,995,0,995,5,0,7,0,0,Staten Island,995,6,995,2,995,1,0,5,23056.9261,0,0,0,995,1,995,995,995,0,995,0,0,0,5,995,0,0,995,7,995,2,995,0,5,0,7,1,995,5,4,0,995,1,0,0,0,995,0,995,995,1,0,995,995,1
1910877201,995,995,995,3,995,0,0,0,Middle Queens,995,7,995,0,995,0,1,5,417.04162,0,0,1,995,1,995,995,995,0,995,0,0,0,3,995,0,995,995,0,995,995,995,0,2,995,2,1,995,5,995,995,995,0,0,0,1,995,0,995,995,5,0,995,995,5
1991262101,1,995,0,3,995,0,0,0,Northern Bronx,995,7,995,0,995,1,0,5,1089.67934,0,0,3,3,4,995,995,995,0,0,0,0,0,4,995,1,995,995,0,995,2,1,0,4,995,7,3,995,4,4,995,995,1,0,0,0,995,0,995,995,5,0,995,995,4
1982429901,105,995,0,3,995,3,0,0,Inner Queens,0,7,0,1,0,0,0,3,15128.17721,0,0,1,2,1,0,0,1,2,1,0,0,0,3,0,0,995,0,0,995,1,1,0,2,0,5,1,0,2,995,0,995,3,0,0,0,995,0,995,995,3,0,995,995,1
1968985501,105,0,995,5,0,3,0,0,Inner Brooklyn,995,6,995,0,995,0,0,5,468.22185,0,0,5,995,2,995,995,995,1,995,0,0,1,4,995,0,0,995,1,995,2,995,0,5,995,2,1,995,4,3,995,995,0,0,1,1,995,0,995,995,5,3,995,995,3
1938593901,1,995,995,5,995,7,0,0,Manhattan Core,995,6,995,0,995,0,0,1,10922.01808,0,0,0,1,4,995,995,995,0,995,0,0,4,4,995,0,995,995,0,995,2,995,0,5,995,7,1,995,3,4,995,995,2,0,0,1,995,0,0,0,5,0,0,995,1
1931993701,995,0,995,3,0,2,0,0,Southern Bronx,995,3,995,0,995,0,1,3,1010.95648,0,0,0,995,1,995,995,995,0,995,0,0,0,2,995,999,0,995,1,995,995,995,0,5,995,2,1,995,3,996,995,995,0,0,0,0,995,0,995,995,5,0,995,995,1
1900330701,995,995,995,5,995,7,0,0,Manhattan Core,995,6,995,0,995,0,1,2,1982.57091,0,0,0,995,1,995,995,995,0,995,0,0,0,2,995,0,995,995,0,995,2,995,0,1,995,7,1,995,3,995,995,995,0,0,0,1,995,0,995,995,5,0,995,995,1
1928548501,995,0,995,5,0,1,1,0,Upper Manhattan,995,999,995,0,995,0,1,2,19473.10427,0,0,2,1,2,995,995,995,0,995,1,0,5,2,995,999,0,995,2,995,2,995,0,4,0,4,1,995,3,1,0,995,2,0,0,1,995,0,0,0,2,0,0,995,4
1998372301,105,995,995,5,995,2,0,0,Outside of New York City,995,7,995,0,995,0,1,5,1343.37934,0,0,0,1,2,995,995,995,0,995,0,0,0,1,995,1,995,995,0,995,2,995,0,2,995,2,1,995,4,4,995,995,1,0,0,1,995,0,1,0,5,0,0,995,2
1996474001,104,995,995,3,995,4,0,3,Staten Island,995,7,995,2,0,1,0,3,152.31029,0,0,1,1,1,0,1,0,1,995,0,0,4,3,995,0,995,0,0,995,995,995,0,4,0,4,1,995,3,4,0,995,2,0,0,0,995,0,0,1,1,1,0,995,1
1901329201,100,0,0,5,0,2,0,2,Outer Queens,995,5,995,2,995,1,1,5,1614.2761,0,0,0,3,1,995,995,995,0,1,0,0,0,4,995,1,0,995,2,995,2,1,0,4,0,0,1,995,5,3,0,995,2,0,0,0,995,0,995,995,4,0,995,995,2
1921030701,105,995,0,5,995,0,0,0,Southern Bronx,995,6,995,0,0,0,0,5,15341.18826,0,0,0,3,5,0,0,0,0,1,0,0,0,1,995,0,995,0,0,995,995,0,0,1,995,0,1,995,5,995,995,995,5,0,0,0,995,0,995,995,5,0,995,995,4
1949236301,105,995,995,5,995,1,0,0,Middle Queens,995,7,995,2,0,1,0,4,759.31004,0,0,0,1,2,0,0,0,0,995,0,0,0,1,995,0,995,0,0,995,995,995,0,3,995,2,1,995,4,1,995,995,1,0,0,1,995,0,0,0,5,0,0,995,1
1971599801,995,995,995,3,995,0,0,0,Upper Manhattan,995,5,995,0,0,0,0,3,32720.26208,0,0,0,995,1,0,1,0,0,995,0,1,0,1,995,0,995,0,0,995,3,995,0,995,995,4,2,995,3,995,995,995,0,0,0,0,995,0,995,995,5,0,995,995,2
1977757801,105,995,0,5,995,0,1,0,Middle Queens,995,6,995,0,995,0,0,4,236.89476,0,0,1,2,3,995,995,995,0,1,1,0,0,3,995,0,995,995,0,995,2,0,0,4,995,2,1,995,3,1,995,995,1,0,0,1,995,0,995,995,5,2,995,995,2
1911328401,101,995,995,4,995,0,0,0,Middle Queens,0,3,0,0,0,0,0,5,3006.66943,0,0,0,995,1,0,1,0,0,995,0,0,3,1,0,1,995,0,0,995,1,995,0,4,995,0,1,1,5,1,995,995,0,0,0,0,995,0,995,995,5,3,995,995,1
1966408901,102,995,995,3,995,0,0,0,Staten Island,995,6,995,1,995,1,0,4,476.17047,0,0,0,1,1,995,995,995,0,995,0,0,0,3,995,0,995,995,0,995,2,995,0,5,995,0,1,995,5,4,995,995,0,0,0,0,995,0,1,0,5,0,0,995,1
1987878101,105,995,995,3,995,0,0,0,Manhattan Core,0,6,0,0,995,1,0,3,15128.17721,0,0,0,1,3,995,995,995,0,995,0,0,0,3,0,0,995,995,0,995,2,995,0,5,0,0,3,0,3,1,0,995,0,0,0,0,995,0,0,0,4,0,0,995,3
1937142401,105,0,0,5,0,2,1,0,Outer Brooklyn,995,7,995,1,1,1,1,5,172953.78591,0,0,2,2,2,0,0,1,0,0,1,0,7,4,995,999,0,0,2,995,3,0,0,995,1,3,1,995,4,995,1,995,3,0,1,1,995,0,995,995,3,0,995,995,1
1957026201,995,995,995,5,995,0,0,0,Middle Queens,995,6,995,1,995,1,0,5,6723.99995,0,0,7,995,1,995,995,995,0,995,0,0,0,5,995,0,995,995,0,995,2,995,0,1,0,5,1,995,5,997,0,995,3,0,0,0,995,0,995,995,4,0,995,995,1
1942210601,105,0,995,4,0,1,0,1,Inner Brooklyn,995,7,995,0,995,0,0,5,3371.67787,0,0,2,1,5,995,995,995,1,995,0,0,5,4,995,0,1,995,4,995,2,995,0,4,1,1,1,995,5,3,1,995,4,0,0,1,995,0,0,1,1,0,0,995,3
1999408001,995,995,995,4,995,0,0,1,Middle Queens,995,3,995,1,0,1,0,2,751.05197,0,0,0,995,2,0,0,0,0,995,0,0,0,4,995,999,995,0,0,995,1,995,0,4,0,1,1,995,4,3,0,995,0,0,0,0,995,0,995,995,2,0,995,995,1
1972211601,105,995,0,1,995,2,2,1,Outer Brooklyn,995,6,995,1,995,0,0,2,1782.65463,0,0,0,3,1,995,995,995,0,1,2,0,0,3,995,0,995,995,0,995,2,0,0,3,995,7,2,995,3,1,995,995,5,0,0,0,995,0,995,995,5,0,995,995,3
1970304501,105,995,0,4,995,0,2,0,Manhattan Core,995,5,995,0,0,0,0,5,4154.07181,0,0,0,4,4,0,0,0,1,1,2,0,0,2,995,1,995,0,0,995,995,1,0,995,0,7,1,995,5,995,0,995,1,0,0,0,995,0,995,995,2,2,995,995,4
1964414501,995,995,995,4,995,7,0,0,Manhattan Core,995,7,995,0,995,0,0,5,2121.73576,0,1,2,995,3,995,995,995,0,995,0,0,7,4,995,0,995,995,0,995,2,995,0,3,995,7,1,995,5,3,995,995,0,0,0,1,995,0,995,995,5,0,995,995,5
1923399801,105,0,995,4,0,4,0,0,Middle Queens,995,7,995,1,995,0,0,4,208.07326,0,0,0,995,4,995,995,995,0,995,0,0,0,1,995,0,1,995,2,995,2,995,0,3,0,5,1,995,3,1,0,995,1,0,0,1,995,0,995,995,3,0,995,995,4
1941788401,995,995,995,3,995,2,1,0,Outer Brooklyn,995,2,995,1,995,1,1,3,2108.29098,999,0,1,995,3,995,995,995,0,995,0,999,0,3,995,999,995,995,0,995,2,995,0,5,0,2,1,995,3,4,0,995,0,0,999,1,995,999,995,995,2,0,995,995,1
19377275501,105,995,0,3,995,3,0,0,Manhattan Core,995,6,995,0,0,0,0,4,1104.10388,0,0,0,2,1,0,0,1,0,1,0,0,0,1,995,0,995,0,0,995,995,0,0,1,995,3,1,995,3,995,995,995,1,0,0,1,995,1,995,995,5,0,995,995,1
1962535201,995,995,995,5,995,7,0,0,Manhattan Core,995,3,995,1,995,0,0,2,735.5887,999,0,0,995,1,995,995,995,0,995,0,999,0,2,995,0,995,995,0,995,2,995,0,3,995,7,1,995,3,4,995,995,0,0,999,1,995,999,995,995,5,0,995,995,1
1946805501,105,995,995,5,995,0,0,0,Inner Queens,995,7,995,0,995,0,1,5,275.82484,0,0,0,1,3,995,995,995,0,995,0,0,2,2,995,0,995,995,0,995,2,995,0,3,995,0,1,995,5,1,995,995,1,0,0,1,995,0,0,0,5,0,0,995,1
1931062201,105,995,0,5,995,2,1,0,Inner Queens,995,5,995,0,0,0,1,5,486.56485,0,0,1,4,3,0,0,0,2,1,1,0,7,3,995,0,995,0,0,995,1,1,0,995,995,2,1,995,5,995,995,995,0,0,0,1,995,0,995,995,5,0,995,995,1
1988411601,995,0,995,5,0,5,0,0,Outer Brooklyn,995,7,995,1,995,0,0,5,1846.11636,0,0,0,995,2,995,995,995,0,995,0,0,0,5,995,0,0,995,5,995,2,995,0,2,0,5,1,995,5,995,0,995,0,0,0,1,995,0,995,995,1,0,995,995,1
1948238401,105,995,995,5,995,0,0,0,Manhattan Core,995,7,995,0,995,0,0,3,7081.45234,0,1,0,1,1,995,995,995,1,995,0,0,0,4,995,0,995,995,0,995,2,995,0,4,995,5,1,995,3,4,995,995,0,0,0,0,995,0,0,0,5,0,0,995,2
1993111901,995,0,995,5,0,7,0,0,Middle Queens,995,6,995,0,995,0,1,5,3753.22894,0,0,0,1,2,995,995,995,0,995,0,0,0,5,995,0,1,995,3,995,2,995,0,2,1,7,1,995,5,995,1,995,0,0,0,1,995,0,995,995,1,0,995,995,1
1944579201,995,995,995,5,995,3,0,0,Northern Bronx,995,6,995,0,1,0,0,5,24031.19497,0,0,0,1,1,0,0,0,0,995,0,0,2,4,995,1,995,0,0,995,995,995,0,2,0,5,1,995,5,995,0,995,0,0,0,1,995,0,0,0,4,4,0,995,1
1995895201,100,995,1,5,995,0,0,0,Staten Island,995,6,995,1,995,1,0,5,493.84581,0,0,2,2,3,995,995,995,0,0,0,0,0,4,995,0,995,995,0,995,2,0,0,3,995,0,1,995,5,4,995,995,1,0,0,0,995,0,995,995,5,0,995,995,5
1901411001,105,995,995,5,995,3,0,0,Outside of New York City,995,7,995,2,995,1,0,2,711.41197,0,0,5,1,1,995,995,995,0,995,0,0,0,5,995,0,995,995,0,995,2,995,0,4,0,7,1,995,4,1,0,995,2,0,0,1,995,0,0,0,2,0,0,995,1
1931443001,105,995,995,2,995,5,1,0,Outside of New York City,995,3,995,1,995,1,0,5,425.24515,0,0,2,995,2,995,995,995,5,995,1,0,7,2,995,0,995,995,0,995,2,995,0,3,995,7,1,995,5,3,995,995,7,0,0,1,995,0,995,995,5,0,995,995,3
1930118801,105,995,995,3,995,6,0,0,Upper Manhattan,995,6,995,0,995,0,1,5,7404.31192,0,0,0,1,2,995,995,995,0,995,0,0,0,2,995,0,995,995,0,995,2,995,0,4,995,6,1,995,4,1,995,995,0,0,0,1,995,0,1,0,5,0,0,995,1
1982502101,105,995,0,3,995,0,0,0,Inner Brooklyn,995,6,995,0,995,0,0,5,1755.4814,0,0,0,3,5,995,995,995,0,1,0,0,7,3,995,0,995,995,0,995,2,0,0,4,995,7,1,995,5,4,995,995,1,0,0,1,995,0,995,995,5,0,995,995,2
1900158301,105,995,995,4,995,1,0,0,Northern Bronx,995,7,995,0,995,0,0,5,316.10003,0,0,1,1,4,995,995,995,1,995,0,0,3,2,995,1,995,995,0,995,2,995,0,995,995,1,1,995,5,995,995,995,0,0,0,0,995,0,0,0,5,0,1,995,2
19884036201,102,995,995,5,995,0,0,0,Manhattan Core,995,7,995,0,995,0,0,5,41093.41588,0,0,2,1,1,995,995,995,0,995,0,0,0,5,995,0,995,995,0,995,2,995,0,1,0,5,1,995,5,997,1,995,0,0,0,0,995,0,1,0,3,0,0,995,1
1932586901,104,995,995,5,995,7,0,0,Staten Island,995,3,995,2,995,1,1,5,476.34876,0,0,0,1,5,995,995,995,5,995,0,0,0,1,995,0,995,995,0,995,2,995,0,5,995,7,1,995,5,1,995,995,1,0,0,0,995,0,0,0,5,2,1,995,2
1989944801,995,995,995,5,995,7,0,0,Upper Manhattan,995,1,995,0,995,0,0,4,75814.72958,1,0,0,995,3,995,995,995,1,995,0,1,7,5,995,0,995,995,0,995,995,995,0,995,995,4,3,995,4,995,995,995,7,0,1,1,995,1,995,995,6,0,995,995,3
19160190501,105,995,995,2,995,0,1,0,Upper Manhattan,995,7,995,0,995,0,1,5,181.31284,0,0,3,995,5,995,995,995,1,995,1,0,5,2,995,999,995,995,0,995,2,995,0,4,995,7,2,995,5,1,995,995,2,0,0,1,995,0,995,995,5,0,995,995,3
1924515301,100,995,0,5,995,0,0,0,Outer Queens,995,6,995,1,995,1,1,5,1684.88268,0,0,0,3,1,995,995,995,0,1,0,0,0,5,995,0,995,995,0,995,2,0,0,5,0,4,5,995,3,996,0,995,7,0,0,0,995,0,995,995,4,0,995,995,5
1966214501,102,995,995,3,995,1,1,2,Outer Brooklyn,1,2,0,2,1,1,0,3,35614.58519,0,1,2,1,4,0,0,0,1,995,0,0,7,3,0,0,995,0,0,995,995,995,0,4,995,7,3,0,3,1,995,995,1,0,0,0,995,0,0,1,5,3,0,995,5
1946084601,100,995,995,5,995,1,2,0,Staten Island,995,3,995,2,995,1,1,4,469.89969,0,0,1,995,2,995,995,995,0,995,2,0,0,3,995,0,995,995,0,995,2,995,0,3,995,5,2,995,4,997,995,995,2,0,0,0,995,0,995,995,5,0,995,995,3
1917337501,995,995,995,5,995,2,0,0,Inner Queens,995,7,995,1,995,0,0,5,545.49502,0,0,0,995,1,995,995,995,0,995,0,0,4,5,995,0,995,995,0,995,2,995,0,1,995,5,1,995,5,995,995,995,0,0,0,1,995,0,995,995,5,0,995,995,3
1962921901,105,0,995,4,0,3,0,0,Inner Brooklyn,995,6,995,0,995,0,0,5,1661.38195,0,0,3,995,2,995,995,995,0,995,0,0,2,2,995,0,0,995,4,0,2,995,0,5,995,1,1,995,4,3,995,0,3,0,0,1,0,0,995,995,5,3,995,0,2
1991199201,100,995,0,3,995,0,2,0,Northern Bronx,995,3,995,2,995,1,0,4,1090.03233,0,0,1,2,1,995,995,995,0,1,2,0,0,2,995,0,995,995,0,995,2,1,0,3,995,0,4,995,3,997,995,995,1,0,0,0,995,0,995,995,5,1,995,995,4
1962496301,995,995,995,5,995,3,0,0,Outer Queens,995,2,995,1,995,1,0,5,11032.44073,0,0,0,995,1,995,995,995,0,995,0,0,0,2,995,0,995,995,0,995,2,995,0,2,995,3,1,995,5,3,995,995,2,0,0,0,995,0,995,995,5,0,995,995,2
1986644201,103,0,995,5,0,5,1,0,Inner Queens,995,6,995,0,995,0,1,5,293.10537,0,0,1,1,3,995,995,995,0,995,1,0,0,2,995,0,0,995,2,0,2,995,0,2,0,7,1,995,5,995,1,0,1,0,0,0,1,0,1,0,1,0,0,0,2
1963011601,995,995,995,5,995,0,0,0,Middle Queens,1,3,0,0,995,0,0,5,5688.65062,999,0,0,995,4,995,995,995,0,995,0,999,0,2,0,0,995,995,0,995,995,995,0,995,995,7,1,0,5,995,995,995,0,0,999,0,995,999,995,995,5,0,995,995,2
1922271501,1,0,995,5,0,0,0,0,Upper Manhattan,995,7,995,0,995,0,0,5,1744.97933,0,0,0,1,5,995,995,995,0,995,0,0,0,5,995,0,0,995,4,995,2,995,0,5,0,7,1,995,5,996,1,995,0,0,0,1,995,0,0,0,4,0,0,995,1
1951320401,100,995,995,5,995,1,0,0,Staten Island,995,6,995,2,0,1,0,4,136.26038,0,1,0,995,1,0,0,0,2,995,0,0,0,5,995,0,995,0,0,995,995,995,0,5,995,3,1,995,1,4,995,995,0,0,0,1,995,0,995,995,5,0,995,995,1
1934700001,103,0,995,5,0,7,4,0,Manhattan Core,995,6,995,0,995,0,0,5,1879.74696,0,0,0,995,5,995,995,995,4,995,4,0,7,5,995,0,0,995,2,995,2,995,0,2,1,7,1,995,5,995,1,995,0,0,0,1,995,0,995,995,1,0,995,995,2
1999725401,995,995,995,5,995,3,0,0,Northern Bronx,0,5,0,1,995,0,0,4,573.24574,0,0,1,995,3,995,995,995,0,995,0,0,1,1,0,1,995,995,0,995,2,995,0,995,0,4,1,0,3,995,0,995,0,0,0,0,995,1,995,995,1,2,995,995,1
1943897501,102,995,995,4,995,4,0,1,Staten Island,995,-9998,995,2,0,1,0,5,566.12126,0,0,0,1,1,0,1,0,0,995,0,0,0,4,995,0,995,0,0,995,995,995,0,4,1,7,1,995,5,1,0,995,2,0,0,1,995,0,0,0,3,0,0,995,1
19681292601,105,995,995,4,995,1,0,0,Manhattan Core,995,6,995,0,995,0,0,5,1575.81124,0,0,0,995,4,995,995,995,0,995,0,0,1,2,995,0,995,995,0,995,2,995,0,2,995,7,1,995,3,995,995,995,0,0,0,1,995,0,995,995,5,1,995,995,2
1966333401,100,995,995,5,995,0,0,0,Outer Brooklyn,995,6,995,1,0,1,1,2,959.77891,0,0,0,995,1,0,0,0,0,995,0,0,0,5,995,0,995,0,0,995,1,995,0,5,995,3,1,995,4,4,995,995,0,0,0,0,995,0,995,995,5,0,995,995,1
1967592801,101,995,995,3,995,0,0,0,Manhattan Core,0,7,0,0,0,0,0,3,7576.28757,0,0,0,1,2,0,1,0,2,995,0,0,0,3,1,0,995,0,0,995,995,995,0,2,0,0,1,1,2,995,0,995,0,0,0,1,995,0,0,1,4,0,0,995,2
1985342801,995,995,995,5,995,1,0,1,Upper Manhattan,995,5,995,0,995,0,1,3,18575.20852,0,0,1,995,1,995,995,995,0,995,0,0,2,1,995,1,995,995,0,995,2,995,0,3,0,3,3,995,2,3,0,995,0,0,0,0,995,0,995,995,2,1,995,995,3
1902092501,995,995,995,5,995,0,0,0,Southern Bronx,995,5,995,1,995,0,0,5,369.50681,0,0,0,995,1,995,995,995,0,995,0,0,0,2,995,0,995,995,0,995,995,995,0,5,-9998,3,1,995,5,997,-9998,995,0,0,0,1,995,0,995,995,-9998,0,995,995,1
1994055801,995,995,995,5,995,0,0,0,Northern Bronx,995,3,995,0,995,0,0,5,269.99562,0,0,0,995,3,995,995,995,0,995,0,0,0,5,995,1,995,995,0,995,995,995,0,995,995,0,1,995,5,3,995,995,0,0,0,1,995,0,995,995,5,0,995,995,2
1906081301,105,995,995,5,995,7,0,0,Outside of New York City,995,6,995,0,995,1,1,2,1137.43315,0,0,0,1,1,995,995,995,1,995,0,0,7,4,995,0,995,995,0,1,2,995,0,5,995,7,1,995,1,4,995,0,0,0,0,1,0,0,0,0,5,0,0,0,1
1964786501,105,0,1,5,0,7,0,0,Outside of New York City,995,7,995,0,995,1,0,4,25395.04101,0,0,2,2,1,995,995,995,0,1,0,0,0,4,995,0,1,995,4,995,2,1,0,4,0,7,1,995,5,1,0,995,0,0,0,0,995,0,995,995,4,0,995,995,1
1998791501,100,995,0,5,995,2,0,0,Inner Queens,995,7,995,2,995,0,1,5,123378.27967,0,0,0,5,1,995,995,995,0,0,0,0,0,1,995,999,995,995,0,995,2,0,0,5,995,6,1,995,5,996,995,995,0,0,0,1,995,0,995,995,5,6,995,995,1
1997596101,102,995,995,5,995,2,0,0,Inner Brooklyn,0,6,0,0,0,0,1,1,1770.05202,0,0,0,1,3,0,1,0,0,995,0,0,0,4,1,1,995,0,0,995,995,995,0,995,995,3,1,0,4,995,995,995,0,0,0,1,995,0,0,0,5,0,1,995,1
1905314501,995,995,995,5,995,0,0,1,Outer Brooklyn,995,6,995,1,995,1,0,2,459.76089,0,0,0,995,1,995,995,995,1,995,0,0,0,5,995,0,995,995,0,995,2,995,0,5,0,2,1,995,1,996,0,995,0,0,0,0,995,0,995,995,4,0,995,995,5
1970524401,995,995,995,3,995,0,0,0,Northern Bronx,1,3,0,0,995,0,1,4,20454.0886,0,0,0,995,5,995,995,995,0,995,0,0,0,3,0,0,995,995,0,995,995,995,0,2,995,4,1,0,4,995,995,995,0,0,0,1,995,0,995,995,5,2,995,995,1
1962553601,995,995,995,5,995,0,0,0,Inner Brooklyn,995,6,995,0,0,0,0,4,7299.0024,0,0,0,995,1,0,1,0,0,995,0,0,0,4,995,0,995,0,0,995,995,995,0,5,995,0,1,995,5,4,995,995,0,0,0,1,995,0,995,995,5,1,995,995,1
1926687501,1,995,995,3,995,2,0,0,Manhattan Core,995,6,995,1,1,1,0,5,40085.05941,0,1,1,1,1,0,0,0,1,995,0,0,3,1,995,0,995,0,0,995,1,995,0,3,995,2,1,995,5,4,995,995,1,0,0,1,995,0,995,995,5,0,995,995,2
1929193101,105,995,995,4,995,0,0,1,Outer Brooklyn,995,7,995,1,995,1,0,5,1255.04306,0,1,0,1,1,995,995,995,3,995,0,0,0,1,995,1,995,995,0,995,2,995,0,5,995,2,1,995,3,997,995,995,3,0,0,0,995,0,0,1,5,2,0,995,1
1920901101,102,995,995,4,995,3,1,0,Staten Island,995,3,995,2,995,1,0,4,216.80604,0,0,2,1,4,995,995,995,2,995,1,0,2,2,995,0,995,995,0,0,2,995,0,3,995,3,3,995,5,1,995,0,3,0,0,1,0,0,0,0,5,0,1,0,4
1961727401,105,0,995,2,0,4,1,0,Southern Bronx,995,6,995,0,995,0,0,3,344.54104,0,0,0,1,3,995,995,995,0,995,1,0,5,3,995,1,0,995,4,995,2,995,0,3,1,7,2,995,3,997,0,995,5,0,0,1,995,0,1,0,2,0,0,995,2
1955488101,105,995,0,5,995,0,0,0,Inner Queens,995,5,995,0,0,0,0,5,1006.20003,0,0,0,3,5,0,1,0,0,1,0,0,0,5,995,1,995,0,0,995,995,1,0,1,995,7,1,995,5,995,995,995,0,0,0,0,995,0,995,995,5,0,995,995,1
1938872501,995,995,995,3,995,1,1,0,Outer Queens,995,3,995,0,995,0,0,4,440.28533,0,0,1,995,2,995,995,995,0,995,1,0,2,2,995,0,995,995,0,995,995,995,0,995,995,3,2,995,5,995,995,995,1,0,0,1,995,0,995,995,6,0,995,995,2
19286322601,1,995,0,3,995,0,0,0,Upper Manhattan,995,2,995,0,995,0,0,5,653.70191,0,0,0,4,3,995,995,995,0,1,0,0,0,1,995,999,995,995,0,995,2,1,0,995,995,3,1,995,5,995,995,995,0,0,0,0,995,0,995,995,5,0,995,995,2
