ppt_id,tablet_status,zip,state,:@computed_region_efsh_h5xi,status,install_date,census_tract,community_board
120719,,10034,NY,13092,Installed,,1029100,112
107971,up,10021,NY,12083,Live,2018-05-30 20:00:00.000,1013200,108
141535,up,11435,NY,24670,Live,2016-08-26 20:00:00.000,4024000,412
134281,up,10024,NY,12421,Live,2018-03-13 20:00:00.000,1016500,107
137385,up,10030,NY,12427,Live,2017-07-18 20:00:00.000,1023000,110
124571,down,11435,NY,24670,Live,2022-11-17 19:00:00.000,4020800,412
136376,up,10024,NY,12421,Live,2018-02-13 19:00:00.000,1017700,107
121267,down,10024,NY,12421,Live,2018-02-20 19:00:00.000,1016900,107
133623,up,10024,NY,12421,Live,2017-08-18 20:00:00.000,1016700,107
128743,up,10028,NY,12425,Live,2016-11-03 20:00:00.000,1014601,108
145824,up,10306,NY,10693,Live,2017-04-09 20:00:00.000,5011402,502
154934,up,11434,NY,24669,Live,2022-12-11 19:00:00.000,QN-334.02,412
150207,,10305,NY,10692,Installed,2022-10-18 20:00:00.000,SI-8,501
120546,up,10027,NY,12424,Live,2016-07-27 20:00:00.000,1020701,109
136668,up,10016,NY,12078,Live,2017-05-12 20:00:00.000,1006800,106
145764,up,11374,NY,14785,Live,2017-03-03 19:00:00.000,4071306,406
120370,up,10031,NY,12428,Live,2016-07-07 20:00:00.000,1022500,109
120979,up,10065,NY,10090,Live,2017-04-07 20:00:00.000,1011800,108
121229,up,10024,NY,12421,Live,2016-09-07 20:00:00.000,1016700,107
145788,up,11373,NY,14784,Live,2017-03-10 19:00:00.000,4047500,404
135057,up,10025,NY,12422,Live,2018-04-30 20:00:00.000,1017700,107
152858,,10027,NY,12424,Installed,2023-02-17 19:00:00.000,mn-207.01,109
120563,up,10031,NY,12428,Live,2016-08-04 20:00:00.000,1021303,109
120526,up,10025,NY,12422,Live,2016-07-31 20:00:00.000,1018100,107
135076,up,10065,NY,10090,Live,2018-04-03 20:00:00.000,1010602,108
133408,up,10023,NY,12420,Live,2016-05-04 20:00:00.000,1016300,107
134642,up,10024,NY,12421,Live,2018-02-25 19:00:00.000,1017300,107
108166,down,10023,NY,12420,Live,2016-05-04 20:00:00.000,1015900,107
143034,up,11372,NY,14783,Live,2017-07-07 20:00:00.000,4026500,403
120641,up,10025,NY,12422,Live,2018-01-24 19:00:00.000,1019300,107
145790,up,11375,NY,14786,Live,2017-03-10 19:00:00.000,4076901,406
119879,up,10030,NY,12427,Live,2017-10-27 20:00:00.000,1022800,110
155281,up,11434,NY,24669,Live,2022-08-29 20:00:00.000,QN-330,412
145948,up,11103,NY,16860,Live,2017-09-15 20:00:00.000,4015100,401
111918,up,10031,NY,12428,Live,2017-02-03 19:00:00.000,1022500,109
120997,up,10021,NY,12083,Live,2016-02-14 19:00:00.000,1012800,108
144674,up,10035,NY,13093,Live,2016-10-14 20:00:00.000,1019600,111
145740,up,11377,NY,14787,Live,2017-02-24 19:00:00.000,4048900,402
108233,up,10023,NY,12420,Live,2016-09-21 20:00:00.000,1015300,107
134446,up,10033,NY,13091,Live,2022-01-30 19:00:00.000,1026300,112
121049,up,10028,NY,12425,Live,2017-11-17 19:00:00.000,1014200,108
120571,up,10031,NY,12428,Live,2018-03-18 20:00:00.000,1022700,109
135082,up,10021,NY,12083,Live,2017-12-06 19:00:00.000,1012400,108
146099,up,10306,NY,10693,Live,2018-06-28 20:00:00.000,5011202,502
111803,up,10032,NY,13090,Live,2016-07-14 20:00:00.000,1024500,112
134469,up,10023,NY,12420,Live,2017-06-29 20:00:00.000,1015300,107
136852,up,10031,NY,12428,Live,2017-10-27 20:00:00.000,1023300,109
134709,up,10025,NY,12422,Live,2018-04-29 20:00:00.000,1018100,107
121243,up,10024,NY,12421,Live,2017-06-29 20:00:00.000,1017500,107
111616,up,10032,NY,13090,Live,2018-02-24 19:00:00.000,1024500,112
157659,up,11423,NY,24332,Live,2022-08-03 20:00:00.000,QU-404,412
136657,up,11372,NY,14784,Live,2017-07-21 20:00:00.000,4046500,404
145777,up,11373,NY,14784,Live,2017-03-03 19:00:00.000,4047900,404
158794,down,11423,NY,24332,Live,2022-09-21 20:00:00.000,502.01,412
133404,up,10023,NY,12420,Live,2016-05-24 20:00:00.000,1016300,107
120408,up,10025,NY,12422,Live,2016-05-26 20:00:00.000,1019900,109
122841,up,10023,NY,12420,Live,2018-01-25 19:00:00.000,1014900,107
134602,up,10025,NY,12422,Live,2017-09-24 20:00:00.000,1018300,107
136366,up,11372,NY,14783,Live,2017-07-21 20:00:00.000,4027300,403
121304,up,10024,NY,12421,Live,2016-03-28 20:00:00.000,1017100,107
124939,,11377,NY,14787,Activation,2016-11-04 20:00:00.000,4024500,402
159192,,11433,NY,24668,Installed,2023-02-26 19:00:00.000,QU-444,412
120573,up,10031,NY,12428,Live,2016-07-18 20:00:00.000,1023100,109
121100,up,10025,NY,12422,Live,2016-11-30 19:00:00.000,1017900,107
119880,up,10030,NY,12427,Live,2016-10-13 20:00:00.000,1022102,110
134414,up,10025,NY,12422,Live,2019-02-13 19:00:00.000,1019900,109
108790,up,11418,NY,24014,Live,2017-05-05 20:00:00.000,4014201,409
121861,up,10065,NY,10090,Live,2018-06-22 20:00:00.000,1011401,108
145780,up,11101,NY,16858,Live,2017-03-03 19:00:00.000,4017900,402
135705,up,10031,NY,12428,Live,2018-03-02 19:00:00.000,1022500,109
120445,up,10032,NY,13090,Live,2016-07-07 20:00:00.000,1024500,112
154544,,11423,NY,24332,Installed,2022-11-13 19:00:00.000,QU-404,412
124947,up,11104,NY,16861,Live,2016-11-04 20:00:00.000,4023500,402
119897,up,10030,NY,12427,Live,2016-10-02 20:00:00.000,1023200,110
143437,up,10035,NY,13093,Live,2016-04-22 20:00:00.000,1019400,111
119882,up,10030,NY,12427,Live,2016-10-02 20:00:00.000,1022600,110
146069,up,11372,NY,14783,Live,2018-03-08 19:00:00.000,4028300,403
100260,up,10025,NY,12422,Live,2016-11-03 20:00:00.000,1018300,107
134030,up,11372,NY,14783,Live,2018-04-27 20:00:00.000,4028900,403
128571,,11423,NY,24332,Installed,2022-10-24 20:00:00.000,4047800,412
144086,up,10023,NY,12420,Live,2018-05-30 20:00:00.000,1015700,107
123702,up,11423,NY,24332,Live,2022-06-15 20:00:00.000,4050000,412
111652,up,10031,NY,12428,Live,2016-05-26 20:00:00.000,1022900,109
134421,up,10025,NY,12422,Live,2017-09-09 20:00:00.000,1019100,107
120229,up,10029,NY,12426,Live,2016-02-21 19:00:00.000,1018800,111
145888,up,11418,NY,24014,Live,2017-07-21 20:00:00.000,4012601,409
135446,up,10025,NY,12422,Live,2018-03-22 20:00:00.000,1018100,107
120945,up,10065,NY,10090,Live,2017-10-16 20:00:00.000,1011600,108
121208,up,10024,NY,12421,Live,2018-02-16 19:00:00.000,1016300,107
125464,up,10306,NY,10693,Live,2016-12-19 19:00:00.000,5012806,503
145826,up,10304,NY,10691,Live,2017-04-09 20:00:00.000,5011401,502
121300,up,10024,NY,12421,Live,2016-10-13 20:00:00.000,1016700,107
100223,up,10029,NY,12426,Live,2016-10-14 20:00:00.000,1018400,111
120360,up,10031,NY,12428,Live,2016-06-10 20:00:00.000,1022900,109
146071,up,11372,NY,14783,Live,2018-03-08 19:00:00.000,4028500,403
111720,up,10033,NY,13091,Live,2017-12-04 19:00:00.000,1026900,112
133397,up,10024,NY,12421,Live,2017-09-09 20:00:00.000,1016700,107
145915,up,11373,NY,14784,Live,2017-08-04 20:00:00.000,4026700,404
120985,up,10065,NY,10090,Live,2016-02-26 19:00:00.000,1012000,108
135943,up,10065,NY,10090,Live,2017-10-27 20:00:00.000,1011000,108
107963,up,10028,NY,12425,Live,2016-02-25 19:00:00.000,1014601,108
145727,up,10306,NY,10693,Live,2016-12-19 19:00:00.000,5012200,502
111954,up,10031,NY,12428,Live,2016-06-03 20:00:00.000,1022900,109
142855,up,10027,NY,12424,Live,2016-09-16 20:00:00.000,1021500,110
138795,up,10010,NY,12073,Live,2017-09-27 20:00:00.000,1006400,106
133393,up,10024,NY,12421,Live,2016-11-04 20:00:00.000,1016700,107
125132,up,11102,NY,16859,Live,2017-05-05 20:00:00.000,4006300,401
156294,up,10034,NY,13092,Live,2022-08-30 20:00:00.000,MH-303,112
142952,up,10035,NY,13093,Live,2016-03-01 19:00:00.000,1019600,111
155189,,10302,NY,10370,Repair,2022-10-13 20:00:00.000,SI-247,501
142554,up,10039,NY,13097,Live,2017-07-18 20:00:00.000,1023400,110
124784,up,11418,NY,24014,Live,2017-05-19 20:00:00.000,4013000,409
140140,up,10023,NY,12420,Live,2018-04-03 20:00:00.000,1015300,107
139110,up,10022,NY,12419,Live,2017-07-28 20:00:00.000,1010000,106
126735,up,11421,NY,24017,Live,2017-06-02 20:00:00.000,4000200,409
121295,up,10024,NY,12421,Live,2016-05-26 20:00:00.000,1017500,107
120309,up,10035,NY,13093,Live,2018-03-18 20:00:00.000,1019400,111
145835,up,10304,NY,10691,Live,2017-04-09 20:00:00.000,5011401,502
145883,up,11421,NY,24017,Live,2017-07-14 20:00:00.000,4002200,409
121337,up,10023,NY,12420,Live,2016-05-04 20:00:00.000,1015300,107
115163,up,10065,NY,10090,Live,2017-10-16 20:00:00.000,1010602,108
120267,up,10025,NY,12422,Live,2016-10-07 20:00:00.000,1019500,107
125840,up,11232,NY,13515,Live,2021-02-04 18:00:00.371,3008200,307
120664,up,10040,NY,13098,Live,2017-11-30 19:00:00.000,1026900,112
119884,up,10027,NY,12424,Live,2018-05-01 20:00:00.000,1022600,110
