day_id,hh_member_7,arrive_date,d_purpose_category,day_is_complete,long_distance_flag,o_location_type,num_non_hh_travelers,r_mode_type_nyc,arrive_second,d_cms_zone,mode_type_nyc,hh_member_12,hh_member_11,tnc_type,d_purpose,hh_member_4,person_id,hh_id,duration_seconds,o_in_region,travel_dow,hh_member_9,park_cost,day_num
220022870106,995,2022-10-17T00:00:00.000,11,1,0,4,0,4,33,2,9,995,995,995,60,995,2200228701,22002287,185,1,1,995,,6
220012760104,995,2022-10-08T00:00:00.000,9,1,0,4,5,4,35,11,9,995,995,995,52,995,2200127601,22001276,1,0,6,995,,4
220007680102,995,2022-10-06T00:00:00.000,1,1,0,4,0,4,52,2,9,995,995,995,1,995,2200076801,22000768,324,1,4,995,,2
220004600107,995,2022-10-25T00:00:00.000,11,1,0,4,0,3,3,2,6,995,995,995,60,995,2200046001,22000460,790,1,2,995,,7
220004300103,995,2022-10-08T00:00:00.000,9,1,0,1,0,1,17,3,7,995,995,995,52,995,2200043001,22000430,1049,1,6,995,,3
220022870106,995,2022-10-17T00:00:00.000,11,1,0,1,0,2,0,6,4,995,995,995,60,995,2200228701,22002287,2700,1,1,995,,6
220019890102,995,2022-10-06T00:00:00.000,11,1,0,4,0,3,26,4,3,995,995,995,60,995,2200198901,22001989,1593,1,4,995,,2
220019770103,995,2022-10-25T00:00:00.000,1,1,0,4,0,4,52,2,9,995,995,995,1,995,2200197701,22001977,265,1,2,995,,3
220015660102,995,2022-10-13T00:00:00.000,1,1,0,2,0,1,29,2,7,995,995,995,1,995,2200156601,22001566,1626,1,4,995,,2
220007680104,995,2022-10-08T00:00:00.000,11,1,0,4,0,3,55,2,6,995,995,995,60,995,2200076801,22000768,0,1,6,995,,4
220006070101,995,2022-10-14T00:00:00.000,8,1,0,2,0,4,56,4,9,995,995,995,50,995,2200060701,22000607,336,1,5,995,,1
220018170103,995,2022-10-16T00:00:00.000,10,1,0,1,0,4,30,2,9,995,995,995,33,995,2200181701,22001817,611,1,7,995,,3
220025700104,995,2022-10-15T00:00:00.000,1,1,0,2,1,4,42,2,9,995,995,995,1,0,2200257001,22002570,384,1,6,995,,4
220006550105,995,2022-10-28T00:00:00.000,10,1,0,4,0,1,25,1,7,995,995,995,37,995,2200065501,22000655,738,1,5,995,,5
220007680101,995,2022-10-06T00:00:00.000,11,1,0,2,0,4,6,8,9,995,995,995,60,995,2200076801,22000768,1112,1,3,995,,1
220019770106,995,2022-10-28T00:00:00.000,3,0,0,4,0,4,55,4,9,995,995,995,11,995,2200197701,22001977,781,1,5,995,,6
220014400103,995,2022-10-15T00:00:00.000,10,1,0,4,0,4,54,1,9,995,995,995,33,995,2200144001,22001440,248,1,6,995,,3
220015180107,995,2022-10-12T00:00:00.000,9,0,0,4,2,1,58,1,7,995,995,995,54,995,2200151801,22001518,1128,1,3,995,,7
220001050101,995,2022-10-17T00:00:00.000,11,1,0,4,0,4,20,2,9,995,995,995,60,995,2200010501,22000105,225,1,1,995,,1
220011280106,995,2022-10-31T00:00:00.000,11,1,0,4,0,2,18,2,4,995,995,995,60,995,2200112801,22001128,432,1,1,995,,6
220015660103,995,2022-10-14T00:00:00.000,9,1,0,1,0,1,25,4,7,995,995,995,53,995,2200156601,22001566,5616,1,5,995,,3
220019890103,995,2022-10-07T00:00:00.000,11,1,0,1,0,1,44,2,7,995,995,995,60,995,2200198901,22001989,716,1,5,995,,3
220007680105,995,2022-10-09T00:00:00.000,11,0,0,1,0,3,27,4,6,995,995,995,60,995,2200076801,22000768,0,1,7,995,,5
220036490102,995,2022-10-13T00:00:00.000,11,1,0,2,0,3,34,4,6,995,995,995,60,0,2200364901,22003649,0,1,4,995,,2
220006550102,995,2022-10-25T00:00:00.000,8,1,0,4,0,4,57,2,9,995,995,995,50,995,2200065501,22000655,503,1,2,995,,2
220007680103,995,2022-10-07T00:00:00.000,11,1,0,2,0,4,41,8,9,995,995,995,60,995,2200076801,22000768,615,1,5,995,,3
220015180106,995,2022-10-11T00:00:00.000,5,1,0,4,1,1,58,1,7,995,995,995,24,995,2200151801,22001518,7465,1,2,995,,6
220001050106,995,2022-10-22T00:00:00.000,1,1,0,4,1,1,22,2,7,995,995,995,1,995,2200010501,22000105,866,1,6,995,,6
220007680103,995,2022-10-07T00:00:00.000,11,1,0,4,0,3,41,4,6,995,995,995,60,995,2200076801,22000768,1153,1,5,995,,3
220004600102,995,2022-10-20T00:00:00.000,11,1,0,4,0,4,23,2,9,995,995,995,60,995,2200046001,22000460,653,1,4,995,,2
220007680107,995,2022-10-11T00:00:00.000,10,1,0,4,0,4,58,2,9,995,995,995,33,995,2200076801,22000768,243,1,2,995,,7
220027980102,995,2022-10-17T00:00:00.000,1,0,0,4,0,6,46,2,11,995,995,995,1,995,2200279801,22002798,1025,1,1,995,,2
220013060107,995,2022-10-14T00:00:00.000,7,0,0,4,0,3,24,4,6,995,995,995,30,995,2200130601,22001306,0,1,5,995,,7
220006550103,995,2022-10-26T00:00:00.000,1,1,0,4,0,4,33,2,9,995,995,995,1,995,2200065501,22000655,215,1,3,995,,3
220012230103,995,2022-10-06T00:00:00.000,11,1,0,4,0,3,26,7,6,995,995,995,60,995,2200122301,22001223,3744,1,4,995,,3
220019770107,995,2022-10-29T00:00:00.000,7,1,0,4,0,4,33,2,9,995,995,995,30,995,2200197701,22001977,116,1,6,995,,7
220015660105,995,2022-10-16T00:00:00.000,1,1,0,4,0,1,39,2,7,995,995,995,1,995,2200156601,22001566,1105,1,7,995,,5
220014400103,995,2022-10-15T00:00:00.000,12,1,0,4,1,1,37,1,7,995,995,995,150,995,2200144001,22001440,597,1,6,995,,3
220011280104,995,2022-10-29T00:00:00.000,1,1,0,1,1,4,51,2,9,995,995,995,1,995,2200112801,22001128,614,1,6,995,,4
220018170103,995,2022-10-16T00:00:00.000,10,1,0,4,0,4,27,2,9,995,995,995,33,995,2200181701,22001817,383,1,7,995,,3
220004300103,995,2022-10-08T00:00:00.000,6,1,0,1,1,1,15,2,7,995,995,995,46,995,2200043001,22000430,2039,1,6,995,,3
220011280106,995,2022-10-31T00:00:00.000,8,1,0,4,0,2,11,2,4,995,995,995,50,995,2200112801,22001128,0,1,1,995,,6
220019770104,995,2022-10-26T00:00:00.000,3,0,0,4,995,995,0,4,995,995,995,995,11,995,2200197701,22001977,292,1,3,995,,4
220018300103,995,2022-10-14T00:00:00.000,6,1,0,4,0,4,59,2,9,995,995,995,45,995,2200183001,22001830,380,1,5,995,,3
220019770103,995,2022-10-25T00:00:00.000,11,1,0,4,0,4,41,4,9,995,995,995,60,995,2200197701,22001977,520,1,2,995,,3
220009910103,995,2022-10-15T00:00:00.000,3,0,0,4,995,995,41,4,995,995,995,995,11,995,2200099101,22000991,375,1,6,995,,3
220015180105,995,2022-10-10T00:00:00.000,1,1,0,4,0,4,1,2,9,995,995,995,1,995,2200151801,22001518,2100,1,1,995,,5
220014400103,995,2022-10-15T00:00:00.000,10,1,0,1,1,1,59,1,7,995,995,995,33,995,2200144001,22001440,930,1,6,995,,3
220009910103,995,2022-10-15T00:00:00.000,7,0,0,4,995,995,1,4,995,995,995,995,32,995,2200099101,22000991,536,1,6,995,,3
220015180105,995,2022-10-10T00:00:00.000,8,1,0,4,0,4,3,4,9,995,995,995,50,995,2200151801,22001518,540,1,1,995,,5
220025830107,995,2022-10-11T00:00:00.000,1,0,0,4,0,4,5,2,9,995,995,995,1,1,2200258301,22002583,38,1,2,995,,7
220012760105,995,2022-10-09T00:00:00.000,1,1,0,4,0,1,3,2,7,995,995,995,1,995,2200127601,22001276,107,1,7,995,,5
220007680107,995,2022-10-11T00:00:00.000,11,1,0,4,0,5,31,8,8,995,995,995,60,995,2200076801,22000768,142,1,2,995,,7
220022870106,995,2022-10-17T00:00:00.000,11,1,0,1,0,2,0,6,4,995,995,995,60,995,2200228701,22002287,0,1,1,995,,6
220006070106,995,2022-10-19T00:00:00.000,2,1,0,4,0,4,45,4,9,995,995,995,10,995,2200060701,22000607,714,1,3,995,,6
220022870104,995,2022-10-15T00:00:00.000,1,1,0,4,0,4,0,2,9,995,995,995,1,995,2200228701,22002287,1800,1,6,995,,4
220001050102,995,2022-10-18T00:00:00.000,11,1,0,4,0,3,27,2,6,995,995,995,60,995,2200010501,22000105,364,1,2,995,,2
220019770107,995,2022-10-29T00:00:00.000,1,1,0,4,0,4,56,2,9,995,995,995,1,995,2200197701,22001977,701,1,6,995,,7
220025890107,995,2022-10-10T00:00:00.000,11,1,0,4,0,3,39,2,3,995,995,995,60,0,2200258901,22002589,6802,0,1,995,,7
220025830105,995,2022-10-09T00:00:00.000,1,0,0,4,0,4,53,2,9,995,995,995,1,0,2200258301,22002583,302,1,7,995,,5
220018300104,995,2022-10-15T00:00:00.000,7,1,0,1,0,4,10,2,9,995,995,995,32,995,2200183001,22001830,707,1,6,995,,4
220006070104,995,2022-10-17T00:00:00.000,11,1,0,4,0,3,33,4,6,995,995,995,60,995,2200060701,22000607,2287,1,1,995,,4
220007680103,995,2022-10-07T00:00:00.000,8,1,0,4,0,4,39,8,9,995,995,995,50,995,2200076801,22000768,1979,1,5,995,,3
220018300103,995,2022-10-14T00:00:00.000,1,1,0,4,0,4,6,2,9,995,995,995,1,995,2200183001,22001830,334,1,5,995,,3
220019770106,995,2022-10-28T00:00:00.000,6,0,0,4,0,4,26,2,9,995,995,995,44,995,2200197701,22001977,641,1,5,995,,6
220025830104,995,2022-10-08T00:00:00.000,8,0,0,4,0,4,34,2,9,995,995,995,50,0,2200258301,22002583,348,1,6,995,,4
220012760103,995,2022-10-07T00:00:00.000,3,1,0,4,0,1,28,3,7,995,995,995,11,995,2200127601,22001276,2647,1,5,995,0.75,3
220015180101,995,2022-10-06T00:00:00.000,11,1,0,1,0,3,18,4,6,995,995,995,60,995,2200151801,22001518,2416,1,4,995,,1
220011280101,995,2022-10-26T00:00:00.000,4,1,0,4,0,4,26,2,9,995,995,995,22,995,2200112801,22001128,248,1,3,995,,1
220012760104,995,2022-10-08T00:00:00.000,9,1,0,4,5,4,35,11,9,995,995,995,52,995,2200127601,22001276,443,0,6,995,,4
220001050102,995,2022-10-18T00:00:00.000,11,1,0,1,0,4,6,2,9,995,995,995,60,995,2200010501,22000105,882,1,2,995,,2
220025890106,995,2022-10-09T00:00:00.000,1,1,0,4,0,4,54,2,9,995,995,995,1,0,2200258901,22002589,14,1,7,995,,6
220004300107,995,2022-10-12T00:00:00.000,7,1,0,4,1,1,19,2,7,995,995,995,32,995,2200043001,22000430,748,1,3,995,,7
220007680101,995,2022-10-05T00:00:00.000,11,1,0,4,0,3,10,4,6,995,995,995,60,995,2200076801,22000768,1752,1,3,995,,1
220015660101,995,2022-10-12T00:00:00.000,2,1,0,1,0,1,0,3,7,995,995,995,10,995,2200156601,22001566,1200,1,3,995,,1
220025700107,995,2022-10-18T00:00:00.000,1,1,0,2,1,4,6,2,9,995,995,995,1,0,2200257001,22002570,504,1,2,995,,7
220025700104,995,2022-10-15T00:00:00.000,1,1,0,2,1,4,25,2,9,995,995,995,1,0,2200257001,22002570,390,1,6,995,,4
220001280107,995,2022-10-19T00:00:00.000,6,0,0,1,0,1,46,2,7,995,995,995,46,1,2200012801,22000128,269,1,3,995,,7
220007680101,995,2022-10-05T00:00:00.000,10,1,0,4,0,4,19,4,9,995,995,995,34,995,2200076801,22000768,729,1,3,995,,1
220019770103,995,2022-10-25T00:00:00.000,6,1,0,4,0,4,13,4,9,995,995,995,44,995,2200197701,22001977,1325,1,2,995,,3
220022870104,995,2022-10-15T00:00:00.000,6,1,0,1,0,4,1,2,9,995,995,995,45,995,2200228701,22002287,10380,1,6,995,,4
220015180101,995,2022-10-06T00:00:00.000,1,1,0,4,0,4,26,2,9,995,995,995,1,995,2200151801,22001518,123,1,4,995,,1
220014400103,995,2022-10-15T00:00:00.000,7,1,0,4,0,4,15,1,9,995,995,995,30,995,2200144001,22001440,499,1,6,995,,3
220001280103,995,2022-10-15T00:00:00.000,6,1,0,1,1,1,58,2,7,995,995,995,45,0,2200012801,22000128,364,1,6,995,,3
220012760101,995,2022-10-05T00:00:00.000,3,1,0,2,0,1,23,3,7,995,995,995,11,995,2200127601,22001276,754,1,3,995,,1
