work_id,floor_id,item_quantity,floor_fixtures,floor_outlets,fee_amount
00D10360-6CEF-E811-811A-005056B627E6,0,1.0,0,0,1935.0
00D10360-6CEF-E811-811A-005056B627E6,0,1.0,0,0,1200.0
00FC7EA4-C194-E811-8119-005056B627E6,0,1.0,0,0,2280.0
00FC7EA4-C194-E811-8119-005056B627E6,0,1.0,0,0,1935.0
00FC7EA4-C194-E811-8119-005056B627E6,0,1.0,0,0,1200.0
008D27F6-0B5A-E911-8120-005056B627E6,F78C27F6-0B5A-E911-8120-005056B627E6,146.0,120,156,36.5
00A989F5-81A0-E811-811B-005056B627E4,0,1.0,0,0,2280.0
00A989F5-81A0-E811-811B-005056B627E4,0,1.0,0,0,1935.0
00A989F5-81A0-E811-811B-005056B627E4,0,1.0,0,0,1200.0
00C19EAC-F153-E911-8120-005056B627E4,FFC09EAC-F153-E911-8120-005056B627E4,98.0,50,108,24.5
012BC4C4-C0A0-E811-811B-005056B627E4,0,1.0,0,0,2280.0
012BC4C4-C0A0-E811-811B-005056B627E4,0,1.0,0,0,1935.0
012BC4C4-C0A0-E811-811B-005056B627E4,0,1.0,0,0,1200.0
007820A2-0668-E811-8119-005056B627E6,DE7F7D43-0568-E811-8119-005056B627E6,3742.0,221,482,935.5
007820A2-0668-E811-8119-005056B627E6,DE7F7D43-0568-E811-8119-005056B627E6,3742.0,178,482,935.5
007820A2-0668-E811-8119-005056B627E6,DE7F7D43-0568-E811-8119-005056B627E6,3742.0,170,482,935.5
0083AC4F-B9CC-E811-811B-005056B627E4,0,18.0,0,0,2280.0
0083AC4F-B9CC-E811-811B-005056B627E4,0,18.0,0,0,1935.0
0083AC4F-B9CC-E811-811B-005056B627E4,0,18.0,0,0,1200.0
00B19FB8-2294-E811-8119-005056B627E6,0,4.0,0,0,2280.0
00B19FB8-2294-E811-8119-005056B627E6,0,4.0,0,0,1935.0
00B19FB8-2294-E811-8119-005056B627E6,0,4.0,0,0,1200.0
000B46FA-1502-E911-811C-005056B627E4,0,5.0,0,0,2280.0
000B46FA-1502-E911-811C-005056B627E4,0,5.0,0,0,1935.0
000B46FA-1502-E911-811C-005056B627E4,0,5.0,0,0,1200.0
003A2ACF-6A2C-E811-8117-005056B627E4,0,1.0,0,0,2280.0
003A2ACF-6A2C-E811-8117-005056B627E4,0,1.0,0,0,1935.0
003A2ACF-6A2C-E811-8117-005056B627E4,0,1.0,0,0,1200.0
006A58EA-56E8-E811-811A-005056B627E6,0,1.0,0,0,2280.0
006A58EA-56E8-E811-811A-005056B627E6,0,1.0,0,0,1935.0
006A58EA-56E8-E811-811A-005056B627E6,0,1.0,0,0,1200.0
009ECB8A-6F49-E811-8117-005056B627E4,0,2.0,0,0,2280.0
009ECB8A-6F49-E811-8117-005056B627E4,0,2.0,0,0,1935.0
009ECB8A-6F49-E811-8117-005056B627E4,0,2.0,0,0,1200.0
00C09DF4-D2F7-E811-811B-005056B627E4,0,1.0,0,0,2280.0
00C09DF4-D2F7-E811-811B-005056B627E4,0,1.0,0,0,1935.0
00C09DF4-D2F7-E811-811B-005056B627E4,0,1.0,0,0,1200.0
01027011-A116-E811-8117-005056B627E4,0,2.0,0,0,2280.0
01027011-A116-E811-8117-005056B627E4,0,2.0,0,0,1935.0
01027011-A116-E811-8117-005056B627E4,0,2.0,0,0,1200.0
011C487D-E341-E911-811F-005056B627E6,0,1.0,0,0,2280.0
011C487D-E341-E911-811F-005056B627E6,0,1.0,0,0,1935.0
011C487D-E341-E911-811F-005056B627E6,0,1.0,0,0,1200.0
0027432C-F231-E811-8117-005056B627E4,0,1.0,0,0,2280.0
0027432C-F231-E811-8117-005056B627E4,0,1.0,0,0,1935.0
0027432C-F231-E811-8117-005056B627E4,0,1.0,0,0,1200.0
006B5383-4B79-E811-811A-005056B627E4,0,43.0,0,0,2280.0
006B5383-4B79-E811-811A-005056B627E4,0,43.0,0,0,1935.0
006B5383-4B79-E811-811A-005056B627E4,0,43.0,0,0,1200.0
012BF73A-F319-E911-811D-8CFAEDA547D3,002BF73A-F319-E911-811D-8CFAEDA547D3,93.0,50,101,23.25
00086258-6E46-E911-8120-005056B627E4,0,4.0,0,0,2280.0
00086258-6E46-E911-8120-005056B627E4,0,4.0,0,0,1935.0
00086258-6E46-E911-8120-005056B627E4,0,4.0,0,0,1200.0
0094CA44-FADD-E811-811A-005056B627E6,BF3D7914-FADD-E811-811A-005056B627E6,251.0,30,80,62.75
013ACB35-B7FB-E711-8116-005056B627E6,0,1.0,0,0,2280.0
013ACB35-B7FB-E711-8116-005056B627E6,0,1.0,0,0,1935.0
013ACB35-B7FB-E711-8116-005056B627E6,0,1.0,0,0,1200.0
0010DA2B-5921-E811-8117-005056B627E4,690C9775-5721-E811-8117-005056B627E4,20.0,5,15,5.0
00C1381B-DC17-E811-8117-005056B627E4,0,4.0,0,0,2280.0
00C1381B-DC17-E811-8117-005056B627E4,0,4.0,0,0,1935.0
00C1381B-DC17-E811-8117-005056B627E4,0,4.0,0,0,1200.0
00C4AABE-8D55-E911-8120-005056B627E4,FFC3AABE-8D55-E911-8120-005056B627E4,497.0,235,460,124.25
00F962A4-580B-E811-8117-005056B627E4,0,1.0,0,0,2280.0
00F962A4-580B-E811-8117-005056B627E4,0,1.0,0,0,1935.0
00F962A4-580B-E811-8117-005056B627E4,0,1.0,0,0,1200.0
010745B3-030D-E911-811C-005056B627E4,0,1.0,0,0,2280.0
010745B3-030D-E911-811C-005056B627E4,0,1.0,0,0,1935.0
010745B3-030D-E911-811C-005056B627E4,0,1.0,0,0,1200.0
000F544E-A0FF-E811-811C-005056B627E4,FF0E544E-A0FF-E811-811C-005056B627E4,28.0,0,10,7.0
000F544E-A0FF-E811-811C-005056B627E4,FF0E544E-A0FF-E811-811C-005056B627E4,28.0,0,10,7.0
005765AE-5D22-E811-8117-005056B627E4,3A934D7E-5D22-E811-8117-005056B627E4,8.0,7,18,2.0
005AB596-3934-E811-8117-005056B627E4,0,2.0,0,0,2280.0
005AB596-3934-E811-8117-005056B627E4,0,2.0,0,0,1935.0
005AB596-3934-E811-8117-005056B627E4,0,2.0,0,0,1200.0
00F63F75-1201-E811-8116-005056B627E6,0,1.0,0,0,2280.0
00F63F75-1201-E811-8116-005056B627E6,0,1.0,0,0,1935.0
00F63F75-1201-E811-8116-005056B627E6,0,1.0,0,0,1200.0
00080E73-398A-E811-811A-005056B627E4,0,2.0,0,0,2280.0
00080E73-398A-E811-811A-005056B627E4,0,2.0,0,0,1935.0
00080E73-398A-E811-811A-005056B627E4,0,2.0,0,0,1200.0
006E1696-565D-E911-8120-005056B627E6,0,4.0,0,0,2280.0
006E1696-565D-E911-8120-005056B627E6,0,4.0,0,0,1935.0
006E1696-565D-E911-8120-005056B627E6,0,4.0,0,0,1200.0
00A6347E-0D45-E911-8120-005056B627E4,0,29.0,0,0,2280.0
00A6347E-0D45-E911-8120-005056B627E4,0,29.0,0,0,1935.0
00A6347E-0D45-E911-8120-005056B627E4,0,29.0,0,0,1200.0
0100691A-79BB-E811-811A-005056B627E6,0,1.0,0,0,2280.0
0100691A-79BB-E811-811A-005056B627E6,0,1.0,0,0,1935.0
0100691A-79BB-E811-811A-005056B627E6,0,1.0,0,0,1200.0
